fW,current,ind,Rd,Cs,Rs,channel 0.1G attenuation,channel 3.5G attenuation,channel 7G attenuation,channel 14G attenuation,channel 28G attenuation,Stage 1 Region,stage 1 0.1G attenuation,stage 2 0.1G attenuation,Hard Constraint of neg2 on 0.1G Status,stage 1 3.5G attenuation,stage 2 3.5G attenuation,stage 1 7G attenuation,stage 2 7G attenuation,stage 1 14G attenuation,stage 2 14G attenuation,stage 1 28G attenuation,stage 2 28G attenuation,eye_maxHeight Vout_1 7G,eye_maxWidth Vout_1 7G,eye_maxHeight Vout_2 7G,eye_maxWidth Vout_2 7G,eye_maxWidth Vout_2 14G,eye_maxWidth Vout_1 14G,eye_maxHeight Vout_2 14G,eye_maxHeight Vout_1 14G,eye_maxWidth Vout_2 28G,eye_maxWidth Vout_1 28G,eye_maxHeight Vout_1 28G,eye_maxHeight Vout_2 28G,eye_maxHeight Vout_2 56G,eye_maxWidth Vout_2 56G,eye_maxHeight Vout_1 56G,eye_maxWidth Vout_1 56G
7.22E-06,0.001248,4.47E-10,385.3,9.43E-14,386.1,-0.01965,-6.584,-9.098,-13.18,-18.88,1,0.3346,1.025,1,-4.761,-2.455,-6.191,-2.242,-12.69,-10.8,-23.75,-27.44,0.3557,1.14E-10,0.4758,1.20E-10,4.95E-11,3.66E-11,0.3966,0.1992,1.04E-11,0,0,0.02545,0,0,0,0
3.95E-06,0.002444,2.54E-09,1398,7.72E-13,758.2,-0.01996,-6.597,-9.091,-13.16,-18.87,0,-36.26,-30.31,0,-68.91,-55.64,-62.62,-50.12,-59.4,-49.3,-60.65,-54.87,0.1044,1.19E-10,0.0002708,1.12E-10,4.23E-11,4.50E-11,0.0001663,0.05737,0,0,0,0,0,0,0,0
6.98E-06,0.002269,7.64E-10,184,2.80E-13,1328,-0.01971,-6.574,-9.101,-13.18,-18.88,1,-13.3,-26.51,0,-4.155,-1.611,-5.659,-1.701,-13.23,-12.53,-23.61,-27.58,0.09009,1.14E-10,0.01816,1.24E-10,3.49E-11,4.60E-11,0.01855,0.04709,0,0,0,0,0,0,0,0
2.97E-06,0.002012,1.14E-09,761.4,7.72E-13,697,-0.0197,-6.581,-9.075,-13.14,-18.85,0,-32.05,-30.37,0,-36.21,-26.71,-38.72,-29.24,-42.92,-34.06,-48.99,-42.05,0.2732,1.27E-10,0.04408,1.18E-10,4.98E-11,5.24E-11,0.03747,0.1907,1.40E-11,1.16E-11,0.03676,0.009322,0,0,0,0
7.31E-06,0.002292,2.63E-09,224.4,1.89E-13,133.1,-0.01962,-6.587,-9.105,-13.19,-18.88,1,1.432,3.433,1,-4.334,-1.395,-6.017,-1.741,-11.75,-8.361,-21.76,-22.74,0.05622,9.89E-11,0.08044,1.21E-10,3.84E-11,0,0.03204,0,0,0,0,0,0,0,0.0004642,6.77E-13
2.70E-06,0.001844,2.83E-09,654.2,2.97E-13,1115,-0.01971,-6.581,-9.074,-13.14,-18.85,0,-24.74,-27.43,0,-26.74,-19.4,-29.12,-20.98,-33.32,-24.86,-39.66,-31.23,0.253,1.36E-10,0.1091,1.32E-10,5.61E-11,6.55E-11,0.1098,0.2626,2.12E-11,2.78E-11,0.1809,0.1176,0.005149,2.59E-12,0,0
8.26E-06,0.001615,1.41E-09,1275,4.25E-13,653.1,-0.01958,-6.598,-9.109,-13.17,-18.87,0,-51.03,-44.16,0,-50.2,-37.52,-53.95,-45.91,-59.89,-57.57,-66.82,-70.47,0.3696,1.32E-10,0,0,0,5.83E-11,0,0.2637,0,0,0,0,0,0,0,0
2.46E-06,0.001966,9.25E-10,82.96,4.31E-13,1296,-0.01975,-6.578,-9.069,-13.13,-18.82,1,-20.96,-41.94,0,-15.63,-24.77,-17.1,-25.24,-19.24,-25.48,-20.99,-23.39,0.2152,1.25E-10,0.01297,1.28E-10,5.60E-11,5.63E-11,0.01539,0.2098,2.45E-11,2.04E-11,0.1038,0.02805,0.0265,1.07E-11,0,0
1.88E-06,0.001377,7.69E-10,640.1,3.02E-13,1175,-0.01973,-6.58,-9.071,-13.13,-18.83,0,-10.84,-14.75,0,-11.25,-6.373,-13.56,-8.238,-17.7,-12.38,-23.88,-18.97,0.2951,1.33E-10,0.1568,1.29E-10,5.17E-11,6.23E-11,0.1596,0.2994,1.75E-11,2.41E-11,0.1697,0.129,0,0,0,0
5.27E-06,0.001979,2.47E-09,1082,1.59E-14,840.2,-0.01965,-6.587,-9.092,-13.16,-18.88,0,-47.81,-44.09,0,-36.23,-32.29,-34.24,-29.77,-36.22,-31.19,-42.68,-40.4,0.08746,1.05E-10,0.0005929,6.58E-11,0,0,0,0,0,0,0,0,0,0,0,0
7.71E-06,0.002252,4.13E-10,415.4,9.22E-13,694,-0.0196,-6.595,-9.108,-13.17,-18.87,0,-19.49,-20.78,0,-22.1,-12.32,-26.52,-19.88,-34.43,-32.78,-45.28,-49.36,0.07508,1.01E-10,0.09059,6.32E-11,0,1.95E-11,0,0.01485,0,0,0,0,0,0,0,0
4.15E-06,0.001425,5.62E-10,1220,4.90E-13,542.7,-0.01967,-6.583,-9.083,-13.16,-18.87,0,-40.85,-34.18,0,-49.51,-36.56,-51.39,-38.97,-53.8,-43.85,-57.51,-52.03,0.4946,1.40E-10,0.009132,1.40E-10,6.72E-11,6.74E-11,0.008607,0.4709,2.36E-11,2.50E-11,0.195,0.002792,0,0,0,0
8.33E-06,0.002006,2.35E-09,130.8,6.40E-13,985.1,-0.0197,-6.584,-9.113,-13.18,-18.88,1,-13.35,-26.69,0,-3.113,0.3334,-5.819,-2.402,-12.34,-11.22,-21.97,-24.88,0.1446,9.48E-11,0.01865,5.37E-12,1.26E-11,0,0.0222,0,0,0,0,0,0,0,0,0
1.12E-06,0.001413,2.34E-09,1386,4.33E-13,300.1,-0.01975,-6.58,-9.069,-13.13,-18.82,0,-33.16,-28.4,0,-39.39,-32.81,-41.73,-34.91,-45.37,-38.54,-49.75,-43.15,0.1999,1.22E-10,0.009019,1.25E-10,5.00E-11,4.65E-11,0.005941,0.1173,0,0,0,0,0,0,0,0
8.44E-06,0.002248,1.49E-09,1475,8.41E-13,536.4,-0.01992,-6.606,-9.109,-13.17,-18.87,0,-37.8,-29.28,0,-55.84,-44.36,-59.25,-52.52,-63.66,-62.57,-69.48,-74.33,0.07745,1.12E-10,0,0,0,2.60E-11,0,0.01692,0,0,0,0,0,0,0,0
8.52E-06,0.002086,2.29E-09,527.4,8.16E-13,1267,-0.01958,-6.599,-9.11,-13.17,-18.87,0,-29.75,-32.46,0,-32.47,-21.69,-37.29,-30.64,-45.47,-44.17,-56.06,-60.23,0.08087,7.71E-11,0.01849,1.95E-11,0,0,0,0,0,0,0,0,0,0,0,0
6.78E-06,0.002004,1.44E-09,248,3.97E-13,569.6,-0.01968,-6.581,-9.108,-13.18,-18.88,1,-5.193,-10.07,0,-1.778,3.633,-4.586,1.101,-12.11,-9.57,-22.18,-23.95,0.2323,1.33E-10,0.1435,1.26E-10,4.00E-11,6.25E-11,0.1447,0.1365,0,0,0,0,0,0,0,0
8.54E-06,0.001298,5.20E-10,805.3,2.65E-13,588.8,-0.01957,-6.598,-9.109,-13.17,-18.87,0,-27.83,-23.68,0,-36.05,-25.2,-40.79,-33.52,-48.74,-47.24,-58.83,-63.38,0.5013,1.37E-10,0.1057,1.34E-10,5.73E-11,6.53E-11,0.05173,0.4235,0,0,0,0,0,0,0,0
9.13E-06,0.001098,8.77E-11,540.6,3.34E-13,991.1,-0.01963,-6.605,-9.119,-13.17,-18.87,0,-3.81,-5.974,0,-1.664,7.691,-7.82,-2.448,-17.26,-17.68,-28.81,-35.31,0.4097,1.22E-10,0.2596,2.52E-11,0,4.73E-11,0,0.2695,0,0,0,0,0,0,0,0
8.20E-06,0.002253,2.18E-09,1106,8.01E-14,1125,-0.0196,-6.598,-9.108,-13.17,-18.87,0,-53.79,-51.43,0,-36.02,-27.48,-39.16,-30.92,-46.37,-44,-56.89,-60.7,0.0411,1.37E-10,0,0,0,5.81E-11,0,0.02794,0,1.19E-11,0.002965,0,0,0,0,0
9.25E-06,0.002132,3.04E-10,1349,9.07E-14,1240,-0.01966,-6.603,-9.11,-13.17,-18.87,0,-42.78,-39.63,0,-36.12,-26.54,-40.01,-33.7,-47.95,-47.81,-58.79,-64.82,0.05557,1.38E-10,0,0,0,6.18E-11,0,0.03559,0,0,0,0,0,0,0,0
5.13E-06,0.002066,1.29E-09,1439,3.42E-13,423.6,-0.01973,-6.589,-9.092,-13.17,-18.88,0,-58.4,-49.42,0,-51.45,-38.06,-53.21,-41.06,-56.46,-48.24,-61.41,-58.59,0.2029,1.37E-10,0,0,0,6.24E-11,0,0.1391,0,1.77E-11,0.03037,0,0,0,0,0
6.41E-06,0.001058,9.47E-11,1355,4.54E-13,1064,-0.01962,-6.59,-9.1,-13.17,-18.88,0,-41.06,-36.72,0,-51.78,-38.04,-53.77,-42.96,-56.99,-51.1,-62.16,-62.05,0.3904,1.20E-10,0.005351,1.19E-10,4.77E-11,4.63E-11,0.003819,0.3847,0,0,0,0,0,0,0,0
5.75E-06,0.001254,6.68E-10,1063,7.63E-13,798.6,-0.01964,-6.587,-9.095,-13.17,-18.88,0,-35.62,-31.16,0,-41.54,-28.39,-44.64,-33.57,-50.17,-43.27,-57.85,-56.4,0.4422,1.17E-10,0.01601,1.09E-10,4.17E-11,4.83E-11,0.01137,0.3719,0,0,0,0,0,0,0,0
8.05E-06,0.002114,4.73E-10,237.4,7.18E-13,430.6,-0.01965,-6.595,-9.117,-13.18,-18.87,1,-3.497,-6.626,0,-1.176,5.212,-6.29,-2.164,-15.13,-15.72,-26.28,-32.37,0.1367,1.25E-10,0.1526,1.01E-10,1.57E-11,4.21E-11,0.01052,0.04436,0,0,0,0,0,0,0,0
4.58E-06,0.0008524,2.48E-09,402.7,1.76E-13,930.9,-0.01972,-6.574,-9.077,-13.16,-18.89,1,-5.078,-10.11,0,-2.832,0.8706,-3.008,3.147,-7.371,-0.9316,-15.6,-11.28,0.4194,1.42E-10,0.2233,1.42E-10,8.49E-12,6.59E-11,0.202,0.4165,1.67E-11,2.84E-11,0.314,0.1873,0,0,0,0
4.18E-06,0.001371,2.93E-10,310.2,4.63E-13,267.1,-0.0197,-6.579,-9.082,-13.16,-18.88,1,-0.483,-0.7857,1,-2.762,1.272,-4.72,-0.001561,-9.955,-6.107,-18.74,-17.77,0.5478,1.29E-10,0.6438,1.39E-10,6.49E-11,5.42E-11,0.6414,0.4121,2.73E-11,1.27E-11,0.08017,0.3089,0,0,0,0
5.68E-06,0.00235,1.24E-09,636.3,3.33E-13,1106,-0.01964,-6.587,-9.095,-13.17,-18.88,0,-37.52,-39.31,0,-43.04,-32.05,-46.04,-35.74,-51.36,-44.9,-58.7,-57.52,0.09504,1.19E-10,0.0182,1.08E-10,3.04E-11,5.18E-11,0.01131,0.05825,0,0,0,0,0,0,0,0
5.09E-06,0.001884,2.68E-09,1412,9.71E-13,286.3,-0.01967,-6.586,-9.091,-13.17,-18.88,0,-54.16,-43.66,0,-59.97,-45.97,-58.19,-45.92,-58.27,-49.78,-61.6,-58.33,0.35,1.32E-10,0.0008437,9.77E-11,1.14E-11,5.42E-11,0.0001343,0.2054,0,0,0,0,0,0,0,0
4.43E-06,0.002426,3.02E-10,1086,1.95E-13,268.3,-0.01969,-6.585,-9.085,-13.16,-18.88,0,-49.41,-40.49,0,-49.25,-38.56,-49.97,-38.62,-53.22,-44.09,-58.48,-54.12,0.07227,1.19E-10,0.0005591,8.65E-11,0,4.04E-11,0,0.03454,0,0,0,0,0,0,0,0
8.25E-06,0.001807,1.42E-09,1460,2.34E-13,387.6,-0.01961,-6.599,-9.109,-13.17,-18.87,0,-60.08,-49.97,0,-44.19,-32.31,-47.66,-39.76,-54.97,-52.81,-64.42,-68.26,0.2383,1.25E-10,0.0001502,4.25E-11,0,4.45E-11,0,0.09405,0,0,0,0,0,0,0,0
1.59E-06,0.002161,6.13E-10,922.2,3.71E-13,974.9,-0.01974,-6.58,-9.07,-13.13,-18.82,0,-35.2,-35.93,0,-39.22,-33.11,-41.56,-35.23,-45.27,-39.05,-49.9,-44.28,0.2356,1.34E-10,0.0175,1.28E-10,5.80E-11,5.93E-11,0.01688,0.1789,2.04E-11,1.93E-11,0.07025,0.008315,0,0,0,0
6.30E-06,0.001785,1.06E-09,697,5.53E-13,874.8,-0.01962,-6.589,-9.099,-13.17,-18.88,0,-32.11,-31.39,0,-36.58,-24.71,-40.05,-30.27,-46.53,-41.17,-55.78,-55.92,0.2699,1.20E-10,0.05525,1.05E-10,3.33E-11,5.04E-11,0.03048,0.2022,0,0,0,0,0,0,0,0
7.83E-06,0.00167,2.22E-09,672.1,2.33E-13,33.26,-0.01959,-6.596,-9.107,-13.17,-18.87,0,-26.04,-13.91,0,-33.6,-23.31,-38.15,-30.91,-46.14,-43.65,-56.74,-59.68,0.303,9.21E-11,0.1342,8.56E-11,0,0,0,0,0,0,0,0,0,0,0,0
5.92E-06,0.0009757,2.04E-10,813.1,8.55E-13,1376,-0.01965,-6.588,-9.097,-13.17,-18.88,0,-13.37,-13.25,0,-15.47,-3.816,-18.97,-9.217,-25.55,-19.76,-35.57,-35.18,0.3384,9.56E-11,0.09352,7.28E-11,1.31E-11,3.09E-11,0.03971,0.2164,4.86E-13,0,0,0.003774,0,0,0,0
4.55E-06,0.001723,2.23E-09,623.7,5.38E-13,737.7,-0.01967,-6.584,-9.086,-13.16,-18.88,0,-23.27,-22.85,0,-26.49,-16.23,-29.31,-19.22,-34.59,-26.35,-43.04,-38.53,0.335,1.31E-10,0.2011,1.20E-10,4.57E-11,6.04E-11,0.2123,0.309,1.53E-12,1.88E-11,0.09349,0.01242,0,0,0,0
4.18E-06,0.0009673,2.61E-09,935.8,9.81E-13,277.9,-0.01967,-6.583,-9.083,-13.16,-18.87,0,-15.49,-8.049,0,-21.04,-9.543,-23.83,-12.75,-28.92,-19.6,-37.09,-31.43,0.7446,1.36E-10,0.3591,1.36E-10,6.21E-11,6.08E-11,0.2812,0.5587,1.97E-11,1.75E-11,0.1701,0.0511,0,0,0,0
3.54E-06,0.002159,1.46E-09,798.3,1.47E-13,651.6,-0.01969,-6.582,-9.079,-13.15,-18.86,0,-37,-34.61,0,-45.75,-38.25,-49.01,-39.29,-52.24,-42.69,-55.88,-49.27,0.1525,1.35E-10,0.01352,1.39E-10,6.59E-11,6.35E-11,0.01307,0.1363,3.03E-11,2.71E-11,0.08164,0.007817,0,0,0,0
5.61E-06,0.001984,2.64E-09,218.5,5.43E-13,464.6,-0.0197,-6.578,-9.094,-13.18,-18.9,1,-5.081,-10.01,0,-2.297,2.202,-3.853,1.829,-8.648,-3.07,-17.39,-14.51,0.2753,1.37E-10,0.172,1.29E-10,4.89E-11,6.17E-11,0.174,0.1788,1.30E-11,0,0,0.03902,0,0,0,0
7.94E-06,0.001914,2.32E-09,1232,6.23E-13,12.81,-0.01959,-6.597,-9.109,-13.17,-18.87,0,-51.39,-36.06,0,-55.76,-43.64,-56.39,-48.35,-59.59,-56.9,-65.78,-68.9,0.1647,9.14E-11,0.0008857,8.54E-11,0,0,0,0,0,0,0,0,0,0,0,0
6.63E-06,0.002393,1.16E-09,407.2,7.59E-14,926,-0.01962,-6.589,-9.1,-13.17,-18.88,0,-21.77,-25.97,0,-26.93,-26.23,-29.33,-24.07,-35.61,-30.94,-45.48,-46.57,0.03628,1.30E-10,0.04033,1.41E-10,6.21E-11,5.43E-11,0.02642,0.02309,1.63E-11,9.87E-12,0.003038,0.01609,0,0,0,0
8.78E-06,0.000781,2.41E-09,815.4,6.80E-14,265.8,-0.01956,-6.6,-9.111,-13.17,-18.87,0,1.341,9.061,1,-6.677,0.2964,-11.61,-6.586,-19.75,-19.09,-30.65,-35.63,0.3781,1.02E-10,0.3348,9.04E-11,0,1.49E-11,0,0.06151,0,0,0,0,0,0,0,0
3.00E-06,0.002003,4.06E-10,1109,5.58E-13,1204,-0.0197,-6.581,-9.076,-13.14,-18.85,0,-45.36,-43.72,0,-51.06,-39.46,-52.46,-40.99,-53.99,-43.57,-56.21,-48.59,0.2104,1.20E-10,0.002992,1.15E-10,4.89E-11,5.09E-11,0.003144,0.1792,1.38E-11,1.42E-11,0.04898,0.001164,0,0,0,0
7.70E-06,0.001499,2.96E-09,858.1,5.28E-13,550.7,-0.01959,-6.595,-9.107,-13.17,-18.87,0,-34.84,-29.8,0,-43.12,-30.82,-47.22,-38.58,-54.05,-50.73,-62.33,-64.68,0.4559,1.34E-10,0.03358,1.25E-10,5.11E-11,5.97E-11,0.01517,0.3548,0,0,0,0,0,0,0,0
1.20E-06,0.0008894,1.95E-09,339.7,3.65E-13,1024,-0.01976,-6.579,-9.068,-13.13,-18.81,1,-9.796,-19.57,0,-9.742,-12.91,-11.81,-14.57,-15.09,-17.1,-18.46,-18.39,0.2896,1.33E-10,0.09209,1.32E-10,5.31E-11,5.85E-11,0.09825,0.2287,2.06E-11,2.17E-11,0.1159,0.08134,0.05466,1.24E-11,0,0
2.56E-06,0.00126,9.91E-10,300.4,8.93E-13,553.6,-0.01974,-6.579,-9.072,-13.14,-18.84,1,-5.138,-10.19,0,-4.827,-2.979,-7.152,-5.132,-11.1,-8.945,-16.61,-14.19,0.4866,1.29E-10,0.264,1.21E-10,5.15E-11,5.45E-11,0.3026,0.3516,1.64E-11,1.41E-11,0.09637,0.1615,0,0,0,0
3.94E-06,0.0008805,2.74E-09,1006,4.43E-13,1419,-0.01969,-6.582,-9.081,-13.15,-18.87,0,-17.88,-17.88,0,-20.14,-8.632,-22.87,-11.54,-27.81,-18.01,-35.71,-29.35,0.3099,1.24E-10,0.04863,1.18E-10,4.10E-11,5.24E-11,0.05932,0.3512,0,1.89E-11,0.1863,0,0,0,0,0
2.11E-06,0.001222,6.60E-10,1242,9.66E-13,971.6,-0.01972,-6.58,-9.072,-13.13,-18.83,0,-32.41,-28.89,0,-37.02,-26.57,-39.47,-29.09,-43.4,-33.45,-48.66,-40.12,0.3492,1.15E-10,0.01506,1.08E-10,4.02E-11,4.39E-11,0.01077,0.2277,0,0,0,0,0,0,0,0
8.10E-06,0.002099,1.34E-09,45.63,7.70E-13,1100,-0.01971,-6.581,-9.099,-13.18,-18.88,1,-22.77,-45.55,0,-10.71,-14.94,-11.18,-13.42,-14.5,-15.94,-22.08,-25.36,0.09557,8.54E-11,0.002635,3.54E-12,2.08E-11,1.31E-11,0.004742,0.009828,6.10E-13,0,0,0.001046,0,0,0,0
7.98E-06,0.001497,2.00E-09,1054,7.89E-14,1301,-0.01958,-6.596,-9.107,-13.17,-18.87,0,-44.3,-43.3,0,-36.96,-28.7,-40.18,-31.31,-47.26,-44.12,-57.5,-60.58,0.2297,1.33E-10,0.002167,1.15E-10,0,6.02E-11,0,0.2137,0,2.40E-11,0.09206,0,0,0,0,0
8.57E-06,0.002018,9.04E-10,1355,4.75E-13,719.5,-0.01963,-6.601,-9.11,-13.17,-18.87,0,-53.59,-46.86,0,-49.77,-37.58,-53.92,-46.69,-60.49,-59.04,-68,-72.54,0.1696,1.15E-10,0,0,0,4.19E-11,0,0.0535,0,0,0,0,0,0,0,0
9.81E-06,0.001774,2.05E-09,833.5,5.79E-13,834.5,-0.01954,-6.604,-9.111,-13.17,-18.86,0,-42.09,-39.34,0,-55.78,-44.98,-58.9,-53.46,-63.26,-63.69,-69.04,-75.36,0.2547,1.04E-10,0.007286,8.90E-11,0,2.42E-11,0,0.04052,0,0,0,0,0,0,0,0
4.25E-06,0.001903,2.20E-09,1376,8.31E-13,1493,-0.01969,-6.584,-9.084,-13.16,-18.88,0,-63.9,-60.39,0,-60.58,-46.77,-57.98,-45.18,-57.25,-47.21,-59.61,-54.17,0.193,1.06E-10,0.0008831,1.07E-10,3.91E-11,3.82E-11,0.0007106,0.1333,2.56E-12,0,0,7.41E-05,0,0,0,0
8.37E-06,0.001546,7.89E-10,274.5,2.79E-13,510.6,-0.01966,-6.585,-9.116,-13.18,-18.87,1,-3.407,-6.673,0,-2.042,2.849,-5.451,-0.9691,-14.38,-14.77,-25.53,-31.47,0.4346,1.35E-10,0.293,1.32E-10,4.20E-11,5.90E-11,0.2534,0.2807,0,0,0,0,0,0,0,0
8.00E-06,0.0007542,3.23E-10,1280,7.99E-13,1274,-0.01959,-6.596,-9.107,-13.17,-18.87,0,-27.74,-23.87,0,-33.13,-20.84,-37.54,-29.42,-45.28,-42.6,-55.48,-58.78,0.3628,8.44E-11,0.01295,6.15E-11,0,1.87E-11,0,0.05015,0,0,0,0,0,0,0,0
8.04E-06,0.002241,2.14E-09,149.5,6.12E-13,583.7,-0.01968,-6.584,-9.114,-13.18,-18.88,1,-8.894,-17.75,0,-2.646,1.355,-5.595,-1.778,-12.47,-11.28,-22.04,-24.75,0.09324,1.18E-10,0.05077,1.11E-10,2.28E-11,3.76E-11,0.04294,0.02967,0,0,0,0,0,0,0,0
6.62E-06,0.001041,2.56E-09,1125,1.34E-14,196.1,-0.01962,-6.591,-9.101,-13.17,-18.88,0,-30.86,-20.18,0,-37.17,-27.35,-39.21,-31.26,-42.71,-38.54,-48.33,-49.33,0.4176,1.01E-10,0.02103,9.65E-11,0,1.35E-11,0,0.06371,0,0,0,0,0,0,0,0
2.16E-06,0.001941,2.53E-09,803,2.11E-13,114.5,-0.01972,-6.58,-9.072,-13.13,-18.83,0,-27.82,-21.51,0,-34.44,-27.84,-37.03,-29.91,-41.16,-33.41,-46.72,-38.64,0.2507,1.10E-10,0.05758,1.11E-10,0,0,0,0,0,0,0,0,0,0,0,0
5.93E-06,0.001549,3.80E-10,1267,9.46E-13,989.4,-0.01963,-6.588,-9.097,-13.17,-18.88,0,-48.79,-43.65,0,-57.34,-43.51,-57.01,-45.76,-58.3,-51.58,-62.54,-61.43,0.3283,1.09E-10,0.00266,1.09E-10,3.36E-11,3.67E-11,0.00148,0.2211,0,0,0,0,0,0,0,0
6.25E-06,0.002065,8.01E-11,311.9,8.78E-13,378.4,-0.01965,-6.59,-9.108,-13.18,-18.88,0,-2.72,-3.308,0,-2.879,4.581,-6.928,-0.7016,-14.6,-11.93,-25.39,-27.92,0.1997,1.28E-10,0.2611,1.08E-10,3.18E-11,5.01E-11,0.1258,0.08976,0,6.44E-13,0.00155,0,0,0,0,0
6.91E-06,0.002403,4.12E-11,52.12,9.00E-13,717.2,-0.01971,-6.582,-9.093,-13.17,-18.87,1,-18.97,-37.96,0,-11.69,-16.88,-14.74,-20.5,-21.53,-30.04,-31.8,-44.95,0.05944,1.06E-10,0.00916,9.32E-11,1.06E-11,2.86E-11,0.004406,0.01889,0,0,0,0,0,0,0,0
7.17E-06,0.001092,1.53E-09,1362,2.32E-13,81.58,-0.0196,-6.593,-9.105,-13.17,-18.88,0,-40.34,-26.55,0,-46.72,-34.55,-49.29,-40.06,-54.49,-50.13,-62.08,-63.5,0.5293,9.84E-11,0.00704,9.10E-11,0,1.70E-12,0,0.01505,0,0,0,0,0,0,0,0
9.84E-06,0.002205,2.34E-09,197.1,5.23E-13,788.5,-0.01967,-6.599,-9.122,-13.17,-18.87,1,-8.553,-16.98,0,-0.9327,5.309,-6.627,-3.251,-15.37,-16.66,-25.66,-31.58,0.06981,1.01E-10,0.04115,2.63E-11,0,0,0,0,0,0,0,0,0,0,0,0
5.64E-06,0.001236,1.59E-09,869.9,7.22E-13,1038,-0.01964,-6.587,-9.094,-13.17,-18.88,0,-27.31,-25.73,0,-31.11,-18.75,-34.35,-23.66,-40.43,-33.53,-49.73,-48.01,0.3759,1.13E-10,0.046,1.01E-10,3.14E-11,4.56E-11,0.04097,0.3567,0,0,0,0,0,0,0,0
8.40E-06,0.00128,2.23E-09,395.2,5.02E-13,1120,-0.01967,-6.6,-9.121,-13.18,-18.87,1,-5.622,-10.88,0,0.8692,9.773,-4.902,1.014,-13.86,-12.89,-24.6,-28.75,0.3419,1.10E-10,0.04963,1.51E-11,0,3.90E-11,0,0.218,0,0,0,0,0,0,0,0
1.80E-06,0.0009161,1.27E-09,149,8.17E-13,1295,-0.01975,-6.579,-9.069,-13.13,-18.81,1,-15.56,-31.15,0,-12.86,-19.24,-14.9,-20.83,-17.66,-22.29,-19.98,-21.39,0.2939,1.12E-10,0.03021,1.02E-10,4.26E-11,4.22E-11,0.05955,0.1947,0,0,0,0,0,0,0,0
7.25E-06,0.0008889,2.48E-09,328.9,4.11E-14,1452,-0.0197,-6.578,-9.073,-13.18,-18.89,1,-9.44,-18.86,0,-11.89,-17.25,-9.219,-9.421,-10.36,-6.656,-20.41,-21.6,0.2269,1.35E-10,0,0,0,6.39E-11,0,0.1757,0,2.34E-11,0.1623,0,0,0,0,0
4.98E-06,0.002004,3.67E-10,373.3,8.76E-13,523.5,-0.01967,-6.585,-9.095,-13.17,-18.89,0,-6.485,-7.783,0,-7.027,0.7151,-10.22,-2.995,-16.46,-11.47,-26.17,-25.4,0.2465,1.25E-10,0.2329,1.09E-10,3.34E-11,4.93E-11,0.2206,0.1424,0,0,0,0,0,0,0,0
3.82E-06,0.0006226,2.45E-09,1028,3.99E-13,490.4,-0.01968,-6.582,-9.086,-13.16,-18.88,0,1.053,6.267,1,-2.021,8.446,-4.824,5.743,-10.4,-1.164,-19.06,-13.11,0.6069,1.42E-10,0.4151,1.37E-10,6.40E-11,7.01E-11,0.4201,0.5532,2.70E-11,3.06E-11,0.3252,0.2642,0,0,0,0
6.80E-06,0.002244,5.04E-10,1249,4.67E-13,1085,-0.01967,-6.593,-9.103,-13.17,-18.88,0,-50.77,-47.07,0,-52.02,-38.54,-54.71,-44.79,-59.15,-54.49,-65.13,-66.32,0.0949,1.07E-10,0,0,0,3.81E-11,0,0.03897,0,0,0,0,0,0,0,0
6.05E-06,0.001307,6.02E-10,405.9,4.89E-13,306.3,-0.01965,-6.586,-9.106,-13.18,-18.88,1,1.31,3.339,1,-0.2622,7.29,-3.703,3.423,-11.23,-7.367,-21.88,-23.05,0.659,1.32E-10,0.8184,1.36E-10,6.03E-11,5.65E-11,0.8181,0.458,0,0,0,0,0,0,0,0
2.16E-06,0.0005405,2.80E-09,592.5,8.02E-13,368.1,-0.01973,-6.579,-9.071,-13.13,-18.83,1,0.5811,1.198,1,-2.051,2.479,-4.27,0.5172,-7.833,-2.597,-12.47,-6.174,0.4704,1.34E-10,0.5678,1.36E-10,6.53E-11,5.95E-11,0.5434,0.3374,2.94E-11,2.07E-11,0.1435,0.3693,0.1285,9.12E-12,0,0
7.06E-06,0.000853,1.73E-09,957.9,7.67E-13,847.6,-0.01962,-6.592,-9.103,-13.17,-18.88,0,-15.81,-12.36,0,-20.04,-7.938,-24,-14.94,-31.31,-27.13,-41.81,-43.29,0.4849,1.07E-10,0.1253,8.80E-11,0,3.76E-11,0,0.2832,0,0,0,0,0,0,0,0
9.51E-06,0.001456,8.23E-11,489,9.67E-13,125.2,-0.01954,-6.606,-9.114,-13.17,-18.86,0,-2.971,5.005,0,-10.32,-1.684,-16.04,-11.57,-25.04,-26.14,-36.41,-43.49,0.4617,1.05E-10,0.9175,1.14E-10,0,0,0,0,0,0,0,0,0,0,0,0
2.50E-06,0.002052,7.55E-10,79.17,1.28E-13,651.3,-0.01974,-6.578,-9.067,-13.13,-18.82,1,-17.61,-35.26,0,-19.64,-32.77,-19.17,-29.37,-20.48,-27.96,-22.41,-26.23,0.1914,1.33E-10,0.03403,1.41E-10,6.89E-11,6.01E-11,0.03157,0.1716,3.17E-11,2.52E-11,0.1141,0.03184,0.03221,1.33E-11,0,0
