fW,current,ind,Rd,Cs,Rs,channel 0.1G attenuation,stage 1 0.1G attenuation,stage 2 0.1G attenuation,channel 3.5G attenuation,stage 1 3.5G attenuation,stage 2 3.5G attenuation,channel 7G attenuation,stage 1 7G attenuation,stage 2 7G attenuation,channel 14G attenuation,stage 1 14G attenuation,stage 2 14G attenuation,channel 28G attenuation,stage 1 28G attenuation,stage 2 28G attenuation,eye_height Vout_1 7G,eye_maxHeight Vout_1 7G,eye_height_XY Vout_1 7G,eye_width Vout_1 7G,eye_maxWidth Vout_1 7G,eye_width_XY Vout_1 7G,eye_height Vout_2 7G,eye_maxHeight Vout_2 7G,eye_height_XY Vout_2 7G,eye_width Vout_2 7G,eye_maxWidth Vout_2 7G,eye_width_XY Vout_2 7G,Stage 1 Region,Stage 2 Region,eye_width Vout_1 14G,eye_maxHeight Vout_2 14G,eye_width_XY Vout_2 14G,eye_maxWidth Vout_1 14G,eye_height_XY Vout_2 14G,eye_maxHeight Vout_1 14G,eye_height_XY Vout_1 14G,eye_width_XY Vout_1 14G,eye_height Vout_2 14G,eye_height Vout_1 14G,eye_width Vout_2 14G,eye_maxWidth Vout_2 14G,eye_width Vout_1 28G,eye_height_XY Vout_2 28G,eye_width_XY Vout_1 28G,eye_height Vout_1 28G,eye_width_XY Vout_2 28G,eye_maxWidth Vout_1 28G,eye_maxHeight Vout_1 28G,eye_height Vout_2 28G,eye_maxHeight Vout_2 28G,eye_maxWidth Vout_2 28G,eye_width Vout_2 28G,eye_height_XY Vout_1 28G,eye_height Vout_1 56G,eye_width_XY Vout_2 56G,eye_maxWidth Vout_1 56G,eye_width Vout_1 56G,eye_maxHeight Vout_2 56G,eye_height Vout_2 56G,eye_maxWidth Vout_2 56G,eye_maxHeight Vout_1 56G,eye_width Vout_2 56G,eye_height_XY Vout_2 56G,eye_height_XY Vout_1 56G,eye_width_XY Vout_1 56G
6.756999999999999e-06,0.00114,1.167e-09,1122.0,9.375e-13,204.1,-0.01961,-34.09,-23.39,-6.591,-42.0,-29.12,-9.102,-45.63,-35.71,-13.17,-51.93,-46.87,-18.88,-60.07,-60.74,0.5405,0.7979,0.7458,1.258e-10,1.302e-10,1.302e-10,0.02005,0.03329,0.03151,1.259e-10,1.304e-10,1.304e-10,1.0,2.0,4.183e-11,0.008782,4.444e-11,4.85e-11,0.008571,0.3915,0.3906,4.85e-11,-0.008131,0.1057,3.667e-11,4.445e-11,0.0,0.0001451,3.465e-13,-0.4316,8.997e-13,0.0,0.0,-0.01545,0.0,0.0,0.0,0.0011,-0.3028,9.395e-14,0.0,0.0,0.0,-0.01302,0.0,0.0,0.0,2.934e-05,0.0004013,1.624e-13
4.975e-06,0.0007892999999999,1.14e-09,333.2,1.123e-14,1496.0,-0.01972,-9.857,-19.71,-6.58,-15.94,-25.32,-9.07,-17.22,-25.41,-13.13,-18.11,-23.2,-18.85,-20.05,-20.92,-0.007431,0.1284,0.09508,1.095e-10,1.18e-10,1.178e-10,0.005921,0.04477,0.03358,1.327e-10,1.357e-10,1.357e-10,2.0,2.0,4.374e-11,0.03441,6.367e-11,4.448e-11,0.02071,0.0571,0.04183,4.44e-11,-0.005207,-0.02166,6.105e-11,6.37e-11,1.489e-11,0.02591,1.445e-11,-0.003676,2.73e-11,1.552e-11,0.02482,0.01782,0.03033,2.732e-11,2.538e-11,0.02174,-0.0123,1.082e-11,4.253e-12,3.139e-12,0.02856,0.01924,1.121e-11,0.009911,1.004e-11,0.02655,0.007277,4.25e-12
7.687e-06,0.001572,6.512e-10,378.8,6.819000000000002e-13,543.4,-0.01964,-2.414,-3.39,-6.599,-1.16,7.515,-9.118,-6.412,-0.2963,-13.18,-15.15,-13.83,-18.88,-26.32,-30.61,0.3439,0.4304,0.4302,1.256e-10,1.282e-10,1.281e-10,0.03231,0.3565,0.3555,8.371e-11,1.024e-10,1.024e-10,2.0,2.0,4.614e-11,0.0,2.241e-11,4.971e-11,0.1087,0.2542,0.2535,4.962e-11,-0.2225,0.05771,0.0,0.0,0.0,0.00276,4.265e-13,-0.2121,2.05e-13,0.0,0.0,-0.5532,0.0,0.0,0.0,0.001439,-0.1843,2.372e-13,0.0,0.0,0.0,-0.4335,0.0,0.0,0.0,0.00129,0.0005477,1.829e-13
1.639e-06,0.001358,8.65e-10,1183.0,1.193e-13,277.9,-0.01973,-30.11,-24.14,-6.58,-36.87,-30.25,-9.07,-39.6,-32.14,-13.13,-43.69,-35.68,-18.82,-48.73,-41.2,0.009027,0.2416,0.184,1.046e-10,1.156e-10,1.155e-10,-0.001018,0.01547,0.01173,1.039e-10,1.156e-10,1.155e-10,1.0,2.0,3.341e-11,0.007731,3.955e-11,3.947e-11,0.006057,0.1205,0.09488,3.946e-11,-0.001041,0.000885,3.132e-11,3.986e-11,2.329e-12,0.0009524,1.928e-12,-0.109,6.097e-12,6.298e-12,0.02501,-0.004318,0.0,0.0,0.0,0.008841,-0.1282,2.434e-13,0.0,0.0,0.0,-0.0084,0.0,0.0,0.0,8.058e-05,0.002344,3.784e-13
5.802999999999999e-06,0.0009652999999999,6.034e-10,1183.0,1.4630000000000004e-13,402.8,-0.01964,-29.93,-21.85,-6.587,-38.65,-28.11,-9.094,-43.3,-32.57,-13.17,-49.51,-42.52,-18.88,-57.15,-55.76,0.3093,0.4156,0.3995,1.193e-10,1.259e-10,1.259e-10,0.00522,0.0187,0.01689,1.087e-10,1.185e-10,1.185e-10,1.0,2.0,4.951e-11,0.009759,4.139e-11,5.337e-11,0.009703,0.366,0.3339,5.336e-11,0.002141,0.2646,3.291e-11,4.14e-11,1.579e-11,3.698e-05,1.758e-11,-0.04619,9.257e-13,1.77e-11,0.1271,-0.01304,0.0,0.0,0.0,0.1216,-0.261,5.355e-14,0.0,0.0,0.0,-0.01122,0.0,0.0,0.0,1.706e-05,0.001987,7.068e-14
4.331999999999999e-06,0.001449,1.618e-10,1372.0,1.6880000000000002e-13,933.0,-0.01967,-46.3,-41.7,-6.583,-48.59,-36.62,-9.084,-50.47,-37.84,-13.16,-53.54,-43.53,-18.88,-57.99,-52.86,0.2866,0.3466,0.3442,1.385e-10,1.396e-10,1.397e-10,0.0001436,0.001701,0.001307,9.804e-11,1.104e-10,1.104e-10,1.0,2.0,6.399e-11,0.0,2.025e-11,6.585e-11,0.0003642,0.3449,0.3449,6.582e-11,-0.0006712,0.2825,0.0,0.0,2.83e-11,1.294e-05,3.002e-11,0.1032,2.76e-13,3.007e-11,0.2238,-0.002229,0.0,0.0,0.0,0.2228,-0.2134,7.308e-14,0.0,0.0,0.0,-0.001727,0.0,0.0,0.0,2.891e-06,0.0009191,8.897e-13
4.531e-06,0.001223,9.104e-10,1009.0,3.257e-13,195.1,-0.01966,-28.9,-19.53,-6.584,-36.12,-25.0,-9.085,-39.22,-27.94,-13.16,-44.33,-35.37,-18.88,-51.94,-47.57,0.2725,0.4991,0.4408,1.108e-10,1.203e-10,1.203e-10,0.02085,0.04459,0.03951,1.107e-10,1.201e-10,1.201e-10,1.0,2.0,3.74e-11,0.02499,4.341e-11,4.42e-11,0.02345,0.3213,0.2786,4.42e-11,0.007341,0.1755,3.586e-11,4.341e-11,0.0,0.0005112,2.882e-12,-0.1058,1.424e-12,0.0,0.0,-0.02876,0.0,0.0,0.0,0.00347,-0.2375,4.185e-13,0.0,0.0,0.0,-0.02701,0.0,0.0,0.0,0.0001401,0.000384,3.656e-14
4.477999999999999e-06,0.001574,2.15e-09,904.5,5.085e-13,816.5,-0.01967,-34.83,-32.2,-6.584,-40.14,-28.05,-9.085,-42.84,-31.26,-13.16,-47.55,-38.39,-18.88,-54.42,-49.58,0.3575,0.3557,0.355,1.281e-10,1.307e-10,1.307e-10,0.02002,0.02162,0.0216,1.145e-10,1.245e-10,1.245e-10,1.0,2.0,6.017e-11,0.02317,5.373e-11,6.076e-11,0.02276,0.3635,0.3416,6.057e-11,0.01178,0.2522,5.09e-11,5.375e-11,1.74e-11,0.004805,2.023e-11,-0.06285,9.906e-12,2.07e-11,0.1493,-0.01279,0.004964,1.359e-11,1.079e-11,0.1478,-0.2125,1.154e-13,0.0,0.0,0.0,-0.01786,0.0,0.0,0.0,9.243e-05,0.002041,6.26e-14
2.036e-06,0.0007261,2.941e-09,825.4,5.978e-13,213.9,-0.01972,3.023,7.745,-6.58,-1.637,5.245,-9.072,-3.842,3.402,-13.14,-7.8,-0.3312,-18.84,-13.71,-5.981,0.1619,0.428,0.3535,1.223e-10,1.284e-10,1.284e-10,0.4697,0.6041,0.5634,1.334e-10,1.359e-10,1.359e-10,2.0,2.0,4.861e-11,0.523,6.268e-11,5.339e-11,0.4526,0.2855,0.224,5.338e-11,0.3411,0.0518,6.046e-11,6.268e-11,1.534e-11,0.2868,1.752e-11,-0.04404,2.608e-11,1.789e-11,0.127,0.1264,0.3395,2.624e-11,2.489e-11,0.1055,-0.1401,7.432e-12,0.0,0.0,0.09513,0.002986,7.466e-12,0.0,5.287e-12,0.09429,0.001911,2.414e-13
2.053e-06,0.001958,1.9910000000000003e-09,487.6,4.763e-13,1324.0,-0.01973,-13.28,-19.71,-6.58,-12.41,-8.77,-9.072,-14.76,-10.81,-13.13,-18.69,-14.36,-18.83,-24.23,-18.89,0.1706,0.2219,0.2218,1.214e-10,1.244e-10,1.244e-10,0.03665,0.07623,0.07587,1.121e-10,1.221e-10,1.219e-10,1.0,2.0,5.406e-11,0.09346,4.584e-11,5.431e-11,0.09135,0.2035,0.1723,5.342e-11,0.05498,0.0954,4.585e-11,4.605e-11,1.698e-11,0.08821,1.849e-11,-0.03361,1.521e-11,1.951e-11,0.09972,0.007639,0.09593,1.703e-11,1.809e-11,0.09463,-0.1146,1.805e-12,0.0,0.0,0.0,-0.13,0.0,0.0,0.0,0.0124,0.0006724,3.093e-13
4.87e-06,0.0010049999999999,2.688e-09,275.6,9.584e-13,255.6,-0.01969,-0.9574,-1.908,-6.58,-2.152,2.251,-9.085,-4.182,0.7652,-13.17,-8.164,-2.791,-18.89,-15.55,-11.37,0.5782,0.7912,0.7402,1.344e-10,1.361e-10,1.361e-10,0.8825,0.7171,0.7167,1.319e-10,1.342e-10,1.342e-10,2.0,2.0,5.623e-11,0.7333,6.391e-11,6.029e-11,0.7318,0.5946,0.5477,6.028e-11,0.7114,0.2451,6.173e-11,6.404e-11,9.173e-12,0.4401,1.48e-11,-0.2212,2.43e-11,1.48e-11,0.1154,0.2021,0.4411,2.436e-11,2.15e-11,0.1131,-0.2882,2.358e-13,0.0,0.0,0.0,-0.4622,0.0,0.0,0.0,0.006933,0.001809,2.525e-13
6.961e-06,0.0005568,1.4969999999999998e-10,1447.0,9.594000000000001e-13,332.4,-0.01962,-15.59,-5.625,-6.591,-22.0,-9.348,-9.101,-25.85,-16.39,-13.17,-32.98,-28.49,-18.88,-43.33,-44.7,0.467,0.6947,0.6425,1.276e-10,1.305e-10,1.305e-10,0.04241,0.09339,0.08432,1.234e-10,1.269e-10,1.269e-10,1.0,2.0,4.824e-11,0.02153,4.493e-11,5.237e-11,0.0213,0.3663,0.3663,5.236e-11,-0.05707,0.05282,4.28e-11,4.5e-11,0.0,8.514e-05,8.413e-13,-0.3628,2.607e-13,0.0,0.0,-0.06831,0.0,0.0,0.0,0.00238,-0.2895,1.395e-13,5.787e-13,-9.75e-12,0.0,-0.04344,0.0,0.0048,0.0,5.343e-05,0.0007057,1.107e-13
1.6129999999999998e-06,0.0011539999999999,2.4670000000000003e-09,694.2,7.188e-13,1003.0,-0.01974,-6.558,-8.852,-6.58,-7.629,-2.741,-9.071,-10.03,-4.993,-13.13,-13.93,-8.618,-18.83,-19.25,-13.14,0.1742,0.3152,0.2627,1.176e-10,1.214e-10,1.208e-10,0.1729,0.1897,0.1893,1.082e-10,1.11e-10,1.11e-10,1.0,2.0,4.778e-11,0.2394,4.489e-11,4.981e-11,0.1958,0.2203,0.1716,4.951e-11,0.1521,0.06005,4.891e-11,4.71e-11,0.0,0.1213,1.526e-11,-0.06407,1.703e-11,0.0,0.0,0.01316,0.1449,1.842e-11,1.914e-11,0.07745,-0.1274,2.332e-12,0.0,0.0,0.01341,-0.07921,1.837e-12,0.0,3.705e-12,0.0108,0.0034,1.219e-12
4.159e-06,0.001973,3.923e-10,1099.0,2.461000000000001e-13,1308.0,-0.01967,-47.92,-46.97,-6.583,-55.02,-42.97,-9.083,-55.38,-43.18,-13.16,-56.01,-46.23,-18.87,-58.72,-53.5,0.1934,0.1838,0.1837,1.281e-10,1.317e-10,1.317e-10,0.00196,0.002029,0.002025,1.324e-10,1.345e-10,1.345e-10,1.0,2.0,5.682e-11,0.001998,6.44e-11,5.877e-11,0.001783,0.1896,0.1835,5.876e-11,0.00106,0.1339,6.386e-11,6.479e-11,2.038e-11,0.0008447,2.177e-11,-0.02148,2.447e-11,2.222e-11,0.08146,-0.0002159,0.0008713,2.456e-11,2.144e-11,0.0804,-0.1132,9.782e-14,0.0,0.0,0.0,-0.001228,0.0,0.0,0.0,4.308e-06,0.0003044,1.032e-13
6.977999999999999e-06,0.001509,9.048999999999999e-10,1348.0,7.233000000000002e-13,67.51,-0.01961,-48.18,-34.04,-6.592,-53.64,-40.72,-9.104,-55.48,-45.7,-13.17,-59.14,-54.44,-18.88,-64.68,-65.8,0.1741,0.4355,0.3925,8.562e-11,1.015e-10,1.014e-10,-0.000309,0.002383,0.002102,6.373e-11,8.576e-11,8.558e-11,1.0,2.0,-1.049e-11,4.634e-05,5.561e-13,6.891e-12,1.567e-05,0.02031,0.01387,6.069e-12,-0.00203,-0.158,-2.605e-11,7.69e-13,0.0,4.222e-06,3.156e-13,-0.2871,1.343e-13,0.0,0.0,-0.001886,0.0,0.0,0.0,0.001773,-0.2254,4.205e-14,0.0,0.0,0.0,-0.001772,0.0,0.0,0.0,8.737e-07,0.001106,1.215e-13
3.961e-06,0.001418,2.913e-09,211.2,7.660000000000002e-13,1462.0,-0.01973,-11.86,-23.7,-6.578,-4.11,-1.671,-9.076,-5.485,-1.94,-13.15,-7.323,-1.484,-18.89,-12.69,-5.295,0.2137,0.2783,0.2767,1.088e-10,1.133e-10,1.131e-10,-0.4515,0.0,0.0007889,0.0,0.0,1.088e-11,2.0,2.0,4.662e-11,0.02661,4.066e-11,4.689e-11,0.01729,0.3058,0.2775,4.508e-11,0.06658,0.2011,4.23e-11,5.114e-12,8.955e-12,0.1714,1.138e-11,-0.04613,1.647e-11,1.3e-11,0.09469,0.09966,0.1833,1.774e-11,1.713e-11,0.09242,-0.2592,3.322e-12,0.0,0.0,0.02404,-0.1917,3.606e-12,0.0,1.739e-12,0.0237,0.002441,4.181e-13
2.54e-06,0.0005654999999999,2.649e-10,1459.0,3.389e-13,413.7,-0.01971,-10.29,-2.957,-6.58,-15.8,-5.106,-9.074,-18.28,-7.298,-13.14,-22.68,-12.37,-18.84,-29.39,-21.32,0.3044,0.4425,0.4059,1.331e-10,1.355e-10,1.355e-10,0.07598,0.1027,0.0967,1.386e-10,1.395e-10,1.395e-10,1.0,2.0,5.824e-11,0.08513,6.746e-11,6.189e-11,0.07569,0.3547,0.3085,6.184e-11,0.03879,0.1911,6.619e-11,6.746e-11,1.999e-11,0.04028,2.25e-11,-0.05298,2.795e-11,2.266e-11,0.1679,-0.01872,0.04084,2.811e-11,2.608e-11,0.165,-0.2177,3.304e-14,0.0,0.0,0.0,-0.05297,0.0,0.0,0.0,0.0001635,0.0004842,2.255e-13
7.022e-06,0.0005868,2.861e-09,1282.0,8.540000000000001e-13,513.6,-0.01962,-10.92,-3.324,-6.591,-16.5,-4.053,-9.102,-20.45,-11.11,-13.17,-27.72,-23.26,-18.88,-38.18,-39.42,0.4955,0.6462,0.5905,1.179e-10,1.219e-10,1.218e-10,0.08374,0.1513,0.1498,9.725e-11,1.066e-10,1.066e-10,1.0,2.0,4.648e-11,0.03213,3.267e-11,4.712e-11,0.03096,0.3848,0.3567,4.703e-11,-0.1022,0.1492,3.389e-11,3.512e-11,0.0,0.0001298,9.486e-13,-0.3873,2.202e-13,0.0,0.0,-0.1803,0.0,0.0,0.0,0.002986,-0.2892,5.691e-13,0.0,0.0,0.0,-0.1158,0.0,0.0,0.0,0.0002795,0.000336,8.725e-14
8.101000000000001e-06,0.0007957,6.509e-10,1280.0,9.449e-13,830.8,-0.01959,-29.48,-23.46,-6.596,-35.8,-23.57,-9.107,-40.26,-32.25,-13.17,-47.97,-45.41,-18.87,-57.87,-61.28,0.3478,0.5028,0.483,8.362e-11,9.384e-11,9.359e-11,-0.01227,0.01905,0.01888,6.456e-11,7.635e-11,7.621e-11,1.0,2.0,0.0,0.0,3.017e-12,0.0,0.0003698,0.0,0.09137,8.061e-12,-0.04022,-0.1385,0.0,0.0,0.0,7.932e-06,2.973e-13,-0.436,2.216e-13,0.0,0.0,-0.03409,0.0,0.0,0.0,0.001703,-0.3408,1.045e-13,0.0,0.0,0.0,-0.02056,0.0,0.0,0.0,2.052e-05,0.002995,6.328e-13
2.466e-06,0.0005911,1.861e-09,411.0,4.912000000000002e-13,1406.0,-0.01975,-7.878,-15.76,-6.579,-3.893,-1.275,-9.071,-6.063,-3.134,-13.13,-9.684,-6.343,-18.83,-14.39,-10.07,0.2123,0.2928,0.2925,1.15e-10,1.194e-10,1.193e-10,0.08827,0.07263,0.07258,1.036e-10,1.175e-10,1.172e-10,2.0,2.0,5.124e-11,0.09503,4.069e-11,5.244e-11,0.09277,0.2812,0.236,5.076e-11,0.07196,0.1716,4.187e-11,4.109e-11,1.506e-11,0.09534,1.877e-11,-0.04934,1.161e-11,1.94e-11,0.1528,0.04948,0.0,0.0,0.0,0.1326,-0.1845,1.759e-12,2.741e-13,-2.854e-12,0.0,-0.09339,0.0,0.003493,0.0,0.01098,0.0007515,8.8e-13
6.505e-06,0.00196,2.213e-09,824.1,7.655e-13,37.12,-0.01962,-37.73,-25.07,-6.59,-45.06,-33.27,-9.101,-48.9,-39.27,-13.17,-54.83,-49.53,-18.88,-61.89,-62.02,-0.04855,0.1787,0.1529,8.365e-11,1.002e-10,1.001e-10,-0.006098,0.009239,0.008801,7.696e-11,9.538e-11,9.525e-11,1.0,2.0,-1.207e-11,0.0,8.091e-13,7.979e-12,2.634e-05,0.0108,0.01039,7.792e-12,-0.0136,-0.1332,0.0,0.0,0.0,3.443e-05,1.712e-13,-0.2005,9.413e-13,0.0,0.0,-0.01061,0.0,0.0,0.0,0.0002846,-0.1365,3.782e-13,0.0,0.0,0.0,-0.007553,0.0,0.0,0.0,7.628e-06,0.0002903,3.58e-13
8.721999999999999e-06,0.00135,2.857e-09,189.2,8.874e-13,926.1,-0.01969,-9.493,-18.98,-6.593,-1.521,3.593,-9.116,-5.654,-1.995,-13.18,-12.86,-12.27,-18.87,-22.68,-26.35,0.2898,0.3818,0.3806,9.268e-11,9.826e-11,9.819e-11,0.1127,0.04082,0.03415,4.435e-11,3.529e-12,6.917e-11,2.0,2.0,0.0,0.0,2.149e-12,0.0,0.01034,0.0,0.07844,9.356e-12,-0.2286,-0.0739,0.0,0.0,0.0,0.006024,2.804e-14,-0.318,3.763e-13,0.0,0.0,-0.4613,0.0,0.0,0.0,0.0002661,-0.2529,2.356e-13,0.0,0.0,0.0,-0.3753,0.0,0.0,0.0,0.0008205,0.0006302,1.713e-13
1.949e-06,0.001369,1.3560000000000003e-09,651.1,1.87e-13,963.5,-0.01973,-10.72,-13.42,-6.579,-12.49,-8.183,-9.071,-14.46,-9.003,-13.13,-18.46,-12.66,-18.83,-24.5,-18.74,0.3284,0.3365,0.3364,1.417e-10,1.419e-10,1.419e-10,0.2063,0.2078,0.2078,1.382e-10,1.395e-10,1.394e-10,1.0,2.0,6.872e-11,0.2094,6.38e-11,6.934e-11,0.2089,0.3375,0.3299,6.934e-11,0.2014,0.2305,6.044e-11,6.385e-11,3.069e-11,0.2092,3.175e-11,0.03978,2.463e-11,3.175e-11,0.2382,0.09615,0.2094,2.462e-11,2.11e-11,0.2211,-0.1101,4.936e-12,8.953e-12,5.695e-12,0.03873,-0.07959,5.574e-12,0.05606,4.124e-12,0.03873,0.05586,8.873e-12
9.451e-06,0.0006668999999999,8.416e-11,440.0,3.806000000000001e-15,87.83,-0.01955,6.554,13.12,-6.603,-2.171,2.561,-9.11,-7.84,-6.192,-13.17,-16.65,-19.86,-18.86,-27.95,-36.96,-0.01826,0.3813,0.3674,6.23e-11,8.483e-11,8.471e-11,0.1007,0.3997,0.3961,4.36e-11,7.085e-11,7.068e-11,2.0,2.0,0.0,0.0,2.327e-13,0.0,0.002055,0.0,0.002115,3.961e-13,-0.3911,-0.4104,0.0,0.0,0.0,0.002802,2.516e-13,-0.3542,3.136e-13,0.0,0.0,-0.3841,0.0,0.0,0.0,0.001298,-0.3295,7.975e-13,0.0,0.0,0.0,-0.4392,0.0,0.0,0.0,0.002146,0.001053,4.572e-13
1.828e-06,0.0006538,2.626e-09,369.6,5.42e-13,533.9,-0.01975,-4.829,-9.667,-6.579,-6.144,-5.767,-9.069,-8.093,-7.192,-13.13,-10.99,-9.005,-18.82,-13.49,-8.755,0.2526,0.4385,0.3893,1.362e-10,1.376e-10,1.375e-10,0.2604,0.2701,0.27,1.338e-10,1.364e-10,1.364e-10,2.0,2.0,6.226e-11,0.2811,6.649e-11,6.399e-11,0.2687,0.3443,0.2817,6.395e-11,0.1557,0.09897,6.594e-11,6.649e-11,2.301e-11,0.1623,2.497e-11,-0.05127,3.151e-11,2.528e-11,0.1747,0.09452,0.2251,3.173e-11,3.156e-11,0.1465,-0.08947,1.361e-11,4.888e-12,1.467e-12,0.226,0.1832,1.361e-11,0.02735,1.288e-11,0.2242,0.02675,4.879e-12
7.307e-06,0.0011819999999999,1.458e-09,745.2,8.483e-13,1076.0,-0.01961,-19.56,-18.87,-6.593,-22.85,-11.24,-9.105,-26.96,-18.51,-13.17,-34.48,-30.96,-18.87,-45.06,-47.19,0.3181,0.382,0.3808,8.962e-11,9.882e-11,9.863e-11,0.008409,0.1271,0.1269,5.322e-11,7.318e-11,7.316e-11,1.0,2.0,2.833e-11,0.00927,4.226e-12,2.913e-11,0.001054,0.1885,0.1875,2.47e-11,-0.1204,0.04476,5.822e-13,3.626e-12,0.0,0.0001587,3.454e-13,-0.3212,5.633e-13,0.0,0.0,-0.3361,0.0,0.0,0.0,0.000571,-0.3065,3.274e-13,0.0,0.0,0.0,-0.2625,0.0,0.0,0.0,0.00123,0.0003219,2.042e-13
9.441e-06,0.0015329999999999,6.34e-10,168.9,6.167000000000001e-13,1433.0,-0.01969,-13.51,-27.0,-6.594,-2.691,1.278,-9.115,-8.196,-7.157,-13.17,-17.21,-21.16,-18.87,-27.95,-37.0,0.1385,0.236,0.2349,7.722e-11,8.902e-11,8.878e-11,-0.3603,0.0,0.0005346,0.0,0.0,1.434e-11,2.0,2.0,0.0,0.0,1.482e-12,0.0,0.0005549,0.0,0.02232,1.08e-11,-0.3264,-0.101,0.0,0.0,0.0,0.003013,2.565e-13,-0.2513,1.02e-12,0.0,0.0,-0.3559,0.0,0.0,0.0,0.001325,-0.1957,1.681e-13,0.0,0.0,0.0,-0.2839,0.0,0.0,0.0,0.0001671,0.0007392,3.624e-13
4.705e-06,0.002005,1.198e-09,1484.0,6.008e-13,380.8,-0.01974,-65.05,-55.56,-6.588,-58.57,-44.75,-9.089,-57.8,-45.27,-13.16,-58.07,-49.01,-18.88,-61.11,-57.16,0.1558,0.2811,0.251,1.362e-10,1.375e-10,1.374e-10,-0.0003485,0.0,0.0001305,0.0,0.0,3.468e-11,1.0,2.0,5.781e-11,0.0,5.191e-13,6.105e-11,2.175e-06,0.1818,0.1674,6.096e-11,-0.0003423,0.01855,0.0,0.0,5.969e-12,1.269e-06,1.318e-11,-0.1362,2.745e-13,1.325e-11,0.02521,-0.0006586,0.0,0.0,0.0,0.02471,-0.1192,2.971e-14,0.0,0.0,0.0,-0.0005038,0.0,0.0,0.0,9.046e-07,0.0002631,1.854e-14
1.4719999999999998e-06,0.0006282,2.879e-09,347.4,4.3280000000000003e-13,334.5,-0.01975,-4.673,-9.371,-6.579,-8.229,-9.943,-9.068,-9.951,-10.91,-13.13,-12.54,-12.08,-18.81,-14.39,-10.55,0.1409,0.3455,0.2903,1.271e-10,1.316e-10,1.316e-10,0.2524,0.2873,0.2815,1.412e-10,1.416e-10,1.416e-10,2.0,2.0,5.221e-11,0.2749,7.07e-11,5.621e-11,0.2515,0.245,0.1941,5.619e-11,0.1475,0.05701,7.056e-11,7.07e-11,2.049e-11,0.1422,2e-11,-0.04402,3.462e-11,2.036e-11,0.1241,0.04839,0.2571,3.462e-11,3.431e-11,0.1002,-0.06782,1.515e-11,4.815e-12,3.586e-12,0.2315,0.1485,1.515e-11,0.01768,1.407e-11,0.2233,0.01464,4.757e-12
7.661999999999999e-06,0.001434,1.251e-09,1005.0,6.803e-13,1040.0,-0.01959,-40.9,-38.03,-6.595,-49.22,-36.55,-9.107,-52.63,-43.95,-13.17,-57.96,-54.67,-18.87,-64.46,-67.04,0.2881,0.3296,0.3288,1e-10,1.065e-10,1.065e-10,0.002769,0.007631,0.007609,8.142e-11,9.402e-11,9.401e-11,1.0,2.0,3.5e-11,0.0007483,9.583e-12,3.671e-11,0.0005664,0.1999,0.1972,3.473e-11,-0.005655,0.07872,1.638e-11,1.469e-11,0.0,1.629e-05,2.039e-13,-0.2725,2.079e-13,0.0,0.0,-0.009039,0.0,0.0,0.0,0.0008471,-0.2352,2.171e-13,0.0,0.0,0.0,-0.007195,0.0,0.0,0.0,1.658e-05,0.001001,6.599e-14
3.95e-06,0.001589,1.7410000000000003e-09,677.7,9.182e-13,972.8,-0.01968,-23.0,-23.01,-6.582,-25.82,-15.55,-9.082,-28.54,-18.57,-13.15,-33.45,-24.81,-18.87,-41.29,-35.73,0.2215,0.3316,0.3267,1.137e-10,1.171e-10,1.166e-10,0.1534,0.1308,0.1296,9.538e-11,1.017e-10,1.017e-10,1.0,2.0,4.489e-11,0.1871,3.764e-11,4.556e-11,0.1764,0.2696,0.2329,4.552e-11,0.107,0.1332,3.693e-11,3.969e-11,5.56e-12,0.009562,8.003e-12,-0.1521,4.378e-12,8.33e-12,0.02006,-0.1488,0.0,0.0,0.0,0.003586,-0.2252,2.086e-13,0.0,0.0,0.0,-0.2067,0.0,0.0,0.0,0.0004862,0.003633,2.657e-13
1.423e-06,0.002479,1.7519999999999995e-10,469.2,7.474e-13,1312.0,-0.01974,-12.66,-22.12,-6.58,-14.88,-18.52,-9.07,-17.37,-21.0,-13.13,-21.49,-25.2,-18.82,-27.45,-31.45,0.03219,0.07427,0.05808,1.041e-10,1.097e-10,1.088e-10,0.02316,0.03352,0.03146,1.092e-10,1.105e-10,1.087e-10,2.0,2.0,3.015e-11,0.02578,4.315e-11,3.46e-11,0.02127,0.03369,0.02813,3.337e-11,0.007688,0.003706,3.711e-11,4.407e-11,0.0,0.0003963,1.928e-12,-0.02888,8.5e-13,0.0,0.0,-0.008176,0.0,0.0,0.0,0.002613,-0.04238,8.561e-14,0.0,0.0,0.0,-0.02549,0.0,0.0,0.0,6.149e-05,6.402e-05,6.153e-14
