fW,current,ind,Rd,Cs,Rs,channel 0.1G attenuation,stage 1 0.1G attenuation,stage 2 0.1G attenuation,channel 3.5G attenuation,stage 1 3.5G attenuation,stage 2 3.5G attenuation,channel 7G attenuation,stage 1 7G attenuation,stage 2 7G attenuation,channel 14G attenuation,stage 1 14G attenuation,stage 2 14G attenuation,channel 28G attenuation,stage 1 28G attenuation,stage 2 28G attenuation,eye_height Vout_1 7G,eye_maxHeight Vout_1 7G,eye_height_XY Vout_1 7G,eye_width Vout_1 7G,eye_maxWidth Vout_1 7G,eye_width_XY Vout_1 7G,eye_height Vout_2 7G,eye_maxHeight Vout_2 7G,eye_height_XY Vout_2 7G,eye_width Vout_2 7G,eye_maxWidth Vout_2 7G,eye_width_XY Vout_2 7G,Stage 1 Region,Stage 2 Region,eye_height_XY Vout_2 14G,eye_height Vout_2 14G,eye_maxWidth Vout_1 14G,eye_width Vout_2 14G,eye_width_XY Vout_1 14G,eye_width_XY Vout_2 14G,eye_height Vout_1 14G,eye_maxWidth Vout_2 14G,eye_maxHeight Vout_2 14G,eye_maxHeight Vout_1 14G,eye_height_XY Vout_1 14G,eye_width Vout_1 14G,eye_maxWidth Vout_2 28G,eye_maxWidth Vout_1 28G,eye_maxHeight Vout_2 28G,eye_height Vout_2 28G,eye_height_XY Vout_2 28G,eye_height_XY Vout_1 28G,eye_width_XY Vout_1 28G,eye_width Vout_2 28G,eye_maxHeight Vout_1 28G,eye_height Vout_1 28G,eye_width Vout_1 28G,eye_width_XY Vout_2 28G,eye_height Vout_2 56G,eye_width_XY Vout_1 56G,eye_height_XY Vout_2 56G,eye_height Vout_1 56G,eye_maxWidth Vout_1 56G,eye_height_XY Vout_1 56G,eye_maxHeight Vout_2 56G,eye_width Vout_2 56G,eye_maxWidth Vout_2 56G,eye_width Vout_1 56G,eye_maxHeight Vout_1 56G,eye_width_XY Vout_2 56G
8.782999999999999e-06,0.001421,8.109e-10,867.5,7.133e-13,778.0,-0.01957,-35.29,-31.81,-6.6,-42.69,-31.22,-9.11,-47.46,-40.65,-13.17,-55.04,-53.9,-18.87,-63.87,-68.69,0.3153,0.3964,0.3961,1.048e-10,1.107e-10,1.107e-10,0.00354,0.02503,0.02458,7.587e-11,9.239e-11,9.234e-11,1.0,2.0,0.0002856,-0.02628,3.217e-11,0.0,2.933e-11,2.649e-12,-0.0342,0.0,0.0,0.1489,0.1489,2.593e-11,0.0,0.0,0.0,-0.02689,4.499e-05,0.003204,4.196e-13,0.0,0.0,-0.2799,0.0,3.779e-13,-0.02066,6.362e-14,9.84e-05,-0.2214,0.0,0.0004571,0.0,0.0,0.0,0.0,0.0,5.25e-13
9.763999999999998e-06,0.0005509,1.537e-09,57.37,9.507000000000002e-13,805.4,-0.01969,-19.44,-38.89,-6.589,-13.49,-20.5,-9.103,-15.45,-21.96,-13.17,-19.49,-25.91,-18.87,-26.37,-33.86,0.3683,0.4527,0.3867,7.808e-11,8.811e-11,8.786e-11,0.06198,0.03912,0.03864,2.891e-11,5.262e-11,5.255e-11,2.0,2.0,0.005201,-0.0002558,7.355e-12,0.0,6.089e-12,4.039e-12,-0.1877,0.0,0.0,0.02099,0.02084,4.511e-12,0.0,0.0,0.0,-0.03168,0.0006417,0.00252,2.879e-13,0.0,0.0,-0.3413,0.0,5.052e-13,-0.04757,1.501e-13,0.002472,-0.2839,0.0,0.0004324,0.0,0.0,0.0,0.0,0.0,6.739e-13
7.003999999999999e-06,0.002401,2.4940000000000003e-09,151.7,4.949e-13,397.0,-0.01968,-6.605,-13.15,-6.578,-3.571,-0.5156,-9.104,-4.631,0.1254,-13.19,-10.24,-6.586,-18.89,-19.77,-19.94,0.01193,0.07371,0.0644,1.332e-10,1.353e-10,1.352e-10,0.04726,0.0626,0.06255,1.227e-10,1.287e-10,1.287e-10,2.0,2.0,0.06333,0.02439,5.523e-11,3.904e-11,5.495e-11,4.644e-11,-0.02944,4.645e-11,0.06368,0.03594,0.03545,4.969e-11,1.763e-12,0.0,0.001113,-0.02796,5.79e-05,2.836e-05,5.176e-13,3.394e-13,0.0,-0.05065,0.0,1.55e-12,-0.04195,8.982e-15,3.579e-05,-0.03511,0.0,6.184e-06,0.0,0.0,0.0,0.0,0.0,2.878e-13
5.009e-06,0.001368,1.371e-09,45.06,3.785000000000001e-13,802.8,-0.01973,-22.12,-44.26,-6.576,-15.69,-24.87,-9.073,-14.17,-19.39,-13.15,-13.55,-14.16,-18.89,-16.33,-13.68,0.4092,0.4097,0.4095,1.33e-10,1.349e-10,1.349e-10,-0.02502,0.02886,0.02812,1.345e-10,1.363e-10,1.362e-10,2.0,2.0,0.02837,-0.0329,6.275e-11,5.452e-11,6.275e-11,5.926e-11,0.3335,3.79e-12,0.02887,0.4211,0.4203,6.043e-11,2.15e-11,2.263e-11,0.02979,-0.04999,0.02969,0.1706,2.239e-11,1.541e-11,0.1758,-0.08124,1.937e-11,2.148e-11,-0.1075,1.567e-13,0.002131,-0.2369,0.0,0.0006796,0.0,0.0,0.0,0.0,0.0,8.426e-13
1.877e-06,0.002382,1.208e-09,155.5,6.442000000000001e-13,1104.0,-0.01975,-16.04,-31.99,-6.579,-14.8,-22.91,-9.069,-16.88,-24.57,-13.13,-19.82,-26.4,-18.82,-22.52,-26.23,0.09187,0.1878,0.1591,1.174e-10,1.21e-10,1.202e-10,0.02038,0.02774,0.02772,1.097e-10,1.131e-10,1.13e-10,2.0,2.0,0.03331,0.01648,4.844e-11,4.88e-11,4.801e-11,4.647e-11,0.02523,4.663e-11,0.03753,0.126,0.1012,4.661e-11,1.745e-11,1.074e-11,0.02651,0.001895,0.02325,0.02672,1.046e-11,2.162e-11,0.02682,-0.06097,9.273e-12,1.651e-11,-0.02104,3.936e-13,0.003255,-0.1076,0.0,0.001167,0.005712,6.919e-12,7.145e-12,0.0,0.0,4.125e-12
6.915e-06,0.001291,9.917e-10,370.6,9.799e-13,750.5,-0.01968,-3.143,-6.01,-6.594,0.7241,8.906,-9.113,-3.978,2.343,-13.18,-12.1,-9.724,-18.88,-22.82,-25.54,0.3432,0.458,0.4575,1.062e-10,1.106e-10,1.105e-10,0.1951,0.2261,0.2235,5.129e-11,8.102e-11,8.084e-11,2.0,2.0,0.02939,-0.2086,3.459e-11,1.257e-12,3.367e-11,8.921e-12,0.06317,9.051e-12,0.02962,0.2549,0.2444,3.286e-11,0.0,1.072e-12,0.0,-0.605,0.001779,0.0005197,2.721e-13,0.0,0.008253,-0.2933,-2.143e-11,9.246e-13,-0.5276,1.954e-13,0.009841,-0.2644,0.0,0.0007619,0.0,0.0,0.0,0.0,0.0,5.052e-13
5.8e-06,0.001421,2.692e-09,54.03,4.883e-13,111.1,-0.01969,-10.34,-20.73,-6.578,-11.96,-17.43,-9.076,-8.803,-8.689,-13.17,-7.26,-1.533,-18.9,-15.22,-11.17,0.287,0.4943,0.4404,9.899e-11,1.117e-10,1.116e-10,0.03546,0.2047,0.1821,1.325e-10,1.354e-10,1.354e-10,2.0,2.0,0.1697,-0.1369,3.121e-11,6.381e-11,3.116e-11,6.513e-11,0.1053,6.514e-11,0.1785,0.2235,0.2082,2.125e-11,2.65e-11,0.0,0.173,0.03406,0.1724,0.0007664,3.462e-13,2.427e-11,0.0,-0.2291,0.0,2.635e-11,-0.1959,1.615e-13,0.003144,-0.2168,0.0,0.001277,0.0,0.0,0.0,0.0,0.0,1.151e-12
4.745e-06,0.001711,1.5e-09,1450.0,9.070000000000001e-13,1051.0,-0.01967,-56.31,-50.8,-6.585,-60.51,-46.36,-9.088,-58.0,-45.35,-13.16,-57.62,-48.42,-18.88,-60.56,-56.43,0.2091,0.2824,0.2761,1.087e-10,1.125e-10,1.122e-10,0.0008502,0.001253,0.001104,1.138e-10,1.167e-10,1.157e-10,1.0,2.0,0.0007682,0.0006674,4.185e-11,4.164e-11,4.175e-11,4.462e-11,0.07989,4.499e-11,0.0009411,0.2104,0.1837,4.113e-11,0.0,0.0,0.0,-0.0006105,5.647e-05,0.005354,2.608e-12,0.0,0.0,-0.1834,0.0,1.942e-12,-0.001056,1.19e-13,7.158e-07,-0.1932,0.0,0.0005219,0.0,0.0,0.0,0.0,0.0,2.683e-14
6.697e-06,0.0019119999999999,8.027999999999998e-11,306.3,5.494000000000002e-13,1005.0,-0.01968,-7.514,-14.17,-6.589,-1.352,6.057,-9.111,-5.655,0.4163,-13.18,-13.83,-11.8,-18.88,-24.89,-28.32,0.1073,0.2079,0.2011,1.041e-10,1.11e-10,1.108e-10,0.03891,0.05981,0.05893,8.197e-11,1.012e-10,1.011e-10,2.0,2.0,0.05105,-0.2344,4.225e-11,-3.597e-12,4.021e-11,1.403e-11,0.0007647,1.405e-11,0.06091,0.1139,0.1113,3.974e-11,5.449e-13,0.0,0.003713,-0.3225,0.0003162,0.0002057,2.782e-13,-2.318e-11,0.0,-0.1321,0.0,4.606e-13,-0.2275,2.307e-13,0.0005781,-0.1201,0.0,0.001021,0.0,0.0,0.0,0.0,0.0,1.564e-13
5.352999999999999e-06,0.0005295,2.988e-09,122.5,7.519000000000002e-13,1225.0,-0.01973,-15.96,-31.93,-6.579,-9.207,-11.93,-9.078,-9.46,-9.982,-13.16,-9.854,-6.668,-18.89,-15.64,-11.62,0.3776,0.3599,0.3583,9.929e-11,1.052e-10,1.046e-10,0.1273,0.02523,0.02453,8.105e-11,9.506e-11,9.458e-11,2.0,2.0,0.04477,-0.03394,3.868e-11,2.74e-11,3.663e-11,2.982e-11,0.2365,3.078e-11,0.04725,0.2777,0.238,4.149e-11,9.58e-12,6.95e-12,0.07926,-0.05192,0.04529,0.02317,6.903e-12,1.119e-11,0.02354,-0.1507,4.559e-12,4.685e-12,-0.09908,7.289e-14,0.001381,-0.2889,0.0,0.0003288,0.0,0.0,0.0,0.0,0.0,1.041e-12
3.491e-06,0.002097,2.8340000000000003e-09,799.3,4.74e-13,179.4,-0.01969,-34.18,-26.57,-6.582,-41.22,-31.34,-9.078,-43.86,-33.41,-13.15,-47.9,-38.08,-18.86,-53.38,-45.94,0.04041,0.2108,0.173,1.138e-10,1.22e-10,1.22e-10,0.008631,0.0233,0.01968,1.186e-10,1.255e-10,1.255e-10,1.0,2.0,0.01208,0.0001748,4.52e-11,4.388e-11,4.518e-11,4.935e-11,0.001958,4.945e-11,0.01414,0.1194,0.0972,3.848e-11,9.644e-12,6.914e-12,0.002441,-0.006133,0.001095,0.01196,6.601e-12,6.018e-12,0.01791,-0.06896,2.678e-12,9.303e-12,-0.01293,9.975e-14,0.0001116,-0.1034,0.0,0.0001514,0.0,0.0,0.0,0.0,0.0,2.226e-13
4.772e-06,0.0009329999999999,3.59e-10,222.5,9.19e-13,1212.0,-0.01973,-10.06,-20.12,-6.581,-4.093,-1.658,-9.084,-6.877,-4.662,-13.16,-12.31,-11.33,-18.88,-21.01,-23.0,0.3134,0.3729,0.3724,9.663e-11,1.027e-10,1.024e-10,0.2831,0.02059,0.01944,5.48e-11,7.674e-11,7.597e-11,2.0,2.0,0.06012,0.09823,3.702e-11,9.684e-12,3.397e-11,1.131e-11,0.1271,1.136e-11,0.06043,0.2827,0.2581,3.736e-11,0.0,0.0,0.0,-0.275,0.005604,0.004351,3.901e-13,0.0,0.0,-0.3517,0.0,9.022e-13,-0.2984,2.331e-13,0.005236,-0.3196,0.0,0.001592,0.0,0.0,0.0,0.0,0.0,3.658e-13
8.914e-06,0.0006483999999999,1.557e-09,123.3,6.163e-13,1225.0,-0.0197,-15.72,-31.45,-6.587,-7.569,-8.636,-9.105,-10.94,-12.85,-13.17,-17.15,-21.17,-18.87,-25.28,-31.71,0.322,0.3712,0.3708,7.162e-11,9.172e-11,9.158e-11,0.02588,0.008371,0.006749,3.536e-11,1.924e-12,5.32e-11,2.0,2.0,0.003174,0.03138,1.677e-11,0.0,1.265e-11,9.786e-13,-0.09987,0.0,0.0,0.06168,0.06004,1.599e-11,0.0,0.0,0.0,-0.08028,0.003504,0.001464,2.558e-13,0.0,0.0,-0.3734,0.0,5.127e-13,-0.1178,1.658e-13,0.001284,-0.2941,0.0,0.000961,0.0,0.0,0.0,0.0,0.0,3.248e-13
4.526e-06,0.0007326,1.2589999999999999e-09,1500.0,5.615000000000001e-13,1242.0,-0.01967,-29.8,-25.73,-6.583,-34.65,-21.09,-9.085,-37.47,-24.96,-13.16,-42.5,-32.96,-18.88,-50.22,-45.5,0.3788,0.3498,0.3492,1.055e-10,1.149e-10,1.149e-10,0.004169,0.01075,0.01074,9.841e-11,1.099e-10,1.099e-10,1.0,2.0,0.01014,0.001138,4.765e-11,3.699e-11,4.67e-11,4.018e-11,0.1978,4.038e-11,0.01165,0.3647,0.3162,4.502e-11,5.761e-12,0.0,0.0005034,-0.01275,6.164e-05,0.0307,3.783e-12,2.979e-12,0.0,-0.08978,0.0,3.611e-12,-0.01386,7.961e-14,0.0001455,-0.2855,0.0,0.001138,0.0,0.0,0.0,0.0,0.0,4.589e-13
5.96e-06,0.002408,5.442e-10,1237.0,9.282e-13,565.6,-0.01973,-51.9,-44.63,-6.592,-61.68,-48.16,-9.098,-59.64,-48.82,-13.17,-60.18,-54.0,-18.88,-64.16,-63.61,0.01048,0.07675,0.06499,1.123e-10,1.162e-10,1.148e-10,-8.557e-05,0.0001307,0.000102,6.232e-11,8.232e-11,8.174e-11,1.0,2.0,9.268e-07,-0.0001165,4e-11,0.0,3.955e-11,4.947e-13,-0.03562,0.0,0.0,0.0342,0.03094,3.879e-11,0.0,0.0,0.0,-0.0002097,4.704e-07,8.344e-05,1.361e-13,0.0,0.0,-0.05198,0.0,1.787e-13,-0.0001595,2.436e-13,3.448e-07,-0.04153,0.0,0.0002229,0.0,0.0,0.0,0.0,0.0,2.637e-14
8.5e-06,0.0006566,2.5219999999999998e-09,528.0,1.0470000000000002e-14,507.3,-0.01964,1.142,2.336,-6.589,-5.975,-5.144,-9.096,-9.692,-9.772,-13.17,-16.27,-18.63,-18.87,-25.42,-31.52,-0.04245,0.2549,0.2106,8.331e-11,9.994e-11,9.986e-11,-0.006155,0.2592,0.2329,7.79e-11,9.629e-11,9.621e-11,2.0,2.0,0.002072,-0.229,0.0,0.0,1.353e-11,5.203e-13,-0.1614,0.0,0.0,0.0,0.02364,0.0,0.0,0.0,0.0,-0.2387,0.002644,0.0003618,6.852e-14,0.0,0.0,-0.2412,0.0,3.112e-13,-0.1779,1.902e-13,0.0003178,-0.1652,0.0,0.0005363,0.0,0.0,0.0,0.0,0.0,8.39e-14
1.997e-06,0.0008332999999999,1.378e-09,528.1,2.297e-13,1183.0,-0.01975,-5.657,-11.15,-6.578,-3.601,-0.4214,-9.069,-5.303,-1.322,-13.13,-9.101,-4.863,-18.83,-14.68,-10.32,0.3054,0.3185,0.3183,1.356e-10,1.371e-10,1.371e-10,0.1075,0.164,0.164,1.321e-10,1.353e-10,1.352e-10,2.0,2.0,0.1639,0.1641,6.409e-11,5.452e-11,6.408e-11,5.899e-11,0.2407,5.899e-11,0.1639,0.3264,0.3112,6.195e-11,1.924e-11,2.763e-11,0.1721,0.03238,0.1689,0.2009,2.739e-11,1.672e-11,0.2168,0.0299,2.624e-11,1.911e-11,-0.1192,6.353e-12,0.01209,-0.1263,0.0,0.03796,0.0,0.0,0.0,0.0,0.0,1.88e-12
7.222999999999999e-06,0.001111,2.8269999999999996e-10,745.5,4.755e-13,1163.0,-0.01962,-17.06,-17.63,-6.592,-19.48,-7.966,-9.104,-23.53,-15.0,-13.17,-31.01,-27.54,-18.87,-41.66,-44.01,0.3872,0.361,0.3606,1.032e-10,1.136e-10,1.136e-10,0.03537,0.138,0.138,7.856e-11,9.788e-11,9.778e-11,1.0,2.0,0.02533,-0.131,4.159e-11,-2.975e-12,4.154e-11,1.069e-11,0.122,1.137e-11,0.02538,0.297,0.297,3.56e-11,0.0,0.0,0.0,-0.324,0.001645,0.001119,1.259e-12,0.0,0.0,-0.3663,0.0,3.67e-13,-0.2644,1.6e-13,0.002205,-0.2848,0.0,0.001371,0.0,0.0,0.0,0.0,0.0,8.467e-13
3.656e-06,0.002356,2.635e-09,501.9,4.957e-13,1493.0,-0.01969,-26.41,-32.11,-6.582,-26.2,-18.1,-9.08,-28.79,-20.32,-13.15,-33.42,-25.17,-18.87,-40.77,-33.93,0.05091,0.1096,0.09207,1.052e-10,1.109e-10,1.107e-10,0.05187,0.02522,0.02473,9.441e-11,1.068e-10,1.067e-10,1.0,2.0,0.03523,-0.01886,4.423e-11,2.307e-11,4.18e-11,2.742e-11,0.01824,2.747e-11,0.0362,0.07085,0.05929,4.423e-11,0.0,1.207e-11,0.0,-0.06467,0.01012,0.01697,8.665e-12,0.0,0.01697,-0.05623,6.711e-12,2.436e-12,-0.1364,3.642e-14,0.001914,-0.06708,0.0,7.5e-05,0.0,0.0,0.0,0.0,0.0,1.503e-13
8.079999999999999e-06,0.001362,2.119e-09,1392.0,3.745e-13,1089.0,-0.01958,-50.02,-45.53,-6.597,-49.63,-36.51,-9.109,-53.34,-44.83,-13.17,-59.23,-56.43,-18.87,-66.15,-69.31,0.3254,0.3309,0.3307,1.143e-10,1.218e-10,1.218e-10,-0.002086,0.0004832,0.0004545,3.542e-11,6.554e-11,6.475e-11,1.0,2.0,6.272e-06,-0.001995,4.89e-11,0.0,4.89e-11,5.256e-13,0.1449,0.0,0.0,0.3038,0.3027,4.269e-11,0.0,0.0,0.0,-0.001831,2.859e-06,0.001338,2.605e-14,0.0,0.0,-0.3152,0.0,1.232e-13,-0.001307,4.215e-13,7.465e-06,-0.214,0.0,0.001165,0.0,0.0,0.0,0.0,0.0,2.735e-13
6.24e-06,0.001229,1.014e-09,361.5,9.434e-13,1498.0,-0.0197,-6.534,-12.92,-6.589,0.6159,8.352,-9.107,-3.49,2.976,-13.18,-10.98,-7.741,-18.88,-21.33,-22.77,0.2314,0.3101,0.3086,8.649e-11,9.366e-11,9.33e-11,0.1132,0.00718,0.005458,3.204e-11,5.838e-13,1.491e-11,2.0,2.0,0.009211,-0.207,2.646e-11,0.0,2.259e-11,1.95e-12,0.06725,0.0,0.0,0.1881,0.1816,2.742e-11,0.0,0.0,0.0,-0.5912,0.012,0.002099,3.955e-13,0.0,0.0,-0.3594,0.0,8.5e-13,-0.5348,1.928e-13,0.005456,-0.2895,0.0,0.001454,0.0,0.0,0.0,0.0,0.0,4.545e-13
3.83e-06,0.002397,2.297e-09,1352.0,7.851000000000002e-13,320.0,-0.01985,-51.98,-42.8,-6.591,-66.58,-53.44,-9.086,-60.17,-47.62,-13.15,-58.3,-47.94,-18.87,-59.83,-53.63,0.03258,0.1402,0.117,1.313e-10,1.334e-10,1.334e-10,-0.0001457,0.0005037,0.0003728,1.027e-10,1.142e-10,1.142e-10,1.0,2.0,0.0001541,-9.474e-05,5.638e-11,0.0,5.613e-11,3.226e-11,-0.02218,0.0,0.0,0.08249,0.07296,5.186e-11,0.0,1.103e-11,0.0,-0.0002749,2.269e-06,0.012,1.095e-11,0.0,0.01204,-0.07255,2.102e-12,1.47e-13,-0.0004552,3.236e-13,6.393e-07,-0.07255,0.0,0.0003745,0.0,0.0,0.0,0.0,0.0,9.908e-14
7.695e-06,0.0006747999999999,2.113e-09,714.3,1.478e-13,1459.0,-0.01967,-3.351,-6.407,-6.584,0.9051,9.411,-9.117,-3.117,4.741,-13.18,-12.04,-9.398,-18.88,-23.3,-26.47,0.1814,0.32,0.3198,1.371e-10,1.381e-10,1.381e-10,-0.2003,0.1957,0.1602,1.219e-10,1.294e-10,1.294e-10,2.0,2.0,0.1551,-0.2669,5.727e-11,2.057e-11,5.726e-11,3.744e-11,0.1722,1.553e-11,0.1556,0.3214,0.3213,4.936e-11,0.0,1.256e-11,0.0,-0.3076,0.00157,0.03803,1.256e-11,0.0,0.03804,-0.1609,3.345e-12,8.177e-14,-0.3213,1.265e-13,0.004428,-0.2406,0.0,0.0006587,0.0,0.0,0.0,0.0,0.0,2.689e-13
8.752999999999999e-06,0.001237,1.462e-10,267.5,6.172000000000001e-13,677.0,-0.01967,-5.202,-10.37,-6.597,-0.8043,5.241,-9.115,-6.342,-3.199,-13.17,-15.45,-17.41,-18.87,-26.87,-34.66,0.4029,0.4895,0.4887,1.101e-10,1.172e-10,1.172e-10,-0.06773,0.2177,0.2135,6.852e-11,9.291e-11,9.291e-11,2.0,2.0,0.004082,-0.3191,4.02e-11,-2.185e-11,3.986e-11,5.583e-12,0.01447,1.232e-12,0.01469,0.2286,0.2223,3.465e-11,0.0,0.0,0.0,-0.5093,0.0012,0.001036,1.963e-13,0.0,0.0,-0.2945,0.0,1.295e-13,-0.4384,3.903e-13,0.001829,-0.2614,0.0,0.00193,0.0,0.0,0.0,0.0,0.0,5.039e-13
3.582e-06,0.001364,1.555e-09,1483.0,9.124e-13,917.0,-0.01969,-45.74,-39.87,-6.582,-52.27,-38.69,-9.079,-53.34,-40.32,-13.15,-54.56,-43.42,-18.86,-57.04,-49.75,0.2395,0.3904,0.3853,1.146e-10,1.182e-10,1.181e-10,0.002031,0.003485,0.003381,1.124e-10,1.176e-10,1.175e-10,1.0,2.0,0.00279,0.001492,4.715e-11,4.662e-11,4.701e-11,4.608e-11,0.1735,4.647e-11,0.003367,0.3282,0.2766,4.685e-11,9.699e-12,8.863e-12,0.00086,-0.0003253,0.0008358,0.04416,8.198e-12,7.46e-12,0.0452,-0.1284,8e-12,8.826e-12,-0.002964,3.362e-14,4.673e-06,-0.2674,0.0,0.0002348,0.0,0.0,0.0,0.0,0.0,6.314e-14
7.988e-06,0.001086,1.876e-09,790.4,5.878e-13,1325.0,-0.0196,-20.05,-20.58,-6.596,-22.95,-11.33,-9.107,-27.41,-19.64,-13.17,-35.34,-32.9,-18.87,-46.13,-49.43,0.3396,0.3313,0.3306,8.508e-11,9.997e-11,9.996e-11,-0.1507,0.07245,0.07183,5.095e-11,7.803e-11,7.75e-11,1.0,2.0,0.004794,-0.2373,3.017e-11,0.0,3.015e-11,3.054e-12,0.01482,0.0,0.0,0.18,0.1797,2.541e-11,0.0,0.0,0.0,-0.3248,0.0004492,0.0006755,2.632e-13,0.0,0.0,-0.3642,0.0,4.269e-13,-0.2502,3.709e-14,0.001432,-0.2898,0.0,0.0002124,0.0,0.0,0.0,0.0,0.0,4.01e-13
3.039e-06,0.0006637,1.588e-09,427.9,5.425000000000002e-13,1462.0,-0.01974,-7.256,-14.5,-6.579,-2.29,1.962,-9.074,-4.582,-0.1072,-13.14,-8.681,-4.148,-18.85,-14.86,-10.48,0.2098,0.2956,0.2951,1.105e-10,1.159e-10,1.157e-10,0.2907,0.05218,0.04978,9.133e-11,1.094e-10,1.089e-10,2.0,2.0,0.07904,0.07127,4.982e-11,3.225e-11,4.779e-11,3.298e-11,0.1778,3.298e-11,0.0817,0.3009,0.255,4.783e-11,2.196e-12,1.615e-11,0.03809,-0.01219,0.02598,0.1209,1.522e-11,7.632e-12,0.1358,-0.077,1.27e-11,7.523e-12,-0.3152,9.841e-14,0.00713,-0.2496,0.0,0.00123,0.0,0.0,0.0,0.0,0.0,2.982e-13
8.487999999999999e-06,0.001841,1.842e-10,399.6,5.208e-13,866.3,-0.01961,-10.24,-13.62,-6.6,-10.04,-0.8295,-9.113,-15.22,-9.533,-13.17,-23.89,-23.67,-18.87,-35.14,-40.86,0.1614,0.2362,0.2237,1.002e-10,1.102e-10,1.1e-10,-0.1513,0.1165,0.1108,5.945e-11,2.608e-11,8.675e-11,1.0,2.0,0.01608,-0.3391,3.804e-11,0.0,3.504e-11,2.898e-12,-0.04965,0.0,0.0,0.08196,0.08045,3.345e-11,0.0,0.0,0.0,-0.3632,0.0009173,0.0006706,2.723e-13,0.0,0.0,-0.1486,0.0,9.832e-14,-0.2727,1.28e-13,0.000163,-0.1247,0.0,0.0001603,0.0,0.0,0.0,0.0,0.0,1.388e-13
1.641e-06,0.001298,1.553e-09,175.0,5.13e-13,59.38,-0.01974,-6.733,-13.5,-6.58,-12.94,-19.35,-9.069,-14.74,-20.47,-13.13,-17.19,-21.33,-18.81,-19.2,-19.83,0.01529,0.3033,0.2323,9.133e-11,1.072e-10,1.07e-10,0.005672,0.1513,0.1101,1.011e-10,1.134e-10,1.133e-10,2.0,2.0,0.05689,-0.003147,0.0,3.576e-11,2.925e-11,4.1e-11,-0.0529,4.11e-11,0.07401,0.0,0.09348,0.0,0.0,0.0,0.0,-0.01297,0.0224,0.01085,2.74e-12,0.0,0.0,-0.1758,0.0,9.329e-12,0.009067,1.8e-13,0.00895,-0.1713,0.0,0.0009304,0.01557,7.021e-12,5.822e-12,0.0,0.0,5.762e-12
6.705e-06,0.00183,2.0830000000000004e-09,1400.0,1.8880000000000006e-13,1006.0,-0.01963,-56.29,-51.61,-6.592,-43.2,-30.05,-9.102,-46.39,-35.73,-13.17,-52.74,-47.45,-18.88,-61.48,-62.11,0.2135,0.23,0.2299,1.36e-10,1.376e-10,1.376e-10,0.001081,0.0002217,0.0001864,4.962e-11,6.876e-11,6.873e-11,1.0,2.0,1.385e-05,-0.001908,6.27e-11,0.0,6.267e-11,2.647e-12,0.1349,0.0,0.0,0.2297,0.2226,5.947e-11,0.0,2.225e-11,0.0,-0.001968,1.825e-06,0.05179,2.221e-11,0.0,0.05323,-0.08713,1.545e-11,9.244e-14,-0.001503,1.63e-13,7.513e-06,-0.1115,0.0,0.0006663,0.0,0.0,0.0,0.0,0.0,1.953e-13
6.357999999999999e-06,0.001893,4.1349999999999997e-10,595.6,8.006e-13,231.2,-0.01962,-24.94,-18.46,-6.589,-31.11,-20.24,-9.099,-34.67,-25.67,-13.17,-41.4,-36.67,-18.88,-51.31,-52.08,0.1097,0.2942,0.26,1.248e-10,1.298e-10,1.298e-10,0.3061,0.3971,0.3873,1.383e-10,1.384e-10,1.383e-10,1.0,2.0,0.1973,0.03543,4.713e-11,5.844e-11,4.712e-11,6.15e-11,-0.04949,6.157e-11,0.1976,0.1244,0.1227,3.872e-11,0.0,0.0,0.0,-0.1785,0.0003071,6.067e-05,5.929e-14,0.0,0.0,-0.1555,0.0,4.354e-14,-0.141,1.913e-13,0.0007405,-0.1363,0.0,0.0005113,0.0,0.0,0.0,0.0,0.0,3.093e-13
7.253999999999999e-06,0.00128,1.615e-09,674.6,8.300000000000001e-13,327.9,-0.01961,-15.47,-9.63,-6.593,-21.02,-9.86,-9.105,-25.1,-16.77,-13.17,-32.6,-29.08,-18.87,-43.19,-45.22,0.5698,0.6846,0.6731,1.341e-10,1.361e-10,1.361e-10,0.4459,0.5307,0.5299,1.231e-10,1.276e-10,1.276e-10,1.0,2.0,0.3213,0.18,5.62e-11,4.69e-11,5.613e-11,5.072e-11,0.1392,5.111e-11,0.332,0.4315,0.4315,5.104e-11,0.0,0.0,0.0,-0.2833,0.000782,0.003149,3.61e-13,0.0,0.0,-0.2875,0.0,2.242e-13,-0.2434,2.751e-13,0.002613,-0.2619,0.0,0.0009763,0.0,0.0,0.0,0.0,0.0,6.71e-13
2.845e-06,0.0008144,1.395e-09,949.3,9.785000000000001e-13,355.2,-0.0197,-5.284,0.3332,-6.581,-9.922,-0.08571,-9.076,-12.53,-2.749,-13.14,-17.12,-7.947,-18.85,-24.29,-16.99,0.2958,0.5916,0.5188,1.294e-10,1.325e-10,1.324e-10,0.2963,0.4293,0.402,1.285e-10,1.31e-10,1.309e-10,1.0,2.0,0.3027,0.1729,5.796e-11,5.617e-11,5.791e-11,5.737e-11,0.1205,5.738e-11,0.3443,0.4196,0.3571,5.44e-11,1.799e-11,1.583e-11,0.107,-0.06302,0.1047,0.1179,1.527e-11,1.58e-11,0.1212,-0.1485,1.192e-11,1.756e-11,-0.2302,1.724e-13,0.0006441,-0.2725,0.0,0.002316,0.0,0.0,0.0,0.0,0.0,1.098e-13
