fW,current,ind,Rd,Cs,Rs,channel 0.1G attenuation,stage 1 0.1G attenuation,stage 2 0.1G attenuation,channel 3.5G attenuation,stage 1 3.5G attenuation,stage 2 3.5G attenuation,channel 7G attenuation,stage 1 7G attenuation,stage 2 7G attenuation,channel 14G attenuation,stage 1 14G attenuation,stage 2 14G attenuation,channel 28G attenuation,stage 1 28G attenuation,stage 2 28G attenuation,eye_height Vout_1 7G,eye_maxHeight Vout_1 7G,eye_height_XY Vout_1 7G,eye_width Vout_1 7G,eye_maxWidth Vout_1 7G,eye_width_XY Vout_1 7G,eye_height Vout_2 7G,eye_maxHeight Vout_2 7G,eye_height_XY Vout_2 7G,eye_width Vout_2 7G,eye_maxWidth Vout_2 7G,eye_width_XY Vout_2 7G,Stage 1 Region,Stage 2 Region,eye_height_XY Vout_2 14G,eye_height Vout_2 14G,eye_height_XY Vout_1 14G,eye_maxHeight Vout_2 14G,eye_width Vout_1 14G,eye_maxWidth Vout_2 14G,eye_width_XY Vout_1 14G,eye_maxHeight Vout_1 14G,eye_height Vout_1 14G,eye_width_XY Vout_2 14G,eye_width Vout_2 14G,eye_maxWidth Vout_1 14G,eye_maxHeight Vout_1 28G,eye_height_XY Vout_2 28G,eye_height Vout_2 28G,eye_width_XY Vout_2 28G,eye_maxWidth Vout_1 28G,eye_maxHeight Vout_2 28G,eye_width_XY Vout_1 28G,eye_height Vout_1 28G,eye_width Vout_2 28G,eye_width Vout_1 28G,eye_maxWidth Vout_2 28G,eye_height_XY Vout_1 28G,eye_width Vout_1 56G,eye_height_XY Vout_2 56G,eye_width Vout_2 56G,eye_maxWidth Vout_1 56G,eye_maxHeight Vout_2 56G,eye_maxWidth Vout_2 56G,eye_height Vout_2 56G,eye_height_XY Vout_1 56G,eye_width_XY Vout_2 56G,eye_maxHeight Vout_1 56G,eye_width_XY Vout_1 56G,eye_height Vout_1 56G
5.089e-06,0.0009607,2.312e-09,721.6,8.133e-13,1163.0,-0.0197,-5.747,-6.137,-6.586,-5.612,5.185,-9.095,-8.979,0.944,-13.17,-15.28,-7.959,-18.89,-24.84,-21.87,0.285,0.377,0.376,1.01e-10,1.08e-10,1.07e-10,0.311,0.193,0.193,7.42e-11,8.95e-11,8.95e-11,1.0,2.0,0.2665,0.1928,0.312,0.274,4.136e-11,2.494e-11,3.982e-11,0.3394,0.1834,2.485e-11,2.229e-11,4.248e-11,0.02237,0.01148,-0.2399,1.435e-12,5.763e-12,0.01375,2.745e-12,-0.2128,-7.719e-12,-4.585e-13,9.131e-13,0.02226,0.0,0.005607,0.0,0.0,0.0,0.0,-0.3181,0.0009168,1.744e-13,0.0,2.766e-13,-0.3302
6.335e-06,0.001274,1.205e-09,1150.0,2.782e-13,1028.0,-0.0196,-40.5,-37.33,-6.589,-53.74,-40.6,-9.099,-55.36,-44.4,-13.17,-57.61,-51.54,-18.88,-62.28,-61.98,0.323,0.366,0.366,1.32e-10,1.35e-10,1.35e-10,0.005,0.00699,0.00698,1.33e-10,1.36e-10,1.36e-10,1.0,2.0,0.006669,0.003883,0.3718,0.006731,5.4e-11,6.02e-11,5.811e-11,0.3738,0.2612,6.02e-11,5.687e-11,5.811e-11,0.07123,0.0002194,-0.005063,9.366e-12,1.413e-11,0.0002317,1.413e-11,-0.1823,1.11e-12,9.878e-12,1.02e-11,0.07076,0.0,2.761e-05,0.0,0.0,0.0,0.0,-0.004032,0.0009135,2.587e-13,0.0,8.785e-14,-0.2252
4.21e-06,0.0007884999999999,7.007999999999998e-10,224.4,8.827000000000002e-13,191.9,-0.0197,-2.366,-4.761,-6.58,-5.369,-4.227,-9.079,-7.668,-6.301,-13.15,-12.27,-11.35,-18.87,-19.58,-20.14,0.369,0.684,0.607,1.27e-10,1.31e-10,1.31e-10,0.627,0.621,0.621,1.41e-10,1.42e-10,1.42e-10,2.0,2.0,0.5793,0.4344,0.3912,0.5996,4.754e-11,6.933e-11,5.365e-11,0.4404,0.1245,6.933e-11,6.895e-11,5.366e-11,0.04909,0.2538,-0.03692,2.751e-11,8.744e-12,0.2584,8.713e-12,-0.2526,2.385e-11,1.837e-12,2.758e-11,0.04794,0.0,0.001632,0.0,0.0,0.0,0.0,-0.2554,0.0002263,1.213e-13,0.0,8.443e-14,-0.3134
2.152e-06,0.001296,1.817e-09,33.53,7.649e-13,1348.0,-0.0198,-28.27,-56.57,-6.579,-20.71,-34.96,-9.068,-18.86,-28.76,-13.13,-17.23,-21.41,-18.81,-15.77,-13.05,0.15,0.295,0.268,1.1e-10,1.14e-10,1.13e-10,0.0163,0.00461,0.004,1.25e-10,1.26e-10,1.25e-10,2.0,2.0,0.009457,0.01732,0.1823,0.01054,4.552e-11,6.223e-11,4.377e-11,0.2295,0.09899,6.151e-11,6.403e-11,4.48e-11,0.07338,0.02744,-0.1033,3.05e-11,1.253e-11,0.02886,1.162e-11,-0.07287,3.075e-11,1.155e-11,3.101e-11,0.07132,0.0,0.04314,1.456e-11,0.0,0.0436,1.475e-11,-0.1139,0.002052,1.454e-11,0.0,8.643e-14,-0.1966
5.779e-06,0.0009177999999999,2.101e-09,152.9,5.681000000000001e-13,121.0,-0.0197,-2.828,-5.694,-6.58,-6.979,-7.458,-9.084,-7.866,-6.731,-13.17,-10.79,-8.344,-18.89,-17.64,-16.01,0.363,0.628,0.549,1.06e-10,1.17e-10,1.17e-10,0.483,0.497,0.488,1.17e-10,1.24e-10,1.24e-10,2.0,2.0,0.4588,0.4299,0.2897,0.4823,2.843e-11,5.146e-11,3.809e-11,0.3181,0.1025,5.146e-11,4.78e-11,3.81e-11,0.0,0.1488,0.1839,1.569e-11,0.0,0.1536,5.052e-13,-0.3203,1.539e-11,0.0,1.593e-11,0.001433,0.0,0.00115,0.0,0.0,0.0,0.0,-0.2487,0.002002,1.176e-13,0.0,1.873e-13,-0.3278
7.048e-06,0.001957,8.042000000000001e-10,993.4,6.615000000000002e-13,80.07,-0.0196,-44.79,-32.07,-6.593,-52.28,-40.14,-9.104,-55.19,-45.92,-13.17,-59.18,-54.93,-18.88,-64.76,-66.29,-0.0517,0.168,0.146,8.77e-11,1.03e-10,1.03e-10,-0.0021,0.00198,0.00197,6.42e-11,8.58e-11,8.57e-11,1.0,2.0,2.394e-06,-0.003392,0.01308,0.0,-7.61e-12,0.0,1.139e-11,0.01358,-0.1474,4.241e-13,0.0,1.14e-11,0.0,4.942e-06,-0.002727,2.211e-13,0.0,0.0,7.846e-13,-0.186,0.0,0.0,0.0,0.0003315,0.0,2.463e-06,0.0,0.0,0.0,0.0,-0.001929,8.721e-05,5.287e-13,0.0,8.75e-14,-0.1232
4.676e-06,0.001493,2.894e-09,1234.0,2.579e-13,377.3,-0.0197,-42.83,-34.34,-6.584,-51.42,-39.15,-9.087,-53.5,-41.09,-13.16,-55.48,-45.92,-18.88,-59.15,-54.46,0.384,0.433,0.431,1.24e-10,1.3e-10,1.3e-10,0.00122,0.00466,0.00374,1.04e-10,1.15e-10,1.15e-10,1.0,2.0,0.00189,0.0007994,0.3624,0.002277,5.464e-11,3.54e-11,5.731e-11,0.4038,0.3538,3.536e-11,2.351e-11,5.733e-11,0.184,3.514e-05,-0.002243,6.964e-13,2.099e-11,0.0,2.068e-11,0.052,0.0,1.962e-11,0.0,0.182,0.0,8.658e-06,0.0,0.0,0.0,0.0,-0.002568,0.002548,1.956e-13,0.0,4.006e-13,-0.1914
1.869e-06,0.0013009999999999,2.876e-09,262.3,6.498e-13,951.9,-0.0198,-9.835,-19.63,-6.579,-7.983,-9.355,-9.069,-9.7,-10.31,-13.13,-11.7,-10.32,-18.81,-12.51,-6.8,0.199,0.342,0.301,1.25e-10,1.27e-10,1.26e-10,0.0853,0.0953,0.0947,1.27e-10,1.3e-10,1.3e-10,2.0,2.0,0.1184,0.01653,0.2127,0.1238,5.566e-11,6.29e-11,5.499e-11,0.2685,0.1046,6.283e-11,6.275e-11,5.498e-11,0.1281,0.09849,0.1269,3.005e-11,2.107e-11,0.202,2.068e-11,-0.03992,3.029e-11,2.089e-11,3.055e-11,0.1113,1.547e-12,0.1766,1.315e-11,3.71e-12,0.1894,1.397e-11,0.1176,0.01365,1.396e-11,0.01401,2.469e-12,-0.0842
8.731e-06,0.0005415,1.4810000000000002e-09,13.88,2.3310000000000004e-13,1213.0,-0.0197,-35.38,-70.76,-6.578,-21.72,-36.94,-9.089,-17.18,-25.45,-13.17,-17.74,-22.48,-18.87,-23.92,-28.82,0.399,0.369,0.369,1.22e-10,1.27e-10,1.27e-10,-0.0216,0.00601,0.00592,3.78e-11,6.47e-11,6.4e-11,2.0,2.0,0.001122,-0.1281,0.3502,0.0,4.057e-11,0.0,4.829e-11,0.3615,0.1283,1.012e-11,0.0,4.83e-11,0.0,0.0003474,-0.09612,3.707e-13,0.0,0.0,6.596e-13,-0.2882,0.0,0.0,0.0,0.001803,0.0,0.0006379,0.0,0.0,0.0,0.0,-0.07654,0.001156,2.633e-13,0.0,2.089e-13,-0.2245
1.5109999999999998e-06,0.0022519999999999,1.559e-09,306.0,2.1630000000000002e-13,399.0,-0.0197,-9.746,-18.56,-6.579,-14.4,-21.12,-9.069,-16.15,-22.06,-13.13,-19.41,-24.52,-18.82,-23.1,-26.37,0.0531,0.172,0.14,1.16e-10,1.23e-10,1.23e-10,0.0606,0.0841,0.0791,1.34e-10,1.37e-10,1.37e-10,2.0,2.0,0.06375,0.04943,0.08529,0.07671,4.188e-11,6.591e-11,4.835e-11,0.1087,0.02475,6.591e-11,6.552e-11,4.835e-11,0.0,0.04289,-0.002213,3.163e-11,0.0,0.0587,1.258e-11,-0.03212,3.102e-11,0.0,3.18e-11,0.03494,0.0,0.01795,1.19e-11,0.0,0.02053,1.288e-11,-0.0102,0.001051,1.284e-11,0.0,5.302e-13,-0.08347
3.748e-06,0.001242,1.538e-09,1325.0,8.401000000000001e-13,572.7,-0.0197,-39.16,-32.19,-6.582,-45.67,-32.5,-9.08,-47.91,-35.28,-13.15,-51.23,-40.53,-18.87,-55.63,-48.84,0.447,0.525,0.518,1.27e-10,1.3e-10,1.3e-10,0.00713,0.0101,0.0101,1.25e-10,1.27e-10,1.27e-10,1.0,2.0,0.007919,0.003774,0.386,0.009013,5.408e-11,5.502e-11,5.554e-11,0.4425,0.2347,5.464e-11,5.372e-11,5.557e-11,0.117,0.002128,-0.002989,1.4e-11,1.507e-11,0.002197,1.498e-11,-0.1552,1.234e-11,1.328e-11,1.49e-11,0.1149,0.0,4.013e-05,0.0,0.0,0.0,0.0,-0.006308,0.0006366,5.004e-13,0.0,5.811e-14,-0.249
6.588e-06,0.0005235,2.777e-09,583.5,3.409e-13,260.8,-0.0196,4.224,8.471,-6.587,0.512,7.81,-9.106,-2.797,4.156,-13.18,-10.18,-6.443,-18.88,-20.33,-21.3,0.367,0.541,0.498,1.19e-10,1.26e-10,1.26e-10,0.848,0.868,0.865,1.27e-10,1.31e-10,1.31e-10,2.0,2.0,0.8372,0.7422,0.3375,0.838,4.682e-11,6.042e-11,5.118e-11,0.3755,0.178,6.042e-11,5.938e-11,5.129e-11,0.03134,0.06418,-0.2558,1.301e-11,7.429e-12,0.06419,6.897e-12,-0.2085,1.027e-11,3.674e-12,1.361e-11,0.02564,0.0,0.0001594,0.0,0.0,0.0,0.0,-0.3019,0.0005491,1.573e-14,0.0,1.197e-13,-0.2479
8.622e-06,0.001921,2.9350000000000003e-09,246.0,9.609e-13,894.5,-0.0197,-7.036,-13.86,-6.602,-0.0264,7.404,-9.122,-5.321,-0.334,-13.18,-13.49,-12.48,-18.87,-23.76,-27.36,0.0359,0.161,0.136,7.96e-11,9.04e-11,9.03e-11,-0.153,0.0374,0.0343,-2.98e-11,6.9e-12,6.4e-11,2.0,2.0,0.003085,-0.2636,0.01085,0.0,7.004e-12,0.0,1.072e-11,0.01254,-0.135,6.197e-13,0.0,1.136e-11,0.0,0.0009343,-0.2887,4.296e-13,0.0,0.0,2.779e-13,-0.1553,0.0,0.0,0.0,0.0006914,0.0,0.0005903,0.0,0.0,0.0,0.0,-0.2127,0.0002611,1.046e-12,0.0,1.245e-13,-0.1077
7.746999999999999e-06,0.0005934,1.485e-09,561.3,1.916e-13,1282.0,-0.0197,-4.202,-8.37,-6.583,0.51,7.891,-9.114,-3.455,2.967,-13.18,-12.19,-10.62,-18.87,-23.31,-27.39,0.246,0.353,0.353,1.3e-10,1.34e-10,1.34e-10,-0.262,0.188,0.183,1.07e-10,1.21e-10,1.21e-10,2.0,2.0,0.1224,-0.3475,0.3577,0.0,4.72e-11,0.0,5.371e-11,0.3589,0.1857,2.941e-11,0.0,5.371e-11,0.0,0.008585,-0.3656,8.474e-13,0.0,0.0,3.14e-12,-0.2506,0.0,0.0,0.0,0.000925,0.0,0.0005219,0.0,0.0,0.0,0.0,-0.3696,0.001313,5.665e-13,0.0,4.407e-14,-0.2213
3.335e-06,0.0008585,1.939e-09,1232.0,2.046e-13,1015.0,-0.0197,-24.61,-21.7,-6.581,-29.39,-18.52,-9.077,-31.91,-20.26,-13.15,-36.4,-25.71,-18.86,-43.33,-35.68,0.334,0.389,0.389,1.4e-10,1.41e-10,1.4e-10,0.0256,0.0305,0.0304,1.37e-10,1.39e-10,1.39e-10,1.0,2.0,0.03086,0.02051,0.3936,0.03091,6.452e-11,6.254e-11,6.629e-11,0.3938,0.3524,6.253e-11,5.955e-11,6.629e-11,0.3005,0.02201,0.007043,2.529e-11,3.025e-11,0.02288,3.024e-11,0.1165,2.179e-11,2.784e-11,2.532e-11,0.2842,4.468e-12,0.0003941,-1.526e-12,6.746e-12,0.0006758,1.878e-12,-0.02354,0.04748,1.881e-12,0.04959,6.623e-12,-0.1782
6.887e-06,0.002177,2.001e-09,25.13,2.587e-13,71.03,-0.0197,-14.15,-28.35,-6.581,-14.83,-23.17,-9.081,-11.39,-13.84,-13.17,-9.46,-5.935,-18.89,-17.66,-16.42,-0.076,0.0862,0.0746,8.15e-11,9.89e-11,9.88e-11,0.00508,0.0414,0.0204,1.4e-10,1.41e-10,1.41e-10,2.0,2.0,0.03276,0.02858,0.00186,0.03345,0.0,6.717e-11,3.242e-12,0.0,-0.1042,6.716e-11,6.596e-11,0.0,0.0,0.02583,0.01689,2.547e-11,0.0,0.03066,4.807e-13,-0.09791,2.216e-11,0.0,2.565e-11,0.000458,0.0,0.0001479,0.0,0.0,0.0,0.0,-0.02351,0.0004597,1.514e-12,0.0,2.64e-13,-0.06764
3.155e-06,0.001104,2.675e-09,525.7,8.174e-13,1007.0,-0.0197,-3.69,-6.511,-6.58,-1.104,5.998,-9.079,-3.531,3.762,-13.15,-7.799,-0.328,-18.87,-14.7,-7.395,0.25,0.388,0.386,1.16e-10,1.19e-10,1.19e-10,0.361,0.191,0.191,9.83e-11,1.09e-10,1.09e-10,2.0,2.0,0.2924,0.2851,0.286,0.2945,5.033e-11,4.087e-11,4.876e-11,0.3482,0.1827,4.057e-11,4.093e-11,5.003e-11,0.1465,0.1993,0.1527,8.953e-12,1.657e-11,0.2011,1.539e-11,-0.04672,1.27e-11,1.403e-11,1.26e-11,0.1411,0.0,0.009013,0.0,0.0,0.0,0.0,-0.3935,0.001955,9.028e-13,0.0,2.817e-13,-0.237
7.61e-06,0.001307,7.574e-10,113.5,5.793e-13,756.0,-0.0197,-13.19,-26.39,-6.582,-6.671,-6.831,-9.1,-9.602,-10.16,-13.17,-16.34,-19.56,-18.88,-25.29,-31.75,0.437,0.439,0.439,1.13e-10,1.2e-10,1.2e-10,0.147,0.0735,0.0716,8.77e-11,1.07e-10,1.07e-10,2.0,2.0,0.06949,-0.1131,0.3152,0.07662,4.634e-11,2.455e-11,4.813e-11,0.3163,0.1347,2.434e-11,5.65e-12,4.84e-11,0.0,0.002425,-0.2344,6.358e-13,0.0,0.0,2.323e-13,-0.3074,0.0,0.0,0.0,0.001876,0.0,0.001138,0.0,0.0,0.0,0.0,-0.1976,0.001762,5.417e-13,0.0,2.187e-13,-0.2431
6.259e-06,0.002275,1.072e-09,507.7,7.028e-13,40.87,-0.0196,-23.25,-13.36,-6.589,-30.32,-20.73,-9.099,-33.98,-25.71,-13.17,-40.74,-36.08,-18.88,-50.63,-51.15,-0.0603,0.0776,0.0661,8.35e-11,1e-10,1e-10,-0.0996,0.169,0.162,7.89e-11,9.67e-11,9.66e-11,1.0,2.0,0.0006357,-0.1842,0.006023,0.0,-1.053e-11,0.0,9.27e-12,0.006199,-0.08338,5.521e-13,0.0,9.443e-12,0.0,0.0001037,-0.1872,2.911e-13,0.0,0.0,1.541e-13,-0.07959,0.0,0.0,0.0,0.0001136,-1.003e-11,0.0001636,0.0,5.34e-13,0.0,0.0,-0.1354,8.454e-05,1.899e-13,0.0006479,5.976e-14,-0.06377
5.036e-06,0.001219,2.965e-09,1406.0,2.8880000000000004e-13,77.21,-0.0197,-41.63,-28.37,-6.585,-47.96,-34.98,-9.09,-50.07,-38.11,-13.16,-53.61,-44.78,-18.88,-58.93,-55.14,0.147,0.522,0.427,9.37e-11,1.08e-10,1.08e-10,0.000442,0.00698,0.00557,8.3e-11,1.01e-10,1e-10,1.0,2.0,0.0003689,-0.001867,0.1713,0.001151,1.354e-11,1.238e-11,2.723e-11,0.191,0.0262,1.237e-11,-4.495e-12,2.731e-11,0.0,1.872e-05,-0.004837,7.334e-13,0.0,0.0,5.207e-13,-0.2595,0.0,0.0,0.0,0.002833,0.0,2.042e-05,0.0,0.0,0.0,0.0,-0.003964,0.0006962,2.051e-13,0.0,3.754e-14,-0.2929
5.998e-06,0.001816,8.753e-10,273.7,8.649000000000002e-13,524.1,-0.0197,-3.867,-7.395,-6.586,-0.919,5.485,-9.104,-4.518,1.124,-13.18,-11.64,-8.751,-18.89,-21.72,-23.12,0.203,0.331,0.3,1.23e-10,1.26e-10,1.25e-10,0.193,0.215,0.215,9.47e-11,1.09e-10,1.09e-10,2.0,2.0,0.2041,-0.02671,0.1831,0.2084,4.61e-11,3.056e-11,4.837e-11,0.193,0.0007388,3.042e-11,2.318e-11,4.851e-11,0.0,0.0004727,-0.3461,1.375e-13,0.0,0.0,5.657e-13,-0.2088,0.0,0.0,0.0,0.0005766,0.0,0.001311,0.0,0.0,0.0,0.0,-0.2901,0.001237,4.096e-13,0.0,2.116e-13,-0.1612
7.424999999999999e-06,0.002298,2.52e-09,1042.0,8.957000000000001e-13,1348.0,-0.0196,-59.17,-56.67,-6.595,-60.03,-47.13,-9.106,-59.52,-50.6,-13.17,-61.58,-57.99,-18.87,-66.49,-68.66,0.00502,0.0491,0.0391,6.65e-11,7.91e-11,7.8e-11,-6.53e-05,0.000248,0.00022,7.09e-11,7.72e-11,7.53e-11,1.0,2.0,7.191e-06,-0.0002795,0.006518,0.0,1.273e-11,0.0,1.139e-11,0.007191,-0.04743,2.102e-12,0.0,1.143e-11,0.0,1.974e-07,-0.0003552,1.034e-13,0.0,0.0,2.907e-13,-0.06865,0.0,0.0,0.0,0.0001436,0.0,5.378e-07,0.0,0.0,0.0,0.0,-0.0002347,0.000143,1.209e-13,0.0,2.032e-13,-0.04422
5.458e-06,0.002395,2.508e-09,1102.0,8.050000000000001e-13,1098.0,-0.0197,-66.26,-63.0,-6.587,-61.39,-47.85,-9.094,-58.78,-47.26,-13.17,-58.88,-51.42,-18.88,-62.49,-60.33,0.0137,0.0686,0.0543,9.54e-11,1.01e-10,1e-10,7.34e-05,0.000417,0.000329,9.54e-11,1.02e-10,1.01e-10,1.0,2.0,0.0001492,-0.0001434,0.0228,0.0001525,3.285e-11,2.846e-11,2.902e-11,0.02616,-0.02282,2.736e-11,3.069e-11,2.902e-11,0.0,5.421e-07,-0.0003404,1.555e-13,0.0,0.0,2.527e-12,-0.06219,0.0,0.0,0.0,0.0004089,0.0,2.969e-07,0.0,0.0,0.0,0.0,-0.0003076,0.0002113,8.166e-14,0.0,5.363e-13,-0.04878
1.975e-06,0.0007307999999999,1.706e-09,944.2,7.354000000000002e-13,612.6,-0.0197,-1.294,1.218,-6.58,-3.89,4.014,-9.073,-6.384,1.579,-13.14,-10.68,-2.886,-18.84,-17.19,-10.05,0.241,0.427,0.37,1.26e-10,1.29e-10,1.29e-10,0.271,0.337,0.337,1.19e-10,1.22e-10,1.22e-10,1.0,2.0,0.2815,0.2222,0.2482,0.3217,5.284e-11,5.361e-11,5.473e-11,0.3065,0.08181,5.213e-11,5.243e-11,5.513e-11,0.1123,0.1659,0.005231,1.847e-11,1.695e-11,0.1723,1.678e-11,-0.08275,1.573e-11,1.455e-11,1.982e-11,0.106,0.0,0.001231,0.0,0.0,0.0,0.0,-0.1819,0.0002054,4.473e-13,0.0,3.385e-14,-0.1771
3.165e-06,0.0007785,2.4360000000000003e-09,1130.0,4.362e-13,524.5,-0.0197,-14.11,-8.634,-6.581,-18.98,-8.069,-9.077,-21.54,-10.47,-13.14,-26.1,-15.82,-18.86,-33.22,-25.35,0.503,0.577,0.573,1.4e-10,1.4e-10,1.4e-10,0.157,0.155,0.155,1.34e-10,1.36e-10,1.36e-10,1.0,2.0,0.1373,0.09865,0.4735,0.156,6.831e-11,6.401e-11,6.868e-11,0.5272,0.2723,6.397e-11,6.264e-11,6.88e-11,0.3242,0.07803,-0.01322,2.666e-11,2.992e-11,0.07805,2.978e-11,0.01462,2.591e-11,2.777e-11,2.714e-11,0.3075,0.0,0.0003362,0.0,0.0,0.0,0.0,-0.09357,0.01235,3.585e-13,0.0,3.384e-12,-0.2137
6.741e-06,0.001104,7.421000000000001e-10,1448.0,9.174000000000001e-13,1089.0,-0.0196,-45.34,-39.65,-6.591,-54.05,-40.3,-9.102,-55.51,-45.16,-13.17,-58.39,-53.09,-18.88,-63.47,-63.97,0.301,0.395,0.394,8.98e-11,9.8e-11,9.77e-11,0.00183,0.00343,0.00343,8.63e-11,9.52e-11,9.49e-11,1.0,2.0,0.0009639,-0.0009082,0.2042,0.00115,2.89e-11,2.25e-11,2.517e-11,0.2052,0.05931,2.129e-11,2.579e-11,2.912e-11,0.0,6.954e-06,-0.003293,3.23e-13,0.0,0.0,3.837e-13,-0.3532,0.0,0.0,0.0,0.002017,0.0,1.176e-05,0.0,0.0,0.0,0.0,-0.002712,0.0009142,2.091e-13,0.0,1.713e-13,-0.2976
2.943e-06,0.0014039999999999,1.576e-09,491.2,6.115000000000002e-13,1154.0,-0.0197,-6.72,-11.22,-6.58,-4.102,2.298,-9.077,-6.563,0.0305,-13.15,-11.01,-4.503,-18.86,-18.0,-12.09,0.272,0.318,0.317,1.18e-10,1.21e-10,1.21e-10,0.26,0.122,0.121,9.72e-11,1.14e-10,1.14e-10,1.0,2.0,0.1508,0.1192,0.2795,0.1535,5.189e-11,3.97e-11,5.165e-11,0.3199,0.1978,3.966e-11,3.69e-11,5.307e-11,0.1484,0.09029,-0.006404,7.178e-12,1.846e-11,0.09295,1.692e-11,-0.06211,9.307e-12,1.205e-11,9.893e-12,0.1469,0.0,0.001953,0.0,0.0,0.0,0.0,-0.3653,0.0007357,1.73e-13,0.0,6.348e-14,-0.2404
4.45e-06,0.001975,1.562e-09,1253.0,2.589e-13,683.9,-0.0197,-51.12,-45.39,-6.584,-51.33,-38.72,-9.085,-52.87,-40.33,-13.16,-55.33,-45.67,-18.88,-59.31,-54.52,0.235,0.265,0.264,1.42e-10,1.42e-10,1.42e-10,3.5e-05,0.000673,0.000521,6.19e-11,8.53e-11,8.53e-11,1.0,2.0,4.301e-06,-0.0008963,0.2158,0.0,7.001e-11,0.0,7.008e-11,0.2366,0.136,7.152e-13,0.0,7.008e-11,0.1055,9.742e-07,-0.001015,8.643e-14,2.928e-11,0.0,2.928e-11,-0.03283,0.0,2.697e-11,0.0,0.1053,0.0,7.057e-06,0.0,0.0,0.0,0.0,-0.0006967,0.0007939,2.551e-13,0.0,2.35e-13,-0.106
7.538e-06,0.001648,9.824e-10,188.2,2.7530000000000004e-14,168.7,-0.0197,-0.624,-1.221,-6.587,-7.439,-8.243,-9.093,-10.58,-11.93,-13.17,-16.31,-19.15,-18.88,-24.68,-30.13,0.021,0.259,0.233,7.7e-11,9.52e-11,9.51e-11,0.02,0.231,0.216,7.57e-11,9.47e-11,9.46e-11,2.0,2.0,0.00454,-0.1942,0.001819,0.0,0.0,0.0,5.284e-13,0.0,-0.1843,1.484e-12,0.0,0.0,0.0,0.0004885,-0.1774,1.679e-13,0.0,0.0,2.782e-13,-0.2081,0.0,0.0,0.0,0.0008445,0.0,0.0003021,0.0,0.0,0.0,0.0,-0.1543,0.001271,1.187e-13,0.0,1.569e-13,-0.161
5.974e-06,0.0009952,9.277e-10,824.0,5.226e-13,338.5,-0.0196,-12.41,-5.903,-6.588,-17.86,-6.507,-9.096,-21.25,-11.35,-13.17,-27.77,-21.84,-18.88,-37.74,-37.2,0.657,0.769,0.768,1.37e-10,1.38e-10,1.38e-10,0.444,0.467,0.467,1.37e-10,1.39e-10,1.39e-10,1.0,2.0,0.4265,0.2773,0.5812,0.427,6.384e-11,6.524e-11,6.448e-11,0.5963,0.2671,6.517e-11,6.291e-11,6.448e-11,0.07775,0.0002601,-0.3081,1.219e-12,1.659e-11,0.0,1.658e-11,-0.3454,0.0,1.113e-11,0.0,0.07775,0.0,0.00116,0.0,0.0,0.0,0.0,-0.2433,0.001203,1.747e-13,0.0,3.737e-13,-0.2903
4.411e-06,0.002042,7.997e-10,35.96,1.415e-13,74.59,-0.0197,-13.43,-26.93,-6.58,-19.12,-31.75,-9.074,-19.63,-30.29,-13.14,-19.44,-25.89,-18.86,-20.04,-21.41,-0.0587,0.179,0.145,8.74e-11,1.04e-10,1.04e-10,-0.00367,0.0448,0.0325,1.25e-10,1.3e-10,1.3e-10,2.0,2.0,0.01599,-0.001081,0.04085,0.02212,4.321e-12,5.722e-11,2.056e-11,0.04229,-0.08368,5.713e-11,5.602e-11,2.068e-11,0.0,0.009994,-0.0002434,2.354e-11,0.0,0.01184,1.84e-13,-0.13,2.464e-11,0.0,2.386e-11,0.0007259,0.0,0.01254,8.441e-12,0.0,0.01255,9.658e-12,-0.007336,0.0002059,9.599e-12,0.0,2.432e-13,-0.1306
8.99e-06,0.0017,2.558e-09,1041.0,6.189e-13,1459.0,-0.0196,-49.49,-48.16,-6.601,-58.21,-46.32,-9.111,-59.62,-52.81,-13.17,-63.0,-61.95,-18.87,-68.44,-73.28,0.125,0.198,0.197,7.8e-11,8.91e-11,8.9e-11,0.000573,0.0018,0.0017,7.62e-11,8.61e-11,8.61e-11,1.0,2.0,6.988e-06,-0.001417,0.01772,0.0,1.423e-11,0.0,1.166e-11,0.03719,-0.08471,1.018e-12,0.0,1.65e-11,0.0,1.328e-06,-0.001471,1.628e-13,0.0,0.0,2.498e-13,-0.2249,0.0,0.0,0.0,0.0005257,0.0,1.187e-06,0.0,0.0,0.0,0.0,-0.001225,0.0005813,2.403e-13,0.0,9.596e-14,-0.1645
4.814e-06,0.0007856,1.447e-09,479.7,7.443000000000003e-14,26.44,-0.0196,6.958,14.05,-6.586,0.126,7.052,-9.092,-3.061,3.397,-13.17,-8.947,-3.947,-18.89,-17.9,-16.04,0.0652,0.554,0.453,8.65e-11,1.03e-10,1.03e-10,0.614,0.99,0.887,8.54e-11,1.01e-10,1.01e-10,2.0,2.0,0.1029,0.004963,0.1112,0.1074,-3.164e-13,1.127e-11,1.76e-11,0.1144,-0.1515,1.098e-11,-7.208e-12,1.762e-11,0.0,0.001378,-0.3965,4.906e-14,0.0,0.0,1.889e-13,-0.3809,0.0,0.0,0.0,0.001608,0.0,0.004075,0.0,0.0,0.0,0.0,-0.4147,0.004991,2.166e-13,0.0,5.144e-13,-0.3301
