fW,current,ind,Rd,Cs,Rs,channel 0.1G attenuation,stage 1 0.1G attenuation,stage 2 0.1G attenuation,channel 3.5G attenuation,stage 1 3.5G attenuation,stage 2 3.5G attenuation,channel 7G attenuation,stage 1 7G attenuation,stage 2 7G attenuation,channel 14G attenuation,stage 1 14G attenuation,stage 2 14G attenuation,channel 28G attenuation,stage 1 28G attenuation,stage 2 28G attenuation,eye_height Vout_1 7G,eye_maxHeight Vout_1 7G,eye_height_XY Vout_1 7G,eye_width Vout_1 7G,eye_maxWidth Vout_1 7G,eye_width_XY Vout_1 7G,eye_height Vout_2 7G,eye_maxHeight Vout_2 7G,eye_height_XY Vout_2 7G,eye_width Vout_2 7G,eye_maxWidth Vout_2 7G,eye_width_XY Vout_2 7G,Stage 1 Region,Stage 2 Region,eye_height_XY Vout_2 14G,eye_height_XY Vout_1 14G,eye_width Vout_2 14G,eye_height Vout_2 14G,eye_width Vout_1 14G,eye_maxHeight Vout_2 14G,eye_maxWidth Vout_1 14G,eye_maxWidth Vout_2 14G,eye_maxHeight Vout_1 14G,eye_width_XY Vout_1 14G,eye_width_XY Vout_2 14G,eye_height Vout_1 14G,eye_maxWidth Vout_1 28G,eye_height Vout_2 28G,eye_height Vout_1 28G,eye_height_XY Vout_1 28G,eye_width Vout_2 28G,eye_width Vout_1 28G,eye_maxWidth Vout_2 28G,eye_width_XY Vout_2 28G,eye_maxHeight Vout_2 28G,eye_height_XY Vout_2 28G,eye_maxHeight Vout_1 28G,eye_width_XY Vout_1 28G,eye_maxWidth Vout_1 56G,eye_height Vout_2 56G,eye_height Vout_1 56G,eye_height_XY Vout_2 56G,eye_width_XY Vout_1 56G,eye_maxHeight Vout_1 56G,eye_height_XY Vout_1 56G,eye_width Vout_1 56G,eye_maxHeight Vout_2 56G,eye_width_XY Vout_2 56G,eye_width Vout_2 56G,eye_maxWidth Vout_2 56G
3.823e-06,0.001353,4.213e-10,738.5,2.6560000000000005e-13,113.6,-0.01968,-16.99,-8.703,-6.582,-23.6,-14.85,-9.081,-26.29,-17.14,-13.15,-31.12,-22.75,-18.87,-38.9,-33.8,0.1377,0.4323,0.3508,9.612e-11,1.099e-10,1.099e-10,0.1416,0.3336,0.2816,9.822e-11,1.115e-10,1.114e-10,1.0,2.0,0.1258,0.1527,2.092e-11,0.06012,1.858e-11,0.139,3.055e-11,3.148e-11,0.1756,3.052e-11,3.146e-11,0.01033,1.028e-12,-0.1791,-0.1957,0.001728,0.0,-1.083e-11,0.0,2.177e-13,0.0,0.0006949,0.009979,1.458e-12,0.0,-0.1887,-0.2596,0.001814,1.918e-14,0.0,0.0002135,0.0,0.0,2.786e-13,0.0,0.0
7.564e-06,0.0007341,2.6800000000000003e-09,990.5,4.255000000000001e-13,311.6,-0.0196,-7.105,1.023,-6.594,-13.3,-1.928,-9.106,-17.52,-9.082,-13.17,-25.25,-21.91,-18.87,-35.99,-38.36,0.5951,0.7459,0.7116,1.317e-10,1.344e-10,1.344e-10,0.3944,0.4519,0.4492,1.363e-10,1.381e-10,1.382e-10,1.0,2.0,0.2317,0.5106,6.564e-11,0.01412,5.81e-11,0.2322,6.067e-11,6.671e-11,0.5161,6.057e-11,6.67e-11,0.1976,0.0,-0.3012,-0.411,0.008016,0.0,0.0,0.0,5e-14,0.0,0.0002063,0.0,3.472e-12,0.0,-0.2123,-0.2856,6.828e-05,2.38e-13,0.0,0.002431,0.0,0.0,3.093e-13,0.0,0.0
6.543e-06,0.002262,3.792e-10,1400.0,6.973e-13,252.2,-0.01981,-50.51,-39.5,-6.597,-56.17,-43.02,-9.103,-57.71,-47.75,-13.17,-60.54,-55.62,-18.88,-65.5,-66.37,-0.004994,0.1048,0.09032,1.259e-10,1.309e-10,1.308e-10,-0.0003653,0.0,6.241e-07,0.0,0.0,5.418e-13,1.0,2.0,4.855e-07,0.04393,0.0,-0.000337,4.004e-11,0.0,4.83e-11,0.0,0.0447,4.819e-11,2.085e-13,-0.05461,0.0,-0.0002425,-0.07087,5.764e-05,0.0,0.0,0.0,4.43e-13,0.0,1.866e-06,0.0,2.153e-13,0.0,-0.0001647,-0.055,1.308e-06,5.637e-13,0.0,0.000258,0.0,0.0,3.031e-13,0.0,0.0
5.421e-06,0.001028,1.936e-09,697.1,9.050000000000001e-13,172.7,-0.01964,-2.354,5.264,-6.587,-7.821,2.727,-9.097,-11.18,-1.547,-13.17,-17.64,-10.98,-18.88,-27.42,-25.43,0.4811,0.7541,0.6813,1.225e-10,1.283e-10,1.282e-10,0.8726,0.8896,0.8895,1.3e-10,1.334e-10,1.334e-10,1.0,2.0,0.7126,0.4196,5.367e-11,0.5786,4.318e-11,0.7151,4.972e-11,5.698e-11,0.4505,4.972e-11,5.698e-11,0.1512,0.0,-0.3835,-0.3321,0.001664,0.0,0.0,0.0,9.93e-13,0.0,0.002716,0.0,8.282e-13,0.0,-0.263,-0.295,0.000872,2.525e-13,0.0,0.002418,0.0,0.0,4.191e-14,0.0,0.0
4.054999999999999e-06,0.0007887999999999,1.51e-10,279.6,6.497e-13,1494.0,-0.01973,-10.17,-20.35,-6.579,-3.676,-0.8293,-9.079,-6.261,-3.445,-13.15,-11.34,-9.4,-18.87,-19.61,-20.17,0.2636,0.3039,0.3028,1.013e-10,1.079e-10,1.076e-10,0.2186,0.00492,0.004392,6.688e-11,8.295e-11,2.999e-11,2.0,2.0,0.02463,0.2665,1.351e-11,0.02021,4.121e-11,0.03445,4.34e-11,1.682e-11,0.2975,4.131e-11,1.501e-11,0.1611,8.981e-12,-0.2384,-0.2017,0.0194,-5.244e-12,4.359e-12,1.607e-12,1.007e-12,0.009197,0.004409,0.02464,8.071e-12,0.0,-0.3172,-0.2856,0.004417,2.182e-13,0.0,0.0009006,0.0,0.0,5.75e-13,0.0,0.0
9.562e-06,0.001909,2.696e-09,557.2,6.694000000000002e-13,903.5,-0.01955,-28.74,-29.42,-6.603,-33.33,-23.0,-9.111,-38.72,-33.3,-13.17,-47.33,-47.55,-18.86,-58.04,-63.8,0.0455,0.1677,0.1415,8.214e-11,9.312e-11,9.299e-11,-0.06503,0.1101,0.1052,1.139e-11,4.875e-11,4.835e-11,1.0,2.0,0.0007483,0.0096,0.0,-0.1815,9.885e-12,0.0,1.353e-11,0.0,0.009698,1.16e-11,1.882e-12,-0.1318,0.0,-0.178,-0.134,1.561e-05,0.0,0.0,0.0,4.999e-13,0.0,0.0009828,0.0,2.493e-14,0.0,-0.1324,-0.1033,0.000202,1.852e-13,0.0,0.0002934,0.0,0.0,5.561e-13,0.0,0.0
6.763e-06,0.001395,2.193e-09,979.0,4.654e-13,366.8,-0.01961,-35.85,-28.11,-6.591,-45.21,-32.61,-9.102,-48.81,-38.8,-13.17,-54.49,-49.39,-18.88,-61.6,-62.15,0.5676,0.6013,0.6012,1.323e-10,1.352e-10,1.351e-10,0.02515,0.02852,0.02852,1.34e-10,1.361e-10,1.361e-10,1.0,2.0,0.01517,0.4636,5.849e-11,0.002879,5.843e-11,0.01519,5.989e-11,5.976e-11,0.4683,5.98e-11,5.969e-11,0.2742,0.0,-0.01354,-0.3036,0.002256,0.0,0.0,0.0,5.569e-12,0.0,0.0003411,0.0,2.444e-12,0.0,-0.01034,-0.2037,2.826e-05,6.685e-14,0.0,0.0005762,0.0,0.0,1.108e-13,0.0,0.0
4.3e-06,0.002067,1.899e-09,747.4,2.241e-14,33.98,-0.01967,-32.38,-21.66,-6.583,-38.98,-28.47,-9.084,-41.56,-31.63,-13.16,-45.83,-37.65,-18.88,-51.81,-47.21,-0.05164,0.1837,0.1486,8.727e-11,1.033e-10,1.031e-10,-0.01267,0.02869,0.02408,8.659e-11,1.031e-10,1.029e-10,1.0,2.0,0.003243,0.04027,-1.61e-12,-0.02209,0.0,0.004451,0.0,1.602e-11,0.0,1.959e-11,1.597e-11,-0.09044,0.0,-0.02566,-0.1264,0.0005025,0.0,0.0,0.0,1.292e-13,0.0,6.119e-05,0.0,1.794e-13,0.0,-0.02059,-0.1354,0.0001116,1.649e-13,0.0,0.0003301,0.0,0.0,1.163e-13,0.0,0.0
5.034e-06,0.001587,2.549e-09,1280.0,7.996e-13,333.6,-0.01965,-46.0,-36.58,-6.585,-55.71,-41.95,-9.09,-55.95,-43.65,-13.17,-56.91,-48.19,-18.88,-60.48,-56.87,0.427,0.5302,0.5073,1.339e-10,1.356e-10,1.356e-10,0.002706,0.004651,0.004141,1.237e-10,1.294e-10,1.293e-10,1.0,2.0,0.002618,0.3885,3.916e-11,0.001563,5.436e-11,0.002869,5.907e-11,4.88e-11,0.412,5.905e-11,4.878e-11,0.1919,0.0,-0.001596,-0.1802,0.03027,0.0,0.0,0.0,2.415e-13,0.0,2.335e-05,0.0,9.519e-12,0.0,-0.001872,-0.2094,1.436e-05,5.049e-14,0.0,3.252e-05,0.0,0.0,1.615e-13,0.0,0.0
6.375e-06,0.0014219999999999,1.916e-09,21.67,3.27e-13,127.6,-0.01969,-18.26,-36.56,-6.579,-17.11,-27.72,-9.076,-12.55,-16.14,-13.17,-9.98,-7.061,-18.9,-16.78,-14.46,0.2169,0.4598,0.4134,9.475e-11,1.085e-10,1.085e-10,-0.0367,0.08409,0.0617,1.357e-10,1.376e-10,1.376e-10,2.0,2.0,0.05718,0.1592,6.656e-11,-0.1853,1.231e-11,0.06699,2.597e-11,6.734e-11,0.1614,2.595e-11,6.729e-11,0.05766,0.0,-0.04651,-0.2282,0.000233,2.027e-11,0.0,2.44e-11,2.425e-11,0.05626,0.05596,0.0,3.755e-13,0.0,-0.1317,-0.2274,0.004644,2.705e-13,0.0,0.00244,0.0,0.007673,1.275e-12,-2.057e-12,8.973e-13
7.821999999999999e-06,0.00101,1.477e-09,1360.0,3.384e-13,151.4,-0.01959,-38.86,-26.18,-6.596,-47.63,-35.68,-9.107,-52.28,-43.69,-13.17,-58.07,-54.84,-18.87,-64.56,-67.26,0.2539,0.5764,0.5163,9.494e-11,1.083e-10,1.082e-10,-0.001666,0.00577,0.005753,6.673e-11,8.776e-11,8.761e-11,1.0,2.0,6.4e-05,0.1375,0.0,-0.008781,9.638e-12,0.0,2.267e-11,0.0,0.1375,2.267e-11,1.186e-12,-0.07519,0.0,-0.006203,-0.3395,4.107e-05,0.0,0.0,0.0,4.444e-13,0.0,3.117e-05,0.0,3.417e-13,0.0,-0.00503,-0.3096,1.992e-05,3.025e-13,0.0,0.001099,0.0,0.0,4.286e-13,0.0,0.0
1.865e-06,0.002322,6.471e-10,1198.0,4.582e-13,77.74,-0.01975,-42.18,-33.37,-6.581,-48.86,-39.77,-9.072,-51.04,-41.7,-13.13,-53.28,-44.04,-18.83,-55.29,-47.1,-0.0003302,0.1889,0.1472,9.231e-11,1.076e-10,1.076e-10,-0.0007797,0.00373,0.002778,8.934e-11,1.05e-10,1.049e-10,1.0,2.0,0.001007,0.05726,0.0,-0.001078,0.0,0.0,0.0,0.0,0.0,2.86e-11,2.477e-11,-0.04189,6.775e-13,-0.002347,-0.109,0.003119,0.0,-1.227e-11,0.0,6.648e-13,0.0,6.074e-05,0.003934,1.551e-12,0.0,-0.002455,-0.1224,4.997e-06,1.207e-13,0.0,0.0005656,0.0,0.0,4.333e-14,0.0,0.0
1.3779999999999998e-06,0.0010049999999999,2.531e-09,1376.0,9.72e-13,432.9,-0.01974,-25.87,-20.6,-6.58,-31.41,-22.87,-9.069,-33.87,-25.3,-13.13,-37.88,-29.38,-18.82,-43.38,-35.22,0.1175,0.3522,0.2829,1.217e-10,1.26e-10,1.259e-10,0.01167,0.02842,0.02348,1.228e-10,1.265e-10,1.259e-10,1.0,2.0,0.01542,0.1836,4.709e-11,0.0009346,4.655e-11,0.01957,5.221e-11,5.392e-11,0.2292,5.193e-11,5.393e-11,0.007259,1.462e-11,-0.006143,-0.08131,0.07033,0.0,9.766e-12,0.0,1.564e-11,0.0,0.006666,0.07385,1.446e-11,0.0,-0.01209,-0.1599,6.22e-05,4.272e-13,0.0,0.0008705,0.0,0.0,1.912e-13,0.0,0.0
5.259e-06,0.002192,1.756e-09,1246.0,7.241000000000001e-13,1399.0,-0.01968,-58.79,-55.96,-6.587,-60.99,-47.17,-9.092,-58.67,-46.79,-13.17,-58.7,-50.8,-18.88,-62.15,-59.58,0.03182,0.1058,0.08232,8.966e-11,9.719e-11,9.647e-11,5.579e-05,0.0003855,0.0002998,1.032e-10,1.071e-10,1.052e-10,1.0,2.0,0.0001517,0.03747,3.324e-11,-9.323e-05,3.229e-11,0.0001896,2.85e-11,3.564e-11,0.04282,2.664e-11,3.5e-11,-0.02508,0.0,-0.0003499,-0.08714,0.001395,0.0,0.0,0.0,3.454e-13,0.0,2.334e-06,0.0,9.075e-13,0.0,-0.0003615,-0.08149,1.86e-06,1.44e-13,0.0,0.0001803,0.0,0.0,1.534e-13,0.0,0.0
1.1639999999999998e-06,0.0005976,2.766e-09,1442.0,4.431000000000001e-13,1451.0,-0.01975,-9.558,-8.974,-6.58,-12.29,-4.695,-9.069,-14.75,-7.085,-13.13,-18.83,-11.22,-18.82,-24.64,-17.33,0.1249,0.2389,0.2032,1.191e-10,1.225e-10,1.223e-10,0.02852,0.05352,0.05342,1.091e-10,1.149e-10,1.148e-10,1.0,2.0,0.04346,0.1412,4.545e-11,0.01676,4.902e-11,0.05375,5.16e-11,4.986e-11,0.181,5.143e-11,4.782e-11,0.06016,1.844e-11,-0.009762,-0.0298,0.08198,1.835e-11,1.904e-11,1.874e-11,1.823e-11,0.03291,0.02841,0.09003,1.789e-11,0.0,-0.03103,-0.08513,0.002888,1.494e-12,0.0,0.001571,0.0,0.003071,3.097e-12,4.8e-12,5.425e-12
4.54e-06,0.001141,1.541e-09,779.9,6.062000000000001e-13,156.1,-0.01966,-13.55,-5.264,-6.584,-19.7,-9.242,-9.086,-22.51,-12.18,-13.16,-27.86,-19.59,-18.88,-36.51,-32.35,0.3334,0.6011,0.5297,1.138e-10,1.222e-10,1.221e-10,0.3956,0.5044,0.4783,1.19e-10,1.258e-10,1.258e-10,1.0,2.0,0.3325,0.3215,4.618e-11,0.2682,3.813e-11,0.3492,4.535e-11,5.05e-11,0.3709,4.534e-11,5.04e-11,0.1775,0.0,-0.1861,-0.2921,0.01684,0.0,0.0,0.0,6.875e-12,0.0,0.0115,0.0,1.304e-12,0.0,-0.2403,-0.2588,0.001338,3.57e-14,0.0,0.001205,0.0,0.0,1.337e-13,0.0,0.0
6.573999999999999e-06,0.001225,1.231e-09,965.9,8e-13,627.0,-0.01962,-31.6,-26.47,-6.59,-37.54,-24.81,-9.101,-41.15,-31.18,-13.17,-47.75,-42.51,-18.88,-56.9,-57.29,0.4556,0.5184,0.5178,1.169e-10,1.211e-10,1.21e-10,0.01325,0.03698,0.03693,1.012e-10,1.103e-10,1.103e-10,1.0,2.0,0.01696,0.3828,3.746e-11,-0.01677,4.609e-11,0.01697,4.874e-11,3.95e-11,0.3838,4.761e-11,3.879e-11,0.1882,0.0,-0.04378,-0.3949,0.002363,0.0,0.0,0.0,3.463e-13,0.0,0.0001373,0.0,5.071e-13,5.749e-13,-0.0318,-0.2852,3.679e-05,2.672e-13,0.005417,0.0006861,-8.9e-12,0.0,7.834e-14,0.0,0.0
2.909e-06,0.002452,1.108e-10,980.3,8.155000000000001e-13,604.5,-0.01971,-44.16,-40.0,-6.581,-50.01,-39.13,-9.075,-51.67,-40.93,-13.14,-53.64,-43.83,-18.85,-56.11,-48.87,0.0636,0.1487,0.1235,1.218e-10,1.244e-10,1.237e-10,0.001645,0.003564,0.002912,1.177e-10,1.214e-10,1.213e-10,1.0,2.0,0.001774,0.07597,4.765e-11,-8.576e-05,4.825e-11,0.002166,5.078e-11,4.775e-11,0.09088,5.047e-11,4.767e-11,-0.007656,0.0,-0.001675,-0.06814,0.009738,8.1e-12,0.0,9.765e-12,9.026e-12,0.0003125,0.0002952,0.0,7.4e-12,0.0,-0.002109,-0.08155,1.138e-06,9.351e-14,0.0,0.0002194,0.0,0.0,1.686e-14,0.0,0.0
6.663999999999999e-06,0.002034,9.654e-10,963.5,1.947e-13,702.9,-0.01961,-46.62,-42.37,-6.591,-45.76,-34.23,-9.101,-48.65,-38.32,-13.17,-54.43,-49.23,-18.88,-62.16,-62.87,0.1139,0.1627,0.1527,1.408e-10,1.409e-10,1.409e-10,-0.0004824,0.001053,0.0009882,8.035e-11,9.792e-11,9.783e-11,1.0,2.0,6.877e-07,0.1145,0.0,-0.001507,6.742e-11,0.0,6.787e-11,0.0,0.1202,6.786e-11,4.741e-14,0.01574,2.241e-11,-0.00108,-0.08283,0.02578,0.0,1.781e-11,0.0,2.058e-13,0.0,3.564e-06,0.02676,2.239e-11,0.0,-0.0007914,-0.07273,3.583e-06,1.57e-13,0.0,0.000154,0.0,0.0,3.706e-13,0.0,0.0
6.247e-06,0.0005233999999999,6.024e-10,89.78,7.788e-13,868.2,-0.01972,-16.72,-33.45,-6.581,-12.31,-18.13,-9.085,-14.88,-20.77,-13.16,-19.78,-26.5,-18.87,-26.91,-35.01,0.3804,0.4616,0.4335,1.011e-10,1.082e-10,1.079e-10,0.1377,0.05159,0.051,6.254e-11,8.586e-11,8.565e-11,2.0,2.0,0.05032,0.2381,1.593e-11,0.09132,4.008e-11,0.05441,3.736e-11,1.894e-11,0.2578,3.589e-11,1.843e-11,0.1343,0.0,-0.02108,-0.3336,0.00214,0.0,0.0,0.0,3.864e-13,0.0,0.002309,0.0,6.769e-13,0.0,-0.06423,-0.264,0.001711,2.242e-13,0.0,0.001442,0.0,0.0,4.331e-13,0.0,0.0
8.272e-06,0.002127,2.195e-09,1019.0,1.542e-13,489.8,-0.01958,-50.27,-43.38,-6.598,-41.76,-31.34,-9.109,-44.88,-36.9,-13.17,-52.16,-49.94,-18.87,-62.08,-65.87,-0.001961,0.07775,0.06513,1.202e-10,1.263e-10,1.263e-10,-0.000232,0.0,0.0002527,0.0,0.0,4.867e-11,1.0,2.0,1.197e-06,0.03298,0.0,-0.001263,4.066e-11,0.0,4.609e-11,0.0,0.03388,4.608e-11,1.048e-13,-0.04933,0.0,-0.0008673,-0.07266,6.64e-05,0.0,0.0,0.0,3.221e-14,0.0,2.929e-07,0.0,2.546e-13,0.0,-0.000596,-0.04886,4.389e-07,7.079e-14,0.0,7.745e-05,0.0,0.0,2.624e-13,0.0,0.0
2.057e-06,0.0005958,1.5009999999999999e-09,1039.0,3.211000000000001e-13,284.0,-0.01972,3.062,8.572,-6.579,-1.746,5.884,-9.073,-3.864,4.316,-13.14,-8.192,-0.1105,-18.84,-15.08,-7.973,0.1657,0.3603,0.3051,1.203e-10,1.268e-10,1.268e-10,0.323,0.4023,0.38,1.284e-10,1.326e-10,1.326e-10,2.0,2.0,0.313,0.2014,5.743e-11,0.2605,4.711e-11,0.3546,5.218e-11,5.945e-11,0.2498,5.216e-11,5.943e-11,0.08522,1.629e-11,0.06362,-0.05178,0.09696,2.13e-11,1.272e-11,2.335e-11,2.304e-11,0.217,0.2001,0.1108,1.589e-11,0.0,-0.1577,-0.1822,0.001276,1.348e-13,0.0,0.0004661,0.0,0.0,1.531e-12,0.0,0.0
1.853e-06,0.002391,9.396e-10,734.8,9.054000000000001e-13,934.5,-0.01973,-31.35,-32.52,-6.58,-34.73,-28.93,-9.071,-37.18,-31.35,-13.13,-41.16,-35.44,-18.83,-46.57,-41.3,0.09679,0.1864,0.1539,1.122e-10,1.154e-10,1.14e-10,0.0198,0.04963,0.04292,1.028e-10,1.075e-10,1.07e-10,1.0,2.0,0.02762,0.09965,4.032e-11,0.00704,4.126e-11,0.03446,4.611e-11,3.937e-11,0.1206,4.58e-11,3.845e-11,0.00995,0.0,-0.02301,-0.08193,0.008193,0.0,0.0,0.0,3.665e-12,0.0,0.002731,0.0,1.511e-12,0.0,-0.04391,-0.1067,3.63e-05,2.57e-13,0.0,0.000615,0.0,0.0,9.229e-14,0.0,0.0
7.511999999999999e-06,0.0013939999999999,2.381e-09,948.8,1.942e-13,777.0,-0.01959,-36.91,-33.33,-6.594,-49.25,-37.72,-9.106,-53.69,-44.32,-13.17,-58.26,-54.44,-18.87,-64.0,-66.08,0.3194,0.3947,0.3916,1.364e-10,1.379e-10,1.379e-10,0.01273,0.01646,0.0162,1.348e-10,1.367e-10,1.367e-10,1.0,2.0,0.01295,0.3901,5.898e-11,0.006633,5.982e-11,0.01308,6.202e-11,6.176e-11,0.3905,6.201e-11,6.175e-11,0.2931,1.778e-11,-0.01038,-0.1641,0.08275,0.0,1.41e-11,0.0,6.12e-13,0.0,1.508e-05,0.08282,1.754e-11,0.0,-0.007004,-0.1779,1.4e-05,2.553e-13,0.0,0.001603,0.0,0.0,2.111e-13,0.0,0.0
9.397e-06,0.002331,1.0260000000000002e-09,818.0,7.659e-13,671.2,-0.01955,-48.03,-43.95,-6.603,-59.48,-48.53,-9.111,-60.72,-54.91,-13.17,-64.04,-64.05,-18.87,-69.49,-75.46,-0.005461,0.0486,0.04319,9.52e-11,1.024e-10,1.014e-10,-0.0004761,0.0006802,0.000679,7.995e-11,8.845e-11,8.845e-11,1.0,2.0,2.934e-06,0.002939,0.0,-0.001225,0.0,0.0,0.0,0.0,0.0,8.785e-12,1.687e-12,-0.05071,0.0,-0.0008412,-0.04333,9.176e-05,0.0,0.0,0.0,3.915e-13,0.0,2.568e-06,0.0,6.237e-13,0.0,-0.0005644,-0.02858,1.806e-06,2.937e-13,0.0,7.88e-05,0.0,0.0,7.102e-13,0.0,0.0
1.8009999999999998e-06,0.0007066,1.954e-09,1470.0,4.141000000000001e-13,217.2,-0.01973,-18.07,-9.891,-6.58,-24.29,-14.59,-9.071,-26.73,-16.68,-13.13,-30.85,-20.95,-18.82,-36.83,-27.88,0.1338,0.3542,0.2882,1.155e-10,1.234e-10,1.233e-10,0.01116,0.04479,0.03673,1.197e-10,1.263e-10,1.263e-10,1.0,2.0,0.0235,0.1758,4.515e-11,0.004039,4.031e-11,0.02933,4.839e-11,5.153e-11,0.223,4.835e-11,5.144e-11,0.04977,0.0,-0.009478,-0.05969,0.07386,1.137e-11,0.0,1.588e-11,1.542e-11,0.01268,0.01119,0.0,1.285e-11,0.0,-0.02111,-0.1512,0.0001109,5.038e-14,0.0,0.0003711,0.0,0.0,4.972e-13,0.0,0.0
2.499e-06,0.001222,1.977e-09,610.2,6.906000000000001e-13,294.4,-0.01971,-2.353,0.4674,-6.58,-6.249,0.411,-9.075,-8.62,-1.661,-13.14,-12.84,-5.789,-18.85,-19.3,-12.36,0.3062,0.5557,0.4901,1.323e-10,1.354e-10,1.354e-10,0.683,0.681,0.68,1.408e-10,1.412e-10,1.412e-10,1.0,2.0,0.6521,0.3421,6.798e-11,0.5356,5.568e-11,0.6872,5.934e-11,6.862e-11,0.4032,5.933e-11,6.859e-11,0.135,1.918e-11,0.1631,-0.06339,0.1601,2.689e-11,1.544e-11,2.927e-11,2.921e-11,0.4882,0.4751,0.1687,1.914e-11,0.0,-0.2998,-0.2306,0.005945,9.816e-13,0.0,0.004914,0.0,0.0,1.464e-12,0.0,0.0
7.868e-06,0.00124,2.3500000000000004e-09,822.8,3.1260000000000005e-13,101.8,-0.01959,-24.12,-12.99,-6.596,-31.99,-21.66,-9.107,-36.81,-29.07,-13.17,-44.84,-42.02,-18.87,-55.22,-58.08,0.1862,0.5081,0.4599,8.197e-11,9.911e-11,9.908e-11,-0.05127,0.1211,0.1186,7.493e-11,9.433e-11,9.433e-11,1.0,2.0,0.0001041,0.01337,0.0,-0.1755,0.0,0.0,0.0,0.0,0.0,4.875e-12,3.067e-13,-0.1675,0.0,-0.1611,-0.2848,0.002444,0.0,0.0,0.0,1.317e-12,0.0,0.0002964,0.0,2.089e-13,0.0,-0.1118,-0.2703,0.0002898,1.299e-13,0.0,0.002222,0.0,0.0,5.629e-14,0.0,0.0
7.913999999999999e-06,0.001115,2.806e-10,1319.0,8.157000000000001e-13,1318.0,-0.01958,-44.21,-40.11,-6.596,-53.41,-40.6,-9.108,-55.84,-47.35,-13.17,-59.82,-56.83,-18.87,-65.48,-68.44,0.2045,0.3384,0.3371,8.009e-11,8.801e-11,8.784e-11,0.0004451,0.003542,0.003537,7.044e-11,7.98e-11,7.976e-11,1.0,2.0,0.0001936,0.04588,7.07e-12,-0.003416,1.844e-11,0.0002271,2.099e-11,1.127e-11,0.04684,2.088e-11,1.115e-11,-0.06248,8.982e-13,-0.00428,-0.3863,0.0005675,0.0,-1.508e-11,0.0,8.811e-14,0.0,6.71e-06,0.006237,7.084e-14,0.0,-0.003436,-0.308,9.168e-07,1.14e-13,0.0,0.0006462,0.0,0.0,8.679e-14,0.0,0.0
2.844e-06,0.002085,3.4489999999999997e-10,1393.0,7.908e-13,840.2,-0.01974,-59.94,-54.76,-6.583,-57.17,-44.7,-9.076,-56.63,-44.4,-13.14,-56.2,-45.08,-18.85,-57.3,-49.02,0.1242,0.2332,0.1997,1.185e-10,1.219e-10,1.212e-10,0.0008579,0.0016,0.001337,1.171e-10,1.215e-10,1.21e-10,1.0,2.0,0.0009421,0.1286,4.663e-11,0.0002026,4.609e-11,0.001173,4.864e-11,4.786e-11,0.1541,4.845e-11,4.752e-11,0.03778,1.263e-11,-0.0002259,-0.09087,0.01677,1.002e-11,6.481e-12,1.129e-11,1.076e-11,0.0003698,0.0003638,0.022,7.653e-12,0.0,-0.001242,-0.1328,2.817e-06,9.406e-14,0.0,0.0002904,0.0,0.0,1.748e-13,0.0,0.0
5.417e-06,0.001871,2.4670000000000003e-09,445.1,8.18e-13,1258.0,-0.01966,-14.2,-18.6,-6.586,-13.37,-3.93,-9.095,-16.62,-7.842,-13.17,-22.78,-16.34,-18.88,-32.22,-29.7,0.1206,0.2069,0.1896,1.006e-10,1.053e-10,1.049e-10,0.03553,0.0202,0.01842,5.058e-11,8.157e-11,8.122e-11,1.0,2.0,0.05104,0.1098,5.009e-12,-0.131,3.591e-11,0.05495,3.523e-11,9.985e-12,0.1225,3.439e-11,9.754e-12,0.007467,0.0,-0.3698,-0.1597,0.000957,0.0,0.0,0.0,7.62e-13,0.0,0.004269,0.0,2.766e-13,0.0,-0.3487,-0.1571,0.005854,1.457e-13,0.0,0.0007972,0.0,0.0,5.223e-13,0.0,0.0
9.212e-06,0.001743,2.61e-10,683.3,1.7700000000000004e-15,1256.0,-0.01956,-34.99,-37.05,-6.602,-32.23,-34.86,-9.109,-32.23,-36.25,-13.17,-35.42,-42.68,-18.86,-41.09,-53.42,-0.01507,0.06738,0.06242,6.975e-11,9.032e-11,9.024e-11,-0.006897,0.007671,0.007668,5.287e-11,7.868e-11,7.861e-11,1.0,2.0,3.679e-05,0.0003591,0.0,-0.01174,0.0,0.0,0.0,0.0,0.0,7.836e-13,3.985e-13,-0.0684,0.0,-0.01068,-0.06474,0.0002001,0.0,0.0,0.0,8.101e-13,0.0,8.063e-05,0.0,2.368e-13,0.0,-0.00792,-0.05027,3.269e-05,2.257e-13,0.0,0.0001073,0.0,0.0,3.893e-13,0.0,0.0
1.7809999999999998e-06,0.0009617,2.952e-09,1101.0,6.263e-13,814.4,-0.01973,-18.36,-16.05,-6.58,-22.44,-13.82,-9.071,-24.91,-16.17,-13.13,-29.02,-20.24,-18.82,-34.91,-26.21,0.2457,0.3803,0.3269,1.274e-10,1.298e-10,1.298e-10,0.05223,0.07574,0.07572,1.206e-10,1.233e-10,1.233e-10,1.0,2.0,0.05721,0.2313,5.721e-11,0.02403,5.723e-11,0.0697,5.67e-11,5.535e-11,0.2895,5.656e-11,5.336e-11,0.09991,2.214e-11,-0.01898,-0.05269,0.1263,2.251e-11,2.236e-11,2.408e-11,2.278e-11,0.04163,0.03406,0.1474,2.186e-11,0.0,-0.02697,-0.1004,0.006236,2.625e-12,0.0,0.01149,0.0,0.006294,4.562e-12,4.177e-12,6.124e-12
