fW,current,ind,Rd,Cs,Rs,channel 0.1G attenuation,stage 1 0.1G attenuation,stage 2 0.1G attenuation,channel 3.5G attenuation,stage 1 3.5G attenuation,stage 2 3.5G attenuation,channel 7G attenuation,stage 1 7G attenuation,stage 2 7G attenuation,channel 14G attenuation,stage 1 14G attenuation,stage 2 14G attenuation,channel 28G attenuation,stage 1 28G attenuation,stage 2 28G attenuation,eye_height Vout_1 7G,eye_maxHeight Vout_1 7G,eye_height_XY Vout_1 7G,eye_width Vout_1 7G,eye_maxWidth Vout_1 7G,eye_width_XY Vout_1 7G,eye_height Vout_2 7G,eye_maxHeight Vout_2 7G,eye_height_XY Vout_2 7G,eye_width Vout_2 7G,eye_maxWidth Vout_2 7G,eye_width_XY Vout_2 7G,Stage 1 Region,Stage 2 Region,eye_width Vout_2 14G,eye_height Vout_1 14G,eye_maxWidth Vout_1 14G,eye_width Vout_1 14G,eye_width_XY Vout_2 14G,eye_width_XY Vout_1 14G,eye_height_XY Vout_2 14G,eye_maxHeight Vout_1 14G,eye_height Vout_2 14G,eye_maxWidth Vout_2 14G,eye_maxHeight Vout_2 14G,eye_height_XY Vout_1 14G,eye_width Vout_2 28G,eye_maxHeight Vout_2 28G,eye_maxHeight Vout_1 28G,eye_height Vout_1 28G,eye_maxWidth Vout_2 28G,eye_height_XY Vout_2 28G,eye_width_XY Vout_1 28G,eye_maxWidth Vout_1 28G,eye_width_XY Vout_2 28G,eye_height Vout_2 28G,eye_width Vout_1 28G,eye_height_XY Vout_1 28G,eye_maxWidth Vout_2 56G,eye_height_XY Vout_2 56G,eye_width_XY Vout_2 56G,eye_width_XY Vout_1 56G,eye_maxWidth Vout_1 56G,eye_width Vout_2 56G,eye_height Vout_2 56G,eye_maxHeight Vout_2 56G,eye_maxHeight Vout_1 56G,eye_height_XY Vout_1 56G,eye_width Vout_1 56G,eye_height Vout_1 56G
7.312e-06,0.0011259999999999,6.496e-10,55.62,8.310000000000001e-13,997.4,-0.01971,-20.7,-41.41,-6.582,-12.52,-18.55,-9.092,-14.92,-20.88,-13.17,-19.66,-26.3,-18.88,-26.33,-33.9,0.3576,0.4106,0.4096,9.137e-11,1.009e-10,1.008e-10,0.1221,0.01304,0.01253,5.461e-11,8.159e-11,8.149e-11,2.0,2.0,-4.782e-12,0.0624,3.121e-11,2.997e-11,6.747e-12,2.749e-11,0.01095,0.1994,0.005931,6.951e-12,0.01369,0.1994,0.0,0.0,0.0,-0.3464,0.0,0.002646,4.235e-13,0.0,7.276e-13,-0.06669,0.0,0.00227,4.537e-13,0.001554,5.993e-14,1.301e-13,0.0,-1.065e-11,-0.09156,0.002092,0.0,0.0003241,0.0,-0.3178
3.251e-06,0.0007758999999999,2.093e-09,532.4,1.447e-13,764.3,-0.01972,-2.29,-4.448,-6.576,-3.068,0.5236,-9.071,-3.355,2.499,-13.14,-6.939,-0.2638,-18.87,-13.95,-7.858,0.3455,0.3873,0.3841,1.376e-10,1.389e-10,1.389e-10,0.1682,0.3241,0.3074,1.406e-10,1.411e-10,1.411e-10,2.0,2.0,6.368e-11,0.3614,6.702e-11,6.603e-11,6.587e-11,6.701e-11,0.2956,0.3697,0.2367,6.588e-11,0.3026,0.3665,2.238e-11,0.3002,0.3288,0.1669,2.58e-11,0.2999,3.137e-11,3.147e-11,2.578e-11,0.09401,3.132e-11,0.2978,0.0,0.01324,1.001e-12,1.049e-11,1.08e-11,0.0,-0.09978,0.0,0.08981,0.08972,9.611e-12,-0.1132
3.36e-06,0.002296,1.2640000000000002e-09,508.0,9.8e-13,298.1,-0.01969,-20.25,-17.61,-6.581,-24.91,-17.25,-9.078,-27.49,-19.78,-13.15,-32.05,-24.89,-18.86,-39.24,-33.82,0.07788,0.1901,0.157,1.279e-10,1.307e-10,1.307e-10,0.2601,0.3403,0.3227,1.217e-10,1.266e-10,1.266e-10,1.0,2.0,5.692e-11,-0.02515,5.33e-11,4.833e-11,5.706e-11,5.313e-11,0.2376,0.1083,0.1085,5.771e-11,0.2588,0.09511,1.596e-11,0.07412,0.0,-0.0956,1.766e-11,0.07324,7.743e-12,0.0,1.763e-11,-0.1134,0.0,0.01087,0.0,0.0003714,1.045e-13,9.707e-14,0.0,0.0,-0.1716,0.0,0.0,0.000373,0.0,-0.0844
3.306e-06,0.0005701,2.348e-09,21.14,7.745000000000001e-13,362.6,-0.01974,-25.99,-52.02,-6.579,-19.48,-32.47,-9.069,-16.15,-23.32,-13.13,-13.69,-14.37,-18.83,-10.86,-3.962,0.3632,0.5865,0.5228,1.348e-10,1.366e-10,1.366e-10,0.02208,0.03134,0.03133,1.331e-10,1.348e-10,1.346e-10,2.0,2.0,6.656e-11,0.1469,6.197e-11,5.956e-11,6.655e-11,6.192e-11,0.03195,0.4458,-0.1251,6.67e-11,0.03207,0.3793,3.295e-11,0.03536,0.1948,-0.05383,3.267e-11,0.0352,2.11e-11,2.144e-11,3.257e-11,-0.2608,1.807e-11,0.1866,8.706e-12,0.03913,8.549e-12,2.935e-13,0.0,5.735e-12,-0.08635,0.03956,0.0,0.001762,0.0,-0.2095
2.404e-06,0.001503,3.428e-10,1093.0,5.641e-14,227.9,-0.01972,-33.15,-25.57,-6.581,-39.76,-32.07,-9.073,-42.36,-34.42,-13.14,-46.54,-38.2,-18.84,-51.63,-43.99,0.02259,0.2807,0.217,9.093e-11,1.064e-10,1.062e-10,-0.001351,0.0144,0.01128,8.896e-11,1.048e-10,1.047e-10,1.0,2.0,0.0,-0.0482,0.0,0.0,2.403e-11,2.786e-11,0.003883,0.0,-0.004124,0.0,0.0,0.08194,0.0,0.0,0.0,-0.1357,0.0,8.85e-05,3.027e-12,0.0,7.849e-13,-0.01027,0.0,0.004496,0.0,2.472e-05,1.694e-13,8.692e-14,0.0,0.0,-0.009425,0.0,0.0,0.0004395,0.0,-0.1634
9.981e-06,0.0007742999999999,1.7410000000000003e-09,764.2,5.857000000000001e-13,60.06,-0.01947,6.84,18.2,-6.613,-2.815,5.655,-9.116,-9.179,-4.889,-13.17,-18.48,-19.71,-18.86,-29.85,-36.95,0.04328,0.4532,0.4395,6.21e-11,8.507e-11,8.495e-11,0.0649,0.3434,0.3427,4.012e-11,6.834e-11,6.811e-11,1.0,2.0,0.0,-0.4558,0.0,0.0,4.034e-13,2.976e-13,0.002933,0.0,-0.3171,0.0,0.0,0.001249,0.0,0.0,0.0,-0.3972,0.0,0.003893,6.824e-14,0.0,6.388e-13,-0.3244,0.0,0.0007145,0.0,0.0006827,1.696e-13,2.764e-13,0.0,0.0,-0.3168,0.0,0.0,0.000791,0.0,-0.3624
6.822e-06,0.0009337,1.197e-09,871.3,6.333000000000002e-14,1047.0,-0.01963,-16.04,-15.25,-6.589,-22.05,-16.9,-9.099,-25.33,-17.24,-13.17,-31.9,-26.97,-18.88,-41.98,-43.1,0.2302,0.2978,0.2534,1.297e-10,1.333e-10,1.333e-10,0.07137,0.1057,0.1046,1.318e-10,1.349e-10,1.349e-10,1.0,2.0,5.852e-11,0.1931,6.257e-11,6.03e-11,6.217e-11,6.257e-11,0.07856,0.2333,0.03311,6.223e-11,0.08718,0.2261,1.624e-11,0.04031,0.1936,0.07149,1.949e-11,0.03795,2.346e-11,2.355e-11,1.944e-11,-0.02756,2.204e-11,0.1902,0.0,3.248e-05,8.767e-14,3.648e-13,0.0,0.0,-0.0864,0.0,0.0,0.0002846,0.0,-0.2018
2.5910000000000003e-06,0.0007629,2.402e-09,328.1,3.9120000000000004e-13,1130.0,-0.01974,-8.562,-17.12,-6.578,-4.939,-3.366,-9.07,-6.682,-4.378,-13.13,-9.541,-6.097,-18.84,-12.75,-6.833,0.3211,0.3465,0.3461,1.273e-10,1.305e-10,1.304e-10,0.1295,0.1081,0.107,1.255e-10,1.299e-10,1.298e-10,2.0,2.0,5.237e-11,0.2225,6.053e-11,5.937e-11,5.709e-11,6.05e-11,0.1142,0.3618,0.1538,5.719e-11,0.1147,0.3103,2.363e-11,0.1636,0.2247,0.02134,2.401e-11,0.1586,2.411e-11,2.463e-11,2.394e-11,0.1066,2.327e-11,0.1948,1.002e-11,0.1703,1.002e-11,3.147e-12,0.0,9.61e-12,0.1247,0.1748,0.0,0.02025,0.0,-0.1271
4.024e-06,0.0009618,2.009e-09,714.7,8.96e-14,677.7,-0.01969,-3.427,-2.106,-6.579,-7.462,-2.789,-9.08,-8.44,-0.8383,-13.16,-13.02,-4.533,-18.88,-21.47,-15.88,0.21,0.3052,0.2723,1.306e-10,1.34e-10,1.34e-10,0.2505,0.3353,0.3294,1.339e-10,1.363e-10,1.363e-10,1.0,2.0,6.4e-11,0.2596,6.244e-11,6.019e-11,6.569e-11,6.243e-11,0.2724,0.2973,0.1631,6.571e-11,0.2958,0.2853,2.311e-11,0.3001,0.2909,0.1831,2.485e-11,0.2956,2.773e-11,2.802e-11,2.485e-11,0.1842,2.728e-11,0.2701,0.0,0.002566,6.269e-13,9.45e-12,9.61e-12,0.0,-0.1173,0.0,0.07385,0.07274,6.733e-12,-0.1106
3.075e-06,0.00198,1.092e-10,82.78,4.878e-13,157.5,-0.01973,-10.29,-20.62,-6.579,-14.66,-22.82,-9.071,-16.27,-23.57,-13.14,-20.18,-27.32,-18.84,-26.52,-34.3,0.1068,0.2576,0.2137,1.086e-10,1.182e-10,1.182e-10,0.07247,0.1037,0.0976,1.272e-10,1.315e-10,1.315e-10,2.0,2.0,5.606e-11,0.009528,4.053e-11,3.254e-11,5.856e-11,4.041e-11,0.076,0.1362,0.06258,5.86e-11,0.08757,0.1123,2.078e-11,0.04306,0.0,-0.1243,2.242e-11,0.04242,1.658e-12,0.0,2.211e-11,-0.0004545,0.0,0.001897,0.0,5.85e-05,9.077e-14,4.287e-14,0.0,0.0,-0.05692,0.0,0.0,0.0003714,0.0,-0.1557
1.322e-06,0.002477,5.35e-10,625.0,9.772000000000001e-13,1062.0,-0.01974,-19.03,-24.93,-6.58,-22.08,-23.02,-9.069,-24.56,-25.49,-13.13,-28.62,-29.61,-18.82,-34.33,-35.54,0.00683,0.1157,0.08988,1.016e-10,1.098e-10,1.093e-10,0.02594,0.06287,0.05121,1.033e-10,1.047e-10,1.014e-10,1.0,2.0,3.5e-11,-0.02821,3.272e-11,2.156e-11,3.791e-11,3.132e-11,0.032,0.04599,-0.003494,3.995e-11,0.03853,0.03908,0.0,0.0,0.0,-0.06118,0.0,0.0003702,7.389e-13,0.0,1.363e-12,-0.03415,0.0,0.001508,0.0,0.0001197,8.08e-14,1.733e-13,0.0,0.0,-0.0452,0.0,0.0,0.0003949,0.0,-0.08123
3.847999999999999e-06,0.001264,1.387e-09,959.0,1.9930000000000002e-13,395.8,-0.01968,-27.43,-21.25,-6.582,-34.26,-24.71,-9.08,-37.04,-26.21,-13.15,-41.74,-31.96,-18.87,-48.85,-42.7,0.3227,0.4161,0.3992,1.247e-10,1.298e-10,1.297e-10,0.04212,0.05221,0.05218,1.273e-10,1.316e-10,1.316e-10,1.0,2.0,5.864e-11,0.3315,5.73e-11,5.454e-11,6.037e-11,5.729e-11,0.04674,0.3794,0.04086,6.036e-11,0.05052,0.3391,2.519e-11,0.02671,0.2244,0.07803,2.575e-11,0.02671,2.246e-11,2.267e-11,2.559e-11,0.00401,2.144e-11,0.2187,0.0,4.116e-05,1.921e-13,3.747e-13,0.0,0.0,-0.03381,0.0,0.0,0.002163,0.0,-0.2413
8.358e-06,0.0006621,2.901e-10,100.8,4.11e-13,141.3,-0.01966,-6.553,-13.14,-6.586,-11.4,-16.28,-9.097,-14.0,-18.99,-13.17,-21.06,-29.09,-18.87,-31.26,-43.86,0.2183,0.5556,0.4985,9.516e-11,1.086e-10,1.086e-10,0.2332,0.2509,0.245,1.013e-10,1.13e-10,1.13e-10,2.0,2.0,2.175e-11,-0.1851,1.978e-11,5.964e-12,2.901e-11,1.963e-11,0.06795,0.09468,0.07274,2.907e-11,0.06814,0.09226,0.0,0.0,0.00539,-0.3444,0.0,0.0007026,6.967e-13,6.078e-13,9.021e-14,-0.0924,-1.828e-11,0.003249,0.0,0.001564,4.032e-13,1.403e-13,0.0,0.0,-0.0926,0.0,0.0,0.0007304,0.0,-0.2985
6.887e-06,0.001267,9.921e-10,620.8,1.6850000000000002e-14,292.3,-0.01961,-9.382,-3.805,-6.591,-16.63,-11.45,-9.101,-20.69,-16.53,-13.17,-28.15,-26.61,-18.87,-38.86,-41.74,0.02989,0.326,0.2769,8.246e-11,9.948e-11,9.941e-11,0.1578,0.3705,0.3514,7.586e-11,9.463e-11,9.452e-11,1.0,2.0,0.0,-0.1613,8.993e-12,-1.212e-11,1.882e-12,8.984e-12,0.001244,0.03056,-0.1386,0.0,0.0,0.01597,0.0,0.0,0.0,-0.2726,0.0,0.001763,1.291e-13,0.0,5.461e-14,-0.2103,0.0,0.0006543,0.0,0.0002002,6.785e-14,1.666e-13,0.0,0.0,-0.1979,0.0,0.0,0.002,0.0,-0.1987
9.382999999999998e-06,0.001476,8.565999999999999e-11,227.7,8.505000000000002e-13,894.2,-0.01967,-7.747,-15.46,-6.602,-1.305,4.255,-9.116,-7.437,-5.424,-13.17,-16.74,-20.01,-18.87,-28.22,-37.37,0.231,0.3491,0.3488,9.01e-11,9.704e-11,9.704e-11,-0.329,0.04728,0.03969,-3.548e-11,9.94e-12,5.706e-11,2.0,2.0,0.0,-0.1991,0.0,0.0,1.614e-12,8.639e-12,0.003981,0.0,-0.4401,0.0,0.0,0.02571,0.0,0.0,0.0,-0.2563,0.0,0.004333,5.358e-14,0.0,4.948e-13,-0.4569,0.0,0.000298,0.0,0.001931,3.183e-13,2.916e-13,0.0,0.0,-0.3767,0.0,0.0,0.0003583,0.0,-0.221
1.848e-06,0.0016899999999999,1.107e-09,383.3,6.204000000000002e-13,1353.0,-0.01975,-9.092,-17.49,-6.579,-6.598,-5.536,-9.07,-8.948,-7.733,-13.13,-12.85,-11.47,-18.83,-18.12,-16.28,0.1161,0.2515,0.2261,1.142e-10,1.182e-10,1.179e-10,0.06565,0.06382,0.06161,9.898e-11,1.096e-10,1.093e-10,2.0,2.0,3.847e-11,0.08625,4.712e-11,4.629e-11,3.915e-11,4.661e-11,0.09832,0.1906,0.04407,3.99e-11,0.09847,0.1544,0.0,0.0,0.0,-0.07129,0.0,0.05019,1.158e-11,0.0,7.401e-12,-0.02939,0.0,0.0533,0.0,0.001478,6.993e-13,1.032e-13,0.0,0.0,-0.152,0.0,0.0,0.0006304,0.0,-0.1759
2.522e-06,0.001063,1.0840000000000002e-09,680.3,1.9490000000000006e-13,1161.0,-0.01972,-6.562,-9.406,-6.578,-6.139,-0.1106,-9.073,-8.045,-0.833,-13.14,-12.34,-5.052,-18.85,-19.29,-12.97,0.3196,0.3335,0.3333,1.388e-10,1.393e-10,1.393e-10,0.05837,0.2033,0.203,1.342e-10,1.363e-10,1.363e-10,1.0,2.0,5.387e-11,0.3002,6.553e-11,6.365e-11,5.918e-11,6.552e-11,0.2047,0.3383,0.1162,5.918e-11,0.2048,0.3382,1.329e-11,0.2056,0.243,0.06942,1.842e-11,0.2006,2.93e-11,2.932e-11,1.838e-11,0.07187,2.726e-11,0.229,0.0,0.005997,1.192e-12,5.265e-12,5.406e-12,0.0,-0.195,0.0,0.02908,0.02856,2.725e-12,-0.1712
5.78e-06,0.0024649999999999,9.127e-10,35.26,2.439e-13,456.7,-0.01972,-20.16,-40.35,-6.576,-18.98,-31.45,-9.073,-16.16,-23.37,-13.16,-15.59,-18.23,-18.89,-19.73,-20.61,0.02186,0.06162,0.05424,1.293e-10,1.331e-10,1.331e-10,0.004453,0.01013,0.009978,1.383e-10,1.393e-10,1.393e-10,2.0,2.0,6.382e-11,-0.01152,5.697e-11,5.183e-11,6.54e-11,5.697e-11,0.008381,0.03895,0.005425,6.54e-11,0.008989,0.03631,2.092e-11,0.009159,0.0,-0.04183,2.486e-11,0.009159,7.848e-12,0.0,2.48e-11,0.001512,0.0,0.002288,0.0,0.0002595,1.453e-12,1.622e-13,0.0,0.0,-0.004644,0.0,0.0,8.54e-05,0.0,-0.03255
2.604e-06,0.001165,1.2589999999999999e-09,981.8,2.367e-13,276.4,-0.01971,-21.98,-15.45,-6.581,-28.25,-19.74,-9.074,-30.67,-21.16,-13.14,-34.9,-25.4,-18.84,-41.25,-33.26,0.1429,0.3836,0.3248,1.182e-10,1.255e-10,1.255e-10,0.02895,0.07985,0.06978,1.238e-10,1.294e-10,1.294e-10,1.0,2.0,5.246e-11,0.1473,5.119e-11,4.682e-11,5.598e-11,5.117e-11,0.05239,0.272,0.03204,5.599e-11,0.06163,0.2234,1.901e-11,0.03399,0.1318,-0.01817,2.104e-11,0.03243,1.614e-11,1.653e-11,2.08e-11,-0.01039,1.396e-11,0.1181,0.0,0.0003214,1.927e-13,2.698e-13,0.0,0.0,-0.0428,0.0,0.0,0.003332,0.0,-0.2156
1.061e-06,0.002043,1.017e-09,16.05,4.648e-13,344.0,-0.01977,-41.23,-83.59,-6.581,-42.29,-78.67,-9.069,-40.13,-71.79,-13.13,-38.56,-64.52,-18.82,-38.1,-57.76,0.01685,0.09614,0.0762,1.083e-10,1.183e-10,1.182e-10,0.0004375,0.0007241,0.0005596,1.41e-10,1.394e-10,1.414e-10,2.0,2.0,7.052e-11,-0.01115,3.836e-11,2.968e-11,7.055e-11,3.827e-11,0.0003333,0.04649,0.0001612,7.056e-11,0.000586,0.03694,0.0,0.0,0.0,-0.04744,0.0,0.0002218,1.839e-12,0.0,1.702e-11,-0.0005876,0.0,0.0008163,9.348e-12,0.0001313,9.347e-12,1.811e-13,0.0,6.111e-12,-0.0006201,0.0003199,0.0,0.0002907,0.0,-0.05628
2.801e-06,0.001797,2.576e-09,1131.0,4.125e-13,587.9,-0.01971,-41.14,-36.15,-6.581,-48.61,-37.54,-9.075,-50.47,-39.13,-13.14,-52.67,-41.87,-18.85,-55.25,-46.39,0.3429,0.3754,0.3753,1.401e-10,1.406e-10,1.406e-10,0.007603,0.008153,0.008145,1.407e-10,1.407e-10,1.406e-10,1.0,2.0,6.757e-11,0.2036,6.723e-11,6.596e-11,6.814e-11,6.721e-11,0.00708,0.3445,0.004761,6.814e-11,0.007937,0.3153,2.589e-11,0.005242,0.1973,0.00589,2.832e-11,0.004837,2.71e-11,2.71e-11,2.832e-11,0.000514,2.411e-11,0.1896,0.0,1.883e-05,9.253e-13,2.944e-13,0.0,0.0,-0.003503,0.0,0.0,0.0007562,0.0,-0.1372
2.299e-06,0.001105,7.586e-10,829.3,9.585e-13,1185.0,-0.01972,-13.46,-13.5,-6.58,-16.03,-7.631,-9.073,-18.57,-10.2,-13.14,-22.86,-14.82,-18.84,-29.33,-22.42,0.1899,0.3325,0.2857,1.055e-10,1.099e-10,1.091e-10,0.08705,0.13,0.1286,9.132e-11,9.429e-11,9.392e-11,1.0,2.0,3.482e-11,0.06838,4.065e-11,4.078e-11,3.064e-11,4.029e-11,0.1301,0.2183,0.08028,3.476e-11,0.1461,0.1761,2.779e-12,0.01548,0.0,-0.1426,6.922e-12,0.01487,3.998e-12,0.0,4.863e-12,-0.07991,0.0,0.01098,0.0,0.0005445,1.218e-13,4.854e-13,0.0,0.0,-0.1956,0.0,0.0,0.0009398,0.0,-0.2613
2.747e-06,0.002392,1.591e-09,894.0,2.565e-13,411.4,-0.01971,-39.85,-35.09,-6.581,-48.02,-39.36,-9.074,-50.39,-40.7,-13.14,-52.75,-43.22,-18.85,-55.34,-47.46,0.07428,0.1491,0.1295,1.277e-10,1.32e-10,1.32e-10,0.003897,0.006744,0.006083,1.316e-10,1.347e-10,1.347e-10,1.0,2.0,5.911e-11,0.03103,5.777e-11,5.428e-11,6.11e-11,5.764e-11,0.004556,0.109,0.001916,6.118e-11,0.005335,0.09203,1.981e-11,0.002637,0.04775,-0.03672,2.306e-11,0.002578,1.905e-11,1.931e-11,2.274e-11,-0.0009581,1.564e-11,0.04698,0.0,3.356e-06,2.19e-14,3.19e-13,0.0,0.0,-0.003587,0.0,0.0,0.0002933,0.0,-0.07459
4.465e-06,0.001458,1.735e-09,204.3,7.273000000000002e-14,726.2,-0.01972,-8.873,-17.73,-6.577,-12.19,-17.83,-9.066,-10.53,-12.09,-13.14,-9.766,-6.486,-18.89,-15.08,-10.45,0.1698,0.2425,0.2166,1.243e-10,1.298e-10,1.297e-10,-0.0183,0.1186,0.05105,1.368e-10,1.386e-10,1.386e-10,2.0,2.0,6.328e-11,0.2074,5.722e-11,5.374e-11,6.534e-11,5.722e-11,0.08749,0.2436,-0.06557,6.534e-11,0.1019,0.2338,2.423e-11,0.08001,0.212,0.1593,2.72e-11,0.0753,2.413e-11,2.475e-11,2.704e-11,-0.1546,2.371e-11,0.1921,4.951e-12,0.04226,4.907e-12,2.781e-12,0.0,1.87e-12,-0.1528,0.04784,0.0,0.0108,0.0,-0.1431
9.529e-06,0.001733,2.855e-09,914.4,6.038e-14,1160.0,-0.01954,-44.63,-43.81,-6.603,-34.95,-29.27,-9.11,-38.15,-31.99,-13.17,-45.54,-45.15,-18.86,-56.23,-62.03,0.08393,0.1387,0.1277,1.236e-10,1.291e-10,1.291e-10,-0.0006631,0.00163,0.001259,6.709e-11,8.893e-11,8.879e-11,1.0,2.0,0.0,0.04621,5.674e-11,5.515e-11,1.232e-12,5.673e-11,3.492e-05,0.08953,-0.003465,0.0,0.0,0.07553,0.0,0.0,0.02028,-0.07649,0.0,6.635e-06,1.568e-11,1.58e-11,2.965e-13,-0.002781,1.3e-11,0.01972,0.0,6.978e-06,1.912e-13,4.093e-14,0.0,0.0,-0.00228,0.0,0.0,9.919e-05,0.0,-0.07684
2.564e-06,0.002433,2.973e-09,1145.0,1.9800000000000001e-13,457.5,-0.01974,-47.28,-41.41,-6.582,-54.33,-44.93,-9.075,-55.21,-44.54,-13.14,-55.52,-44.79,-18.84,-56.64,-47.35,0.06825,0.139,0.1212,1.287e-10,1.325e-10,1.325e-10,2.996e-05,0.001595,0.001182,1.084e-10,1.186e-10,1.186e-10,1.0,2.0,3.467e-11,0.04285,5.907e-11,5.612e-11,4.161e-11,5.9e-11,0.0006233,0.1074,-0.0002377,4.165e-11,0.0008353,0.09059,0.0,0.0,0.06136,-0.01343,0.0,6.504e-05,2.253e-11,2.276e-11,1.604e-12,-0.0006895,2.025e-11,0.05491,0.0,3.083e-06,1.363e-13,1.603e-12,0.0,0.0,-0.0009618,0.0,0.0,0.001434,0.0,-0.06777
3.82e-06,0.0008822999999999,2.419e-09,1487.0,1.001e-13,250.5,-0.01968,-32.56,-22.24,-6.582,-39.7,-28.95,-9.08,-43.26,-31.98,-13.15,-48.5,-37.97,-18.87,-54.16,-47.3,-0.001999,0.3798,0.2799,1.1e-10,1.195e-10,1.194e-10,-0.002479,0.01074,0.00797,9.097e-11,1.062e-10,1.061e-10,1.0,2.0,0.0,0.02328,4.388e-11,3.797e-11,2.566e-11,4.381e-11,0.002811,0.1894,-0.002973,0.0,0.0,0.1471,0.0,0.0,0.08269,-0.0008159,0.0,6.235e-05,1.138e-11,1.175e-11,4.552e-13,-0.007278,9.878e-12,0.07495,0.0,3.258e-05,1.277e-13,4.139e-13,0.0,0.0,-0.007647,0.0,0.0,0.002401,0.0,-0.1774
2.303e-06,0.0009272,2.2460000000000003e-09,55.07,7.015000000000001e-13,1406.0,-0.01975,-24.29,-48.6,-6.579,-17.46,-28.44,-9.068,-16.33,-23.67,-13.13,-14.97,-16.88,-18.81,-13.05,-7.927,0.1653,0.3002,0.2915,1.111e-10,1.136e-10,1.131e-10,0.02901,0.006325,0.005893,1.219e-10,1.252e-10,1.244e-10,2.0,2.0,6.267e-11,0.1206,4.645e-11,4.868e-11,6.087e-11,4.455e-11,0.01305,0.2582,0.01116,6.102e-11,0.01526,0.2083,3.055e-11,0.04853,0.1121,-0.06791,3.073e-11,0.04534,1.481e-11,1.656e-11,3.041e-11,-0.1351,1.452e-11,0.1065,1.48e-11,0.0354,1.469e-11,3.612e-14,0.0,1.437e-11,-0.1961,0.062,0.0,0.002094,0.0,-0.1335
8.249e-06,0.0009777,2.311e-09,1128.0,1.292e-13,1114.0,-0.01958,-33.16,-30.63,-6.597,-46.02,-35.13,-9.107,-51.71,-43.24,-13.17,-57.5,-54.94,-18.87,-63.81,-67.32,0.2075,0.3595,0.3432,1.376e-10,1.39e-10,1.39e-10,0.009612,0.01254,0.01214,1.316e-10,1.346e-10,1.346e-10,1.0,2.0,5.549e-11,0.217,5.87e-11,5.352e-11,5.99e-11,5.861e-11,0.00869,0.3359,0.005063,5.992e-11,0.008793,0.3338,0.0,0.0,0.04934,-0.1696,0.0,1.255e-05,1.492e-11,1.496e-11,4.938e-13,-0.009455,6.131e-12,0.04926,0.0,1.845e-05,1.39e-13,3.536e-14,0.0,0.0,-0.005793,0.0,0.0,0.0002711,0.0,-0.224
8.51e-06,0.001536,9.888e-10,398.7,7.812000000000001e-13,951.1,-0.01964,-5.285,-8.896,-6.605,-1.959,7.065,-9.119,-7.88,-2.413,-13.18,-16.93,-16.67,-18.87,-28.13,-33.48,0.2319,0.3207,0.3204,9.546e-11,1.021e-10,1.021e-10,-0.2706,0.0,0.08036,0.0,0.0,6.116e-11,1.0,2.0,0.0,-0.06471,2.32e-11,1.932e-11,2.062e-12,1.966e-11,0.00405,0.09755,-0.4316,0.0,0.0,0.0931,0.0,0.0,0.0,-0.2552,0.0,0.001061,5.646e-15,0.0,5.946e-13,-0.5548,0.0,0.0004175,0.0,0.002199,4.957e-13,2.652e-13,0.0,0.0,-0.4725,0.0,0.0,0.001295,0.0,-0.207
9.493e-06,0.001895,1.387e-09,1437.0,1.552e-13,109.6,-0.01961,-60.8,-46.75,-6.605,-47.4,-37.5,-9.111,-47.98,-42.62,-13.17,-53.34,-53.57,-18.86,-62.7,-68.89,-0.09745,0.1121,0.1083,6.05e-11,8.395e-11,8.383e-11,-0.00145,0.0,0.0001604,0.0,0.0,2.185e-11,1.0,2.0,0.0,-0.1961,0.0,0.0,1.681e-12,3.868e-13,6.583e-06,0.0,-0.001342,0.0,0.0,0.0001818,0.0,0.0,0.0,-0.1535,0.0,1.476e-06,6.012e-13,0.0,1.16e-13,-0.0009373,0.0,0.0003157,0.0,3.467e-06,2.209e-13,9.956e-13,0.0,0.0,-0.0006956,0.0,0.0,0.0008322,0.0,-0.1112
9.485e-06,0.00143,7.204999999999998e-10,984.3,4.592e-13,322.5,-0.01955,-39.39,-30.56,-6.603,-52.67,-41.81,-9.111,-57.29,-51.33,-13.17,-62.23,-62.11,-18.86,-68.19,-74.09,0.4396,0.5656,0.5412,1.217e-10,1.278e-10,1.277e-10,0.002846,0.00988,0.009863,1.042e-10,1.148e-10,1.147e-10,1.0,2.0,0.0,-0.04508,3.83e-11,3.238e-11,7.015e-13,3.825e-11,4.371e-05,0.1509,-0.008035,0.0,0.0,0.147,0.0,0.0,0.0,-0.2481,0.0,1.986e-05,2.208e-13,0.0,1.072e-12,-0.006007,0.0,0.001398,0.0,2.703e-06,2.838e-14,3.58e-13,0.0,0.0,-0.005391,0.0,0.0,0.002165,0.0,-0.2006
