fW,current,ind,Rd,Cs,Rs,channel 0.1G attenuation,stage 1 0.1G attenuation,stage 2 0.1G attenuation,channel 3.5G attenuation,stage 1 3.5G attenuation,stage 2 3.5G attenuation,channel 7G attenuation,stage 1 7G attenuation,stage 2 7G attenuation,channel 14G attenuation,stage 1 14G attenuation,stage 2 14G attenuation,channel 28G attenuation,stage 1 28G attenuation,stage 2 28G attenuation,eye_height Vout_1 7G,eye_maxHeight Vout_1 7G,eye_height_XY Vout_1 7G,eye_width Vout_1 7G,eye_maxWidth Vout_1 7G,eye_width_XY Vout_1 7G,eye_height Vout_2 7G,eye_maxHeight Vout_2 7G,eye_height_XY Vout_2 7G,eye_width Vout_2 7G,eye_maxWidth Vout_2 7G,eye_width_XY Vout_2 7G,Stage 1 Region,Stage 2 Region,eye_width_XY Vout_2 14G,eye_width Vout_1 14G,eye_height_XY Vout_1 14G,eye_maxWidth Vout_1 14G,eye_maxHeight Vout_2 14G,eye_height Vout_2 14G,eye_maxHeight Vout_1 14G,eye_width Vout_2 14G,eye_width_XY Vout_1 14G,eye_height Vout_1 14G,eye_height_XY Vout_2 14G,eye_maxWidth Vout_2 14G,eye_height Vout_1 28G,eye_maxHeight Vout_2 28G,eye_maxWidth Vout_2 28G,eye_width_XY Vout_1 28G,eye_width Vout_1 28G,eye_height_XY Vout_2 28G,eye_height_XY Vout_1 28G,eye_width Vout_2 28G,eye_height Vout_2 28G,eye_maxHeight Vout_1 28G,eye_width_XY Vout_2 28G,eye_maxWidth Vout_1 28G,eye_width_XY Vout_2 56G,eye_width Vout_2 56G,eye_width Vout_1 56G,eye_maxWidth Vout_2 56G,eye_height Vout_2 56G,eye_height_XY Vout_1 56G,eye_height_XY Vout_2 56G,eye_height Vout_1 56G,eye_width_XY Vout_1 56G,eye_maxHeight Vout_2 56G,eye_maxWidth Vout_1 56G,eye_maxHeight Vout_1 56G
5.209e-06,0.0014039999999999,1.443e-09,907.0,3.077e-13,881.1,-0.01965,-32.8,-30.61,-6.585,-38.92,-27.01,-9.09,-41.87,-30.51,-13.17,-47.2,-39.27,-18.88,-55.03,-52.23,0.4475,0.3778,0.3774,1.356e-10,1.371e-10,1.37e-10,0.03888,0.02787,0.02785,1.281e-10,1.325e-10,1.324e-10,1.0,2.0,5.484e-11,6.018e-11,0.3849,6.329e-11,0.02836,0.01399,0.3857,4.916e-11,6.325e-11,0.3153,0.0281,5.484e-11,-0.01809,0.003265,1.086e-11,2.306e-11,1.925e-11,0.003215,0.167,9.258e-12,-0.01952,0.1719,1.059e-11,2.308e-11,2.066e-13,0.0,0.0,0.0,-0.02363,0.001468,0.0001289,-0.2146,2.742e-13,0.0,0.0,0.0
6.602999999999999e-06,0.0005122999999999,5.677999999999998e-10,274.0,4.613000000000002e-13,1403.0,-0.01971,-10.46,-20.92,-6.582,-3.646,-0.7477,-9.096,-6.975,-4.763,-13.17,-13.93,-14.55,-18.88,-24.04,-29.2,0.3463,0.3209,0.3205,9.272e-11,1.069e-10,1.068e-10,0.2701,0.02805,0.02353,6.813e-11,8.712e-11,8.549e-11,2.0,2.0,7.057e-12,3.571e-11,0.2504,4.013e-11,0.03467,0.02667,0.2652,-6.303e-12,3.946e-11,0.1434,0.02865,7.504e-12,-0.3034,0.0,0.0,2.126e-13,0.0,0.003096,0.001414,0.0,-0.1478,0.0,3.085e-13,0.0,6.842e-13,0.0,0.0,0.0,-0.1997,0.0006287,0.0009182,-0.2463,3.507e-13,0.0,0.0,0.0
8.832000000000001e-06,0.001288,1.1230000000000002e-09,554.1,4.294e-13,543.4,-0.01959,-6.779,-4.869,-6.601,-10.3,-0.4664,-9.113,-15.51,-9.483,-13.17,-24.21,-23.78,-18.87,-35.41,-40.83,0.5001,0.5363,0.536,1.355e-10,1.369e-10,1.369e-10,0.2224,0.512,0.5112,1.042e-10,1.163e-10,1.163e-10,1.0,2.0,3.623e-11,5.591e-11,0.3612,5.961e-11,0.1812,0.03979,0.3687,2.411e-11,5.957e-11,0.1373,0.1779,3.635e-11,-0.2959,0.0,0.0,5.982e-12,0.0,0.004381,0.04538,0.0,-0.344,0.0,3.92e-13,0.0,6.309e-13,0.0,0.0,0.0,-0.3242,0.002423,0.004896,-0.2183,5.018e-13,0.0,0.0,0.0
1.537e-06,0.001167,1.544e-09,724.7,2.0150000000000002e-13,761.3,-0.01974,-7.128,-8.553,-6.579,-9.866,-6.153,-9.07,-11.84,-7.26,-13.13,-15.76,-10.88,-18.82,-21.49,-16.45,0.2724,0.3252,0.3146,1.389e-10,1.398e-10,1.398e-10,0.2006,0.2517,0.2515,1.4e-10,1.408e-10,1.408e-10,1.0,2.0,6.667e-11,6.703e-11,0.2618,6.764e-11,0.2526,0.2237,0.2983,6.469e-11,6.763e-11,0.1603,0.2525,6.67e-11,-0.008141,0.2207,3.016e-11,2.962e-11,2.805e-11,0.1933,0.1701,2.817e-11,0.09106,0.1948,3.016e-11,2.975e-11,9.506e-12,7.868e-12,3.478e-12,9.553e-12,-0.05699,0.03495,0.07077,-0.1033,7.41e-12,0.07236,7.439e-12,0.03505
6.541e-06,0.001572,1.732e-09,506.0,1.342e-14,1263.0,-0.01964,-14.62,-19.35,-6.587,-21.44,-25.69,-9.094,-24.62,-27.68,-13.17,-30.69,-31.16,-18.88,-39.86,-40.66,0.01837,0.1184,0.0917,9.581e-11,1.094e-10,1.093e-10,0.01054,0.0705,0.05128,1.069e-10,1.19e-10,1.189e-10,1.0,2.0,4.37e-11,0.0,0.04379,0.0,0.03965,0.02281,0.0,3.757e-11,3.149e-11,-0.001863,0.03402,4.375e-11,-0.02306,0.0,0.0,2.352e-12,0.0,0.01805,0.005269,0.0,0.01999,0.0,1.263e-11,0.0,4.5e-13,0.0,0.0,0.0,-0.02122,0.0002641,0.000638,-0.06088,1.553e-13,0.0,0.0,0.0
4.019e-06,0.002163,2.315e-09,59.05,2.1640000000000002e-13,504.0,-0.01973,-17.18,-34.38,-6.576,-15.55,-24.59,-9.066,-11.84,-14.74,-13.13,-8.896,-5.031,-18.89,-11.05,-2.618,0.1031,0.1641,0.1511,1.338e-10,1.363e-10,1.363e-10,0.01366,0.03149,0.03129,1.393e-10,1.398e-10,1.397e-10,2.0,2.0,6.822e-11,6.206e-11,0.1179,6.336e-11,0.02829,-0.02947,0.134,6.827e-11,6.334e-11,0.05844,0.02401,6.826e-11,-0.03326,0.02685,2.975e-11,2.474e-11,2.23e-11,0.02591,0.06482,2.699e-11,-0.08436,0.06491,2.972e-11,2.494e-11,7.21e-12,0.0,0.0,0.0,-0.05032,0.0001256,0.02336,-0.08267,3.173e-13,0.0,0.0,0.0
4.161e-06,0.00124,2.2610000000000004e-09,807.8,7.241000000000001e-13,563.3,-0.01968,-20.34,-16.68,-6.583,-24.7,-13.63,-9.083,-27.46,-16.71,-13.16,-32.5,-23.42,-18.87,-40.58,-35.04,0.4498,0.5355,0.5353,1.305e-10,1.322e-10,1.322e-10,0.2034,0.2054,0.2054,1.17e-10,1.239e-10,1.239e-10,1.0,2.0,5.448e-11,5.836e-11,0.4483,5.956e-11,0.2207,0.1269,0.4886,5.127e-11,5.947e-11,0.2878,0.2127,5.448e-11,-0.08956,0.04505,1.387e-11,1.894e-11,1.665e-11,0.04473,0.177,1.08e-11,-0.1458,0.1778,1.164e-11,1.928e-11,2.422e-13,0.0,0.0,0.0,-0.1994,0.003369,0.0009194,-0.289,2.72e-13,0.0,0.0,0.0
8.137e-06,0.002399,8.713e-10,825.2,8.743e-13,615.7,-0.01958,-47.63,-43.06,-6.598,-59.21,-47.27,-9.109,-59.53,-51.94,-13.17,-62.17,-60.12,-18.87,-67.34,-71.19,-0.0003014,0.05219,0.04547,1.025e-10,1.074e-10,1.062e-10,-0.0001843,0.0009376,0.0009149,8.983e-11,9.662e-11,9.643e-11,1.0,2.0,5.218e-12,2.376e-11,0.01116,2.477e-11,0.0,-0.001211,0.01189,0.0,2.47e-11,-0.04268,8.677e-06,0.0,-0.04162,0.0,0.0,2.438e-13,-1.931e-11,4.831e-06,0.0001295,0.0,-0.0008833,0.0005341,5.885e-13,8.235e-13,1.874e-13,0.0,0.0,0.0,-0.0006374,9.281e-05,1.003e-06,-0.02921,3.913e-13,0.0,0.0,0.0
5.065e-06,0.002232,2.65e-10,870.7,5.206e-13,1353.0,-0.01965,-45.82,-46.13,-6.585,-53.43,-40.9,-9.09,-54.54,-43.26,-13.17,-56.38,-48.6,-18.88,-60.37,-57.73,0.0598,0.1116,0.09099,1.001e-10,1.061e-10,1.06e-10,0.00103,0.002445,0.002444,7.887e-11,9.374e-11,9.352e-11,1.0,2.0,2.683e-11,3.961e-11,0.05202,3.916e-11,0.001204,-5.463e-05,0.05862,2.676e-11,3.638e-11,-0.006308,0.001191,2.996e-11,-0.08535,0.0,0.0,1.834e-12,0.0,4.192e-06,0.0001531,0.0,-0.002585,0.0,6.421e-14,0.0,9.282e-14,0.0,0.0,0.0,-0.002146,0.0001258,1.855e-06,-0.07272,2.775e-13,0.0,0.0,0.0
5.257e-06,0.0011819999999999,2.861e-09,1023.0,1.189e-13,956.1,-0.01965,-32.01,-29.56,-6.585,-41.4,-32.01,-9.09,-45.39,-33.95,-13.17,-50.43,-41.87,-18.88,-56.9,-53.64,0.2818,0.3526,0.3447,1.346e-10,1.369e-10,1.369e-10,0.0141,0.02011,0.0195,1.343e-10,1.366e-10,1.366e-10,1.0,2.0,6.282e-11,6.142e-11,0.3333,6.409e-11,0.01895,0.009338,0.3337,6.026e-11,6.409e-11,0.2117,0.01879,6.283e-11,0.1698,0.01167,2.436e-11,2.593e-11,2.418e-11,0.01166,0.3121,2.228e-11,0.00335,0.3151,2.434e-11,2.599e-11,9.354e-14,0.0,0.0,0.0,-0.01458,0.0008151,2.997e-05,-0.2278,1.397e-13,0.0,0.0,0.0
7.211e-06,0.001106,2.272e-09,1031.0,4.642e-13,834.6,-0.0196,-32.08,-28.24,-6.593,-38.79,-26.01,-9.104,-42.68,-33.23,-13.17,-49.62,-45.35,-18.87,-58.72,-60.2,0.4797,0.4575,0.4572,1.18e-10,1.242e-10,1.242e-10,-0.001308,0.0249,0.0249,1.064e-10,1.165e-10,1.165e-10,1.0,2.0,3.855e-11,4.685e-11,0.4095,5.173e-11,0.01293,-0.01133,0.4187,2.854e-11,5.168e-11,0.2259,0.01282,3.859e-11,-0.3498,0.0,0.0,3.789e-12,0.0,3.374e-05,0.002109,0.0,-0.03419,0.0,5.457e-13,0.0,1.101e-14,0.0,0.0,0.0,-0.02432,0.002909,1.82e-05,-0.283,4.844e-13,0.0,0.0,0.0
4.998e-06,0.001941,2.452e-09,529.2,3.023000000000001e-13,144.5,-0.01965,-18.1,-11.44,-6.585,-24.61,-16.6,-9.089,-27.45,-18.58,-13.16,-32.99,-25.5,-18.88,-41.88,-38.28,0.036,0.2107,0.1724,9.979e-11,1.124e-10,1.122e-10,0.2152,0.4025,0.3636,1.099e-10,1.195e-10,1.194e-10,1.0,2.0,4.291e-11,2.232e-11,0.07529,3.24e-11,0.2375,0.1448,0.08375,3.57e-11,3.239e-11,-0.03318,0.2202,4.292e-11,-0.1279,0.0,0.0,8.768e-13,0.0,0.002747,0.001787,0.0,-0.2134,0.0,1.432e-12,0.0,2.24e-13,0.0,0.0,0.0,-0.2126,0.0007101,0.001142,-0.1302,1.507e-13,0.0,0.0,0.0
8.085e-06,0.00207,1.081e-10,792.9,3.3600000000000003e-14,314.5,-0.01958,-40.94,-33.47,-6.598,-40.24,-33.61,-9.108,-40.01,-35.24,-13.17,-43.62,-42.72,-18.87,-51.47,-55.97,-0.05886,0.06732,0.06196,7.145e-11,9.174e-11,9.157e-11,-0.003747,0.002407,0.002397,5.875e-11,8.247e-11,8.244e-11,1.0,2.0,1.094e-12,0.0,0.0002411,0.0,0.0,-0.004801,0.0,0.0,4.08e-13,-0.08337,8.355e-06,0.0,-0.08127,0.0,0.0,7.553e-14,0.0,2.072e-05,4.014e-05,0.0,-0.003765,0.0,3.574e-13,0.0,1.831e-13,0.0,0.0,0.0,-0.002593,0.000154,6.571e-06,-0.05774,1.964e-13,0.0,0.0,0.0
9.702e-06,0.0006324999999999,2.1269999999999998e-09,992.9,1.349e-13,242.8,-0.01953,1.992,11.18,-6.605,-6.504,1.553,-9.113,-11.96,-7.129,-13.17,-20.78,-21.37,-18.86,-32.06,-38.61,0.06569,0.4089,0.3602,8.895e-11,1.042e-10,1.042e-10,0.0127,0.2207,0.2198,7.165e-11,9.124e-11,9.114e-11,1.0,2.0,1.587e-12,-9.61e-13,0.05236,1.527e-11,0.003301,-0.2414,0.06126,-3.104e-11,1.52e-11,-0.1292,0.001351,1.469e-12,-0.302,0.0,0.0,4.408e-13,0.0,0.001665,0.001782,0.0,-0.2427,0.0,6.471e-13,0.0,4.999e-13,0.0,0.0,0.0,-0.1908,0.001881,0.0002381,-0.2473,3.738e-13,0.0,0.0,0.0
6.887e-06,0.0006385,9.311e-10,749.0,4.63e-13,1351.0,-0.01968,-2.002,-3.711,-6.595,2.504,12.87,-9.115,-2.646,5.416,-13.18,-11.12,-7.599,-18.88,-22.21,-24.33,0.3419,0.3367,0.3363,9.062e-11,1.09e-10,1.09e-10,0.3704,0.181,0.1792,6.297e-11,8.841e-11,8.84e-11,2.0,2.0,2.777e-12,3.233e-11,0.2505,3.775e-11,0.0,-0.001012,0.2726,0.0,3.756e-11,0.1093,0.01186,0.0,-0.3349,0.0,0.0,2.375e-12,0.0,0.01582,0.004238,0.0,-0.2985,0.0,1.696e-12,0.0,4.128e-13,0.0,0.0,0.0,-0.3246,0.0002799,0.001484,-0.2699,4.862e-14,0.0,0.0,0.0
6.6e-06,0.001929,1.678e-09,101.2,1.5640000000000005e-13,428.9,-0.0197,-10.67,-21.36,-6.577,-12.5,-18.47,-9.075,-9.931,-10.89,-13.18,-10.72,-8.179,-18.89,-18.85,-18.56,0.07074,0.1692,0.1494,1.19e-10,1.255e-10,1.255e-10,0.03595,0.07527,0.07323,1.404e-10,1.412e-10,1.412e-10,2.0,2.0,6.68e-11,4.487e-11,0.08886,4.974e-11,0.0652,0.0117,0.1004,6.456e-11,4.966e-11,0.005938,0.0599,6.68e-11,-0.1051,0.0631,2.251e-11,2.094e-12,0.0,0.06109,0.004925,1.751e-11,0.01457,0.0,2.251e-11,0.0,4.657e-13,0.0,0.0,0.0,-0.06507,0.0001763,0.0001493,-0.09923,1.079e-14,0.0,0.0,0.0
4.467e-06,0.0017649999999999,2.5600000000000003e-09,1222.0,9.644e-13,1269.0,-0.01967,-49.0,-45.29,-6.584,-54.99,-41.41,-9.085,-55.34,-42.84,-13.16,-56.21,-46.56,-18.88,-59.31,-54.3,0.1678,0.2478,0.2348,1.048e-10,1.083e-10,1.075e-10,0.001256,0.002175,0.002043,1.003e-10,1.036e-10,1.033e-10,1.0,2.0,3.562e-11,3.916e-11,0.1525,3.955e-11,0.001725,0.0006065,0.1788,3.727e-11,3.934e-11,0.06594,0.001623,3.614e-11,-0.119,0.0,0.0,4.598e-12,-1.305e-12,5.327e-05,0.01358,0.0,-0.001558,0.01506,2.186e-12,2.434e-12,3.223e-15,0.0,0.0,0.0,-0.002159,0.0006831,1.268e-06,-0.1812,8.419e-14,0.0,0.0,0.0
2.54e-06,0.0006469,1.1499999999999999e-11,1438.0,6.948e-13,1407.0,-0.01971,-18.02,-15.16,-6.581,-21.75,-10.31,-9.073,-24.32,-13.03,-13.14,-28.67,-18.19,-18.84,-35.21,-27.0,0.2044,0.3035,0.2839,1.049e-10,1.099e-10,1.094e-10,0.003108,0.02679,0.02666,9.635e-11,1.009e-10,1.008e-10,1.0,2.0,3.594e-11,4.331e-11,0.1889,4.219e-11,0.02605,-0.00283,0.2287,3.8e-11,4.045e-11,0.105,0.0227,3.945e-11,-0.1367,0.006286,8.363e-12,7.2e-12,0.0,0.006207,0.0405,4.309e-12,-0.02806,0.0,5.129e-12,0.0,1.313e-13,0.0,0.0,0.0,-0.03962,0.001825,0.000103,-0.2329,1.288e-13,0.0,0.0,0.0
9.489e-06,0.002,5.325e-10,92.29,4.4280000000000004e-13,773.1,-0.01969,-14.84,-29.69,-6.583,-7.229,-7.926,-9.11,-10.72,-12.38,-13.17,-19.15,-25.23,-18.87,-29.09,-39.42,0.04393,0.1576,0.1337,9.898e-11,1.1e-10,1.098e-10,0.01929,0.03244,0.03233,9.102e-11,2.293e-11,1.088e-10,2.0,2.0,1.742e-11,3.084e-11,0.03337,3.482e-11,0.0,-0.06198,0.03402,0.0,3.141e-11,-0.07715,0.02332,0.0,-0.107,0.0,0.0,1.845e-13,0.0,8.411e-05,0.0002605,0.0,-0.06686,0.0,1.728e-13,0.0,8.712e-14,-1.021e-11,0.0,1.108e-12,-0.04422,0.0003907,0.0008894,-0.07123,2.043e-13,0.000892,0.0,0.0
5.885e-06,0.001109,2.7260000000000003e-09,1263.0,7.420000000000002e-13,358.3,-0.01963,-37.25,-28.06,-6.588,-45.43,-31.86,-9.096,-48.38,-37.0,-13.17,-53.26,-46.19,-18.88,-59.78,-58.16,0.6813,0.7199,0.7198,1.376e-10,1.384e-10,1.384e-10,0.01546,0.01767,0.01767,1.371e-10,1.38e-10,1.38e-10,1.0,2.0,6.25e-11,6.232e-11,0.5865,6.382e-11,0.01185,0.003233,0.6076,6.045e-11,6.382e-11,0.2853,0.01181,6.251e-11,-0.2858,0.0,0.0,1.327e-11,0.0,8.483e-06,0.06798,0.0,-0.01019,0.0,2.028e-12,0.0,1.195e-13,0.0,0.0,0.0,-0.007321,0.002435,6.408e-06,-0.2844,3.08e-13,0.0,0.0,0.0
1.649e-06,0.0009642999999999,2.302e-09,1238.0,6.889e-13,1360.0,-0.01973,-23.61,-22.46,-6.58,-27.24,-18.28,-9.07,-29.72,-20.73,-13.13,-33.81,-24.92,-18.82,-39.6,-31.15,0.1098,0.2807,0.2351,1.105e-10,1.154e-10,1.15e-10,0.007865,0.02485,0.02481,1.028e-10,1.059e-10,1.057e-10,1.0,2.0,3.955e-11,4.473e-11,0.1561,4.572e-11,0.02379,0.00691,0.2005,4.09e-11,4.522e-11,0.06537,0.01884,4.274e-11,-0.06071,0.0113,1.473e-11,1.296e-11,0.0,0.01079,0.0701,1.19e-11,-0.01014,0.0,1.241e-11,0.0,1.59e-12,0.0,0.0,0.0,-0.02062,0.001942,0.0004989,-0.1411,4.959e-13,0.0,0.0,0.0
4.611e-06,0.001871,2.312e-09,294.8,1.8740000000000001e-13,1301.0,-0.01972,-10.05,-19.62,-6.573,-4.435,-1.678,-9.078,-4.219,1.659,-13.17,-8.424,-1.716,-18.9,-16.87,-12.06,0.1689,0.2004,0.2003,1.348e-10,1.367e-10,1.367e-10,-0.2792,0.05718,0.04275,1.39e-10,1.4e-10,1.398e-10,2.0,2.0,5.761e-11,5.852e-11,0.2036,6.172e-11,0.04691,-0.0862,0.2038,5.014e-11,6.17e-11,0.166,0.04009,5.761e-11,-0.007815,0.0,0.0,2.582e-11,2.311e-11,0.03972,0.1131,0.0,-0.1974,0.1134,1.242e-11,2.583e-11,4.496e-13,0.0,0.0,0.0,-0.2283,0.001214,0.005534,-0.1411,1.998e-13,0.0,0.0,0.0
4.387999999999999e-06,0.001896,1.898e-09,1185.0,9.071e-14,1403.0,-0.01967,-49.61,-48.65,-6.584,-41.65,-32.84,-9.084,-43.58,-31.86,-13.16,-48.04,-37.93,-18.88,-54.96,-49.77,0.1213,0.1669,0.1624,1.394e-10,1.403e-10,1.403e-10,-0.0001468,0.0008282,0.000651,1.042e-10,1.141e-10,1.141e-10,1.0,2.0,1.871e-11,6.456e-11,0.1594,6.609e-11,0.0,-0.001776,0.1603,0.0,6.609e-11,0.1274,0.0003619,0.0,0.05756,2.965e-05,3.777e-13,2.847e-11,2.672e-11,1.544e-05,0.1325,-7.03e-12,-0.001895,0.1381,5.072e-13,2.847e-11,1.552e-13,0.0,0.0,0.0,-0.001675,0.0008521,1.453e-05,-0.1058,1.341e-12,0.0,0.0,0.0
7.940999999999999e-06,0.001805,6.796e-10,718.5,1.046e-13,52.2,-0.01958,-31.81,-19.75,-6.596,-39.3,-29.23,-9.108,-43.55,-36.7,-13.17,-50.5,-48.55,-18.87,-59.24,-62.97,-0.04096,0.2081,0.1929,7.148e-11,9.174e-11,9.162e-11,-0.04644,0.03041,0.03033,6.157e-11,8.446e-11,8.432e-11,1.0,2.0,9.868e-13,0.0,0.0008056,0.0,0.0,-0.06674,0.0,0.0,8.046e-13,-0.2293,0.0002856,0.0,-0.2116,0.0,0.0,3.329e-13,0.0,0.0003066,0.001091,0.0,-0.04626,0.0,1.258e-12,0.0,4.634e-13,0.0,0.0,0.0,-0.03281,5.887e-05,0.0001586,-0.1617,7.542e-14,0.0,0.0,0.0
7.118999999999999e-06,0.002232,2.233e-09,524.0,3.939e-13,566.7,-0.0196,-28.35,-27.16,-6.592,-33.61,-23.07,-9.104,-37.47,-28.77,-13.17,-44.67,-40.78,-18.88,-54.68,-56.16,0.03035,0.1143,0.09914,1.3e-10,1.318e-10,1.318e-10,0.1011,0.151,0.1509,9.939e-11,1.123e-10,1.123e-10,1.0,2.0,3.067e-11,5.748e-11,0.05913,5.841e-11,0.05853,-0.02,0.06019,1.913e-11,5.841e-11,-0.02461,0.05628,3.073e-11,-0.07241,0.0,0.0,9.377e-13,0.0,0.002384,2.818e-05,0.0,-0.1169,0.0,1.739e-12,0.0,4.688e-13,0.0,0.0,0.0,-0.08036,6.898e-05,0.0005008,-0.05021,1.861e-13,0.0,0.0,0.0
4.746e-06,0.0007202,2.3420000000000004e-09,1274.0,2.995000000000001e-13,178.0,-0.01966,-18.76,-8.197,-6.584,-25.54,-13.87,-9.086,-28.52,-16.98,-13.16,-33.92,-24.97,-18.88,-42.51,-38.28,0.1862,0.4952,0.414,1.123e-10,1.211e-10,1.211e-10,0.002524,0.06154,0.05107,1.123e-10,1.21e-10,1.21e-10,1.0,2.0,4.42e-11,3.774e-11,0.2641,4.536e-11,0.03251,-0.022,0.3114,3.705e-11,4.527e-11,0.114,0.02941,4.431e-11,-0.1353,0.0,0.0,8.27e-12,4.888e-12,0.0008774,0.06853,0.0,-0.05433,0.06874,6.287e-13,8.484e-12,7.105e-14,0.0,0.0,0.0,-0.0486,0.0004267,5.561e-05,-0.3016,3.809e-14,0.0,0.0,0.0
3.781e-06,0.002338,2.412e-09,1027.0,4.97e-13,808.2,-0.01969,-47.8,-44.43,-6.583,-56.57,-44.39,-9.081,-56.21,-44.25,-13.15,-56.15,-45.91,-18.87,-58.24,-51.67,0.06885,0.1454,0.1239,1.227e-10,1.262e-10,1.262e-10,0.001178,0.00211,0.001774,1.194e-10,1.231e-10,1.231e-10,1.0,2.0,5.281e-11,5.475e-11,0.08222,5.465e-11,0.001436,0.0002977,0.09656,5.354e-11,5.407e-11,0.01919,0.001241,5.424e-11,-0.05305,0.0004325,1.668e-11,1.557e-11,1.452e-11,0.0004218,0.02666,1.43e-11,-0.0007461,0.02678,1.564e-11,1.696e-11,2.064e-13,0.0,0.0,0.0,-0.001162,0.0002434,5.092e-06,-0.07046,1.16e-13,0.0,0.0,0.0
8.149e-06,0.002329,1.899e-09,1154.0,3.208000000000001e-13,1458.0,-0.01962,-49.98,-48.79,-6.599,-46.69,-33.9,-9.109,-50.83,-42.81,-13.17,-57.84,-55.65,-18.87,-66.21,-69.99,0.02022,0.06157,0.05064,8.804e-11,1.021e-10,1.021e-10,-0.0004298,0.0,2.581e-05,0.0,0.0,2.06e-11,1.0,2.0,1.624e-13,3.34e-11,0.02044,3.528e-11,0.0,-0.000329,0.0206,0.0,3.27e-11,-0.01316,2.176e-06,0.0,-0.04179,2.886e-06,4.917e-13,4.079e-13,0.0,2.951e-07,0.0001563,-1.833e-11,-0.0003012,0.0,2.239e-13,0.0,5.859e-14,-1.372e-11,0.0,6.023e-13,-0.0002037,3.54e-05,1.7e-07,-0.02914,1.998e-13,2.435e-06,0.0,0.0
5.642e-06,0.002172,2.489e-10,954.1,2.166e-13,326.7,-0.01964,-45.2,-37.3,-6.587,-48.41,-37.51,-9.094,-50.31,-39.49,-13.17,-54.61,-47.65,-18.88,-60.84,-59.45,0.009337,0.108,0.09049,1.168e-10,1.24e-10,1.24e-10,-0.001199,0.001304,0.001166,7.096e-11,9.104e-11,9.093e-11,1.0,2.0,7.476e-14,3.767e-11,0.05156,4.652e-11,0.0,-0.001607,0.05731,0.0,4.648e-11,-0.03612,1.295e-06,0.0,-0.06961,0.0,0.0,8.47e-13,0.0,4.781e-06,0.0004081,0.0,-0.001518,0.0,1.529e-13,0.0,1.758e-13,-1.055e-11,0.0,6.715e-13,-0.001061,0.0001574,1.262e-06,-0.07062,1.792e-13,9.756e-06,0.0,0.0
4.635e-06,0.001607,1.211e-09,967.4,5.88e-13,868.0,-0.01966,-38.19,-35.25,-6.584,-44.07,-31.49,-9.086,-46.65,-34.94,-13.16,-50.91,-42.05,-18.88,-56.87,-52.72,0.3127,0.3352,0.3348,1.224e-10,1.256e-10,1.254e-10,0.01176,0.01197,0.01195,1.114e-10,1.187e-10,1.186e-10,1.0,2.0,5.048e-11,5.524e-11,0.3067,5.632e-11,0.01237,0.005737,0.3259,4.874e-11,5.576e-11,0.201,0.01178,5.134e-11,-0.151,0.0,0.0,1.36e-11,1.063e-11,0.0003923,0.06982,0.0,-0.007137,0.07027,7.002e-12,1.509e-11,4.631e-13,0.0,0.0,0.0,-0.009719,0.0005103,7.218e-05,-0.1999,1.145e-13,0.0,0.0,0.0
7.377e-06,0.001316,9.21e-10,834.7,5.392000000000002e-13,1465.0,-0.0196,-31.3,-32.1,-6.593,-35.05,-22.78,-9.105,-39.11,-30.32,-13.17,-46.45,-42.88,-18.87,-56.38,-58.63,0.2953,0.276,0.2751,9.221e-11,1.042e-10,1.042e-10,-0.1078,0.01879,0.01861,6.985e-11,8.762e-11,8.697e-11,1.0,2.0,6.243e-12,3.306e-11,0.2219,3.814e-11,0.0,-0.07839,0.223,0.0,3.763e-11,0.09198,0.000366,0.0,-0.292,0.0,0.0,1.051e-12,0.0,5.313e-05,0.003071,0.0,-0.115,0.0,1.686e-13,0.0,4.438e-13,0.0,0.0,0.0,-0.07348,6.219e-05,0.0002041,-0.2632,1.997e-14,0.0,0.0,0.0
1.293e-06,0.001878,6.87e-10,552.1,2.712e-13,334.3,-0.01974,-7.648,-10.97,-6.58,-12.72,-14.26,-9.069,-14.81,-15.86,-13.13,-18.74,-19.64,-18.82,-24.44,-25.36,0.02827,0.1644,0.133,1.114e-10,1.206e-10,1.205e-10,0.08017,0.1315,0.1171,1.264e-10,1.311e-10,1.311e-10,2.0,2.0,5.718e-11,3.549e-11,0.07381,4.355e-11,0.1022,0.04532,0.09272,5.43e-11,4.353e-11,0.006969,0.08567,5.725e-11,-0.04657,0.05258,2.027e-11,6.36e-12,2.732e-12,0.04652,0.007345,1.722e-11,-0.008778,0.01724,2.002e-11,6.927e-12,5.044e-13,0.0,0.0,0.0,-0.06555,9.198e-05,0.0006411,-0.083,5.039e-14,0.0,0.0,0.0
