fW,current,ind,Rd,Cs,Rs,channel 0.1G attenuation,stage 1 0.1G attenuation,stage 2 0.1G attenuation,channel 3.5G attenuation,stage 1 3.5G attenuation,stage 2 3.5G attenuation,channel 7G attenuation,stage 1 7G attenuation,stage 2 7G attenuation,channel 14G attenuation,stage 1 14G attenuation,stage 2 14G attenuation,channel 28G attenuation,stage 1 28G attenuation,stage 2 28G attenuation,eye_height Vout_1 7G,eye_maxHeight Vout_1 7G,eye_height_XY Vout_1 7G,eye_width Vout_1 7G,eye_maxWidth Vout_1 7G,eye_width_XY Vout_1 7G,eye_height Vout_2 7G,eye_maxHeight Vout_2 7G,eye_height_XY Vout_2 7G,eye_width Vout_2 7G,eye_maxWidth Vout_2 7G,eye_width_XY Vout_2 7G,Stage 1 Region,Stage 2 Region,eye_height_XY Vout_2 14G,eye_maxWidth Vout_2 14G,eye_height_XY Vout_1 14G,eye_maxWidth Vout_1 14G,eye_maxHeight Vout_2 14G,eye_height Vout_1 14G,eye_maxHeight Vout_1 14G,eye_width Vout_2 14G,eye_height Vout_2 14G,eye_width Vout_1 14G,eye_width_XY Vout_2 14G,eye_width_XY Vout_1 14G,eye_width_XY Vout_2 28G,eye_maxWidth Vout_2 28G,eye_height Vout_2 28G,eye_maxWidth Vout_1 28G,eye_height_XY Vout_2 28G,eye_height_XY Vout_1 28G,eye_width Vout_1 28G,eye_maxHeight Vout_1 28G,eye_width Vout_2 28G,eye_maxHeight Vout_2 28G,eye_height Vout_1 28G,eye_width_XY Vout_1 28G,eye_width_XY Vout_2 56G,eye_maxHeight Vout_2 56G,eye_height Vout_2 56G,eye_maxWidth Vout_2 56G,eye_width Vout_1 56G,eye_width Vout_2 56G,eye_height Vout_1 56G,eye_height_XY Vout_2 56G,eye_maxHeight Vout_1 56G,eye_width_XY Vout_1 56G,eye_height_XY Vout_1 56G,eye_maxWidth Vout_1 56G
6.328e-06,0.001913,1.9870000000000003e-09,904.7,2.848000000000001e-13,1187.0,-0.01962,-44.33,-43.82,-6.589,-55.0,-42.32,-9.099,-56.12,-45.34,-13.17,-58.3,-52.37,-18.88,-62.96,-62.69,0.2022,0.1877,0.1877,1.185e-10,1.248e-10,1.248e-10,0.003643,0.004141,0.004139,1.132e-10,1.21e-10,1.21e-10,1.0,2.0,0.003033,4.787e-11,0.1574,5.268e-11,0.003078,0.05761,0.1744,4.151e-11,0.0006745,4.716e-11,4.781e-11,5.265e-11,1.127e-13,0.0,-0.003653,9.632e-12,6.268e-06,0.005169,5.333e-12,0.005241,0.0,0.0,-0.1186,9.203e-12,1.9e-13,0.0,-0.002449,0.0,-9.439e-12,0.0,-0.1095,2.973e-05,0.001681,1.735e-14,0.0001145,6.173e-13
8.459e-06,0.002088,5.504e-10,934.1,9.642000000000001e-14,934.1,-0.01957,-48.38,-45.97,-6.599,-37.91,-29.51,-9.109,-41.22,-33.53,-13.17,-48.64,-46.82,-18.87,-59.07,-63.48,0.0228,0.07194,0.06191,1.348e-10,1.369e-10,1.369e-10,-0.0001971,0.0,0.000314,0.0,0.0,5.875e-11,1.0,2.0,2.983e-06,0.0,0.04319,5.863e-11,0.0,-0.02373,0.04469,0.0,-0.001454,5.704e-11,5.481e-13,5.835e-11,1.163e-13,0.0,-0.001063,0.0,1.37e-06,0.002373,0.0,0.0,0.0,0.0,-0.05819,9.183e-12,5.172e-13,0.0,-0.0007491,0.0,0.0,0.0,-0.04169,7.587e-07,0.0,1.559e-13,7.444e-05,0.0
8.914999999999999e-06,0.001444,1.652e-09,1097.0,8.769e-13,820.0,-0.01956,-44.99,-39.83,-6.601,-56.77,-45.03,-9.111,-58.69,-51.82,-13.17,-62.32,-61.14,-18.87,-67.85,-72.61,0.2721,0.3808,0.3801,9.679e-11,1.029e-10,1.026e-10,0.001965,0.004627,0.004545,8.819e-11,9.676e-11,9.655e-11,1.0,2.0,2.234e-05,0.0,0.02578,0.0,0.0,-0.03634,0.0,0.0,-0.004102,0.0,2.537e-12,6.362e-12,3.732e-13,0.0,-0.003513,0.0,1.872e-05,0.001431,0.0,0.0,0.0,0.0,-0.2614,3.046e-13,7.796e-13,0.0,-0.002854,0.0,0.0,0.0,-0.2274,6.32e-06,0.0,5.221e-13,0.00171,0.0
9.722e-06,0.0020369999999999,2.87e-09,780.1,4.577000000000002e-13,1405.0,-0.01954,-45.61,-46.74,-6.604,-58.29,-47.12,-9.111,-60.15,-54.48,-13.17,-63.77,-64.01,-18.86,-69.29,-75.34,0.02108,0.1019,0.08064,6.607e-11,8.224e-11,8.218e-11,-0.0009441,0.002327,0.002216,2.562e-11,5.638e-11,5.618e-11,1.0,2.0,5.059e-06,0.0,0.003481,0.0,0.0,-0.07419,0.0,0.0,-0.003402,0.0,4.805e-13,1.031e-11,4.052e-13,0.0,-0.003535,0.0,2.535e-06,0.0001378,0.0,0.0,0.0,0.0,-0.08894,4.841e-14,4.605e-13,0.0,-0.002185,0.0,0.0,0.0,-0.0625,1.116e-05,0.0,7.848e-14,0.0001113,0.0
2.759e-06,0.001127,2.779e-09,918.9,9.3e-13,238.6,-0.01971,-18.04,-11.31,-6.581,-23.7,-13.81,-9.075,-26.23,-16.23,-13.14,-30.56,-20.82,-18.85,-37.14,-28.51,0.3131,0.6081,0.5232,1.311e-10,1.344e-10,1.344e-10,0.1458,0.2681,0.2359,1.376e-10,1.386e-10,1.386e-10,1.0,2.0,0.1638,6.413e-11,0.3525,5.826e-11,0.1942,0.1166,0.4219,6.2e-11,0.04445,5.391e-11,6.414e-11,5.813e-11,2.354e-11,2.356e-11,-0.04703,1.848e-11,0.07797,0.1646,1.524e-11,0.1768,2.039e-11,0.0806,-0.05032,1.845e-11,7.287e-13,0.0,-0.1072,0.0,0.0,0.0,-0.2098,0.0006514,0.0,8.812e-13,0.001839,0.0
6.985e-06,0.0006531,2.241e-09,1346.0,8.725000000000002e-13,588.5,-0.01962,-20.98,-13.5,-6.591,-26.86,-14.04,-9.101,-30.72,-21.1,-13.17,-37.84,-33.18,-18.88,-48.06,-49.14,0.4875,0.6119,0.5707,1.094e-10,1.157e-10,1.156e-10,0.01829,0.05279,0.05173,9.431e-11,1.035e-10,1.034e-10,1.0,2.0,0.01077,3.143e-11,0.3229,4.253e-11,0.01094,0.125,0.3417,2.985e-11,-0.05073,4.285e-11,2.752e-11,4.152e-11,4.513e-13,0.0,-0.06784,0.0,0.0001924,0.001084,0.0,0.0,0.0,0.0,-0.3757,7.407e-13,5.197e-13,0.0,-0.04137,0.0,0.0,0.0,-0.3097,6.564e-05,0.0,6.193e-13,0.001506,0.0
8.533e-06,0.00175,2.404e-09,268.1,4.516000000000001e-13,1358.0,-0.01968,-9.937,-19.69,-6.592,0.1634,7.675,-9.122,-4.958,0.4155,-13.18,-13.62,-12.8,-18.87,-23.99,-27.89,0.1779,0.1959,0.1957,8.657e-11,1.022e-10,1.022e-10,-0.7527,0.0,0.0002819,0.0,0.0,5.142e-12,2.0,2.0,0.00139,0.0,0.09305,3.251e-11,0.0,-0.02137,0.09405,0.0,-0.4067,2.911e-11,7.647e-12,3.198e-11,5.699e-13,0.0,-0.4043,0.0,0.002944,0.000343,0.0,0.0,0.0,0.0,-0.1837,1.918e-13,7.285e-13,0.0,-0.2766,0.0,0.0,0.0,-0.1416,0.002048,0.0,3.162e-13,0.0008145,0.0
3.49e-06,0.001576,1.0900000000000002e-09,782.9,7.432000000000001e-13,1388.0,-0.01969,-28.53,-29.54,-6.582,-31.02,-20.55,-9.078,-33.65,-23.38,-13.15,-38.24,-29.1,-18.86,-45.35,-39.08,0.2133,0.2641,0.2631,1.101e-10,1.135e-10,1.133e-10,0.001805,0.03515,0.03477,9.228e-11,1.014e-10,1.014e-10,1.0,2.0,0.05165,3.888e-11,0.2238,4.524e-11,0.05636,0.1373,0.2572,3.606e-11,-0.004939,4.518e-11,3.821e-11,4.399e-11,6.375e-12,7.357e-12,-0.07167,8.389e-12,0.004012,0.03599,4.525e-12,0.03603,2.157e-12,0.004364,-0.1201,6.579e-12,3.317e-13,0.0,-0.09319,0.0,0.0,0.0,-0.213,0.0005154,0.0,5.352e-14,0.0005375,0.0
6.324e-06,0.0010429999999999,2.2650000000000003e-09,381.4,2.475e-13,952.1,-0.0197,-5.22,-10.35,-6.576,-0.5658,5.578,-9.102,-2.587,4.595,-13.18,-9.705,-5.262,-18.89,-19.72,-19.68,0.3495,0.4248,0.4246,1.354e-10,1.376e-10,1.376e-10,-0.1868,0.2044,0.1431,1.246e-10,1.313e-10,1.313e-10,2.0,2.0,0.1507,4.198e-11,0.43,5.972e-11,0.1557,0.2864,0.4307,2.826e-11,-0.3944,5.467e-11,4.198e-11,5.971e-11,1.409e-12,0.0,-0.5161,1.796e-11,0.04643,0.103,1.18e-11,0.1036,0.0,0.0,-0.1717,1.787e-11,8.653e-14,0.0,-0.5,0.0,0.0,0.0,-0.2776,0.0007482,0.0,1.658e-13,0.0004362,0.0
5.656999999999999e-06,0.0007505,2.303e-09,682.2,2.1130000000000002e-13,1022.0,-0.01969,-1.673,-2.857,-6.579,1.099,9.815,-9.102,-1.771,7.479,-13.18,-9.059,-2.796,-18.89,-19.38,-17.98,0.3388,0.4139,0.4137,1.376e-10,1.387e-10,1.387e-10,0.08626,0.3126,0.3124,1.276e-10,1.325e-10,1.325e-10,2.0,2.0,0.3139,4.862e-11,0.4186,6.147e-11,0.3147,0.3241,0.4191,3.776e-11,-0.00805,5.735e-11,4.862e-11,6.145e-11,4.115e-13,1.19e-12,-0.186,2.342e-11,0.003327,0.1828,1.951e-11,0.1841,-8.272e-12,0.0306,-0.01244,2.342e-11,8.755e-14,0.0,-0.3421,0.0,0.0,0.0,-0.2837,0.0004032,0.0,2.403e-13,0.001848,0.0
9.707e-06,0.001384,1.775e-09,704.1,4.0880000000000004e-13,380.2,-0.01955,-24.11,-18.31,-6.603,-32.03,-21.97,-9.111,-37.41,-32.01,-13.17,-46.06,-46.49,-18.86,-56.86,-63.16,0.505,0.5834,0.5834,1.267e-10,1.318e-10,1.317e-10,0.2469,0.3105,0.3044,1.327e-10,1.355e-10,1.355e-10,1.0,2.0,0.07029,5.121e-11,0.2099,4.623e-11,0.07077,0.01793,0.2142,4.323e-11,-0.1174,4.279e-11,5.12e-11,4.622e-11,7.551e-13,0.0,-0.1615,0.0,0.0002226,0.0007263,0.0,0.0,0.0,0.0,-0.2207,1.262e-13,7.746e-14,0.0,-0.1413,0.0,0.0,0.0,-0.203,0.0002558,0.0,4.895e-13,0.003099,0.0
8.667e-06,0.001773,2.6450000000000003e-09,894.0,8.523e-13,603.1,-0.01956,-42.66,-37.42,-6.6,-53.42,-41.67,-9.11,-56.62,-49.51,-13.17,-61.27,-59.75,-18.87,-67.21,-71.48,0.1692,0.2961,0.2663,1.068e-10,1.134e-10,1.133e-10,0.002435,0.00688,0.006759,9.544e-11,1.034e-10,1.034e-10,1.0,2.0,2.84e-05,0.0,0.07415,2.896e-11,0.0,-0.1221,0.07436,0.0,-0.005408,2.373e-11,3.463e-12,2.86e-11,6.7e-13,0.0,-0.005367,0.0,1.912e-05,0.0002772,0.0,0.0,0.0,0.0,-0.1832,1.12e-13,2.378e-13,0.0,-0.004088,0.0,0.0,0.0,-0.1513,1.743e-05,0.0,1.838e-13,0.0002578,0.0
6.113999999999999e-06,0.001764,2.6290000000000003e-09,298.0,5.022e-13,687.3,-0.01969,-5.118,-9.786,-6.582,-0.5977,6.326,-9.106,-3.471,3.658,-13.18,-10.14,-5.062,-18.89,-19.79,-18.52,0.283,0.3205,0.3204,1.26e-10,1.291e-10,1.29e-10,-0.07142,0.1744,0.1744,1.113e-10,1.223e-10,1.221e-10,2.0,2.0,0.1768,3.9e-11,0.2603,5.866e-11,0.1781,0.1044,0.2658,2.538e-11,-0.0928,5.715e-11,3.899e-11,5.849e-11,1.059e-12,0.0,-0.3355,0.0,0.002769,0.01014,0.0,0.0,0.0,0.0,-0.1861,6.397e-12,1.313e-13,0.00573,-0.3273,7.046e-13,0.0,-1.032e-11,-0.1623,0.0006588,0.0,4.154e-14,0.0002797,0.0
4.598e-06,0.001398,1.504e-09,903.9,1.4630000000000004e-13,401.7,-0.01966,-29.88,-23.77,-6.584,-37.66,-28.8,-9.086,-41.33,-30.84,-13.16,-46.63,-37.67,-18.88,-53.8,-49.41,0.2589,0.3548,0.332,1.183e-10,1.255e-10,1.254e-10,0.02721,0.03785,0.03645,1.188e-10,1.257e-10,1.257e-10,1.0,2.0,0.02959,5.294e-11,0.2767,5.226e-11,0.03298,0.2662,0.3096,4.846e-11,0.02505,4.812e-11,5.293e-11,5.224e-11,1.716e-11,1.739e-11,-0.005174,1.788e-11,0.01023,0.1468,1.708e-11,0.1473,1.665e-11,0.01029,0.05361,1.769e-11,2.647e-13,0.0,-0.02271,0.0,0.0,0.0,-0.1972,0.0002304,0.0,7.508e-13,0.00175,0.0
6.984e-06,0.002481,1.461e-09,824.1,9.072e-13,1331.0,-0.01961,-49.88,-49.11,-6.592,-57.53,-44.89,-9.104,-57.91,-48.66,-13.17,-60.16,-55.96,-18.88,-65.04,-66.54,0.006172,0.03481,0.02858,7.986e-11,8.428e-11,8.163e-11,-7.42e-06,0.0005604,0.0004614,4.856e-11,5.833e-11,5.654e-11,1.0,2.0,4.957e-05,0.0,0.003982,0.0,0.0,-0.02039,0.0,0.0,-0.0008373,0.0,4.354e-12,7.349e-12,1.013e-13,0.0,-0.001006,0.0,1.454e-06,8.219e-05,0.0,0.0,0.0,0.0,-0.04616,3.48e-13,1.07e-13,0.0,-0.0007314,0.0,0.0,0.0,-0.02971,8.321e-07,0.0,1.734e-13,0.0001242,0.0
5.03e-06,0.002183,2.8339999999999997e-10,533.0,3.1210000000000005e-13,549.0,-0.01965,-25.41,-24.44,-6.585,-29.95,-21.26,-9.089,-32.77,-23.55,-13.16,-38.36,-31.74,-18.88,-47.29,-45.48,0.09257,0.163,0.1486,1.408e-10,1.408e-10,1.406e-10,0.1489,0.1977,0.1976,1.256e-10,1.306e-10,1.306e-10,1.0,2.0,0.1972,5.104e-11,0.1086,6.707e-11,0.1987,0.01281,0.117,4.41e-11,0.09428,6.572e-11,5.103e-11,6.708e-11,5.231e-12,0.0,-0.1152,2.232e-11,0.003459,0.03156,1.692e-11,0.03223,0.0,0.0,-0.06249,2.227e-11,2.916e-13,0.0,-0.1104,0.0,0.0,0.0,-0.06822,0.0009442,0.0,4.402e-13,0.0006011,0.0
2.804e-06,0.001323,2.675e-09,1281.0,7.012000000000001e-13,932.8,-0.01971,-38.17,-34.14,-6.581,-43.4,-31.41,-9.075,-45.69,-33.79,-13.14,-49.1,-37.91,-18.85,-53.27,-44.19,0.2541,0.3754,0.3753,1.22e-10,1.252e-10,1.25e-10,0.006718,0.008256,0.008237,1.184e-10,1.211e-10,1.211e-10,1.0,2.0,0.007448,5.343e-11,0.291,5.48e-11,0.00898,0.1763,0.3471,5.255e-11,0.004357,5.415e-11,5.18e-11,5.401e-11,1.886e-11,2.036e-11,-0.0008167,1.986e-11,0.004885,0.1668,1.792e-11,0.1736,1.525e-11,0.005361,-0.02193,1.911e-11,6.349e-14,0.0002327,-0.005648,1.014e-12,0.0,-4.263e-12,-0.1755,9.06e-05,0.0,1.125e-13,0.0007987,0.0
9.756e-06,0.001487,8.897e-10,282.8,9.261e-13,1033.0,-0.01966,-6.596,-13.08,-6.609,-0.4218,6.418,-9.118,-7.077,-4.303,-13.17,-16.46,-19.03,-18.86,-27.56,-35.62,0.2005,0.3153,0.3092,7.94e-11,8.784e-11,8.784e-11,-0.501,0.0,0.002673,0.0,0.0,1.884e-11,2.0,2.0,0.006726,0.0,0.0007457,0.0,0.0,-0.1968,0.0,0.0,-0.6149,0.0,1.346e-12,2.492e-12,1.051e-12,0.0,-0.5366,0.0,0.004622,0.0005501,0.0,0.0,0.0,0.0,-0.2531,3.237e-13,3.532e-13,0.0,-0.4448,0.0,0.0,0.0,-0.2135,0.0009342,0.0,1.822e-13,0.0009201,0.0
6.897999999999999e-06,0.001998,2.1450000000000003e-09,322.6,3.464e-13,178.4,-0.01961,0.4491,3.778,-6.589,-4.196,1.888,-9.111,-7.186,-0.5354,-13.18,-14.62,-11.05,-18.88,-24.9,-25.91,-0.01117,0.1549,0.1306,1.018e-10,1.133e-10,1.132e-10,0.1773,0.3261,0.3142,1.3e-10,1.334e-10,1.334e-10,1.0,2.0,0.2339,5.842e-11,0.04389,2.927e-11,0.2348,-0.07852,0.04424,5.593e-11,0.04889,1.547e-11,5.823e-11,2.924e-11,4.086e-12,0.0,-0.2311,0.0,0.0009718,0.000266,0.0,0.0,0.0,0.0,-0.1164,1.595e-13,1.893e-13,0.0,-0.1851,0.0,0.0,0.0,-0.1049,0.001187,0.0,1.54e-13,0.0001206,0.0
1.107e-06,0.001101,1.427e-09,1261.0,9.701e-13,711.2,-0.01975,-23.68,-21.41,-6.58,-28.54,-22.23,-9.069,-31.02,-24.71,-13.13,-35.05,-28.86,-18.82,-40.65,-34.88,0.07006,0.2371,0.1859,1.117e-10,1.167e-10,1.16e-10,0.01276,0.02889,0.02333,1.119e-10,1.156e-10,1.141e-10,1.0,2.0,0.01456,4.645e-11,0.1185,4.575e-11,0.01847,-0.004686,0.1439,4.196e-11,0.000725,4.13e-11,4.62e-11,4.452e-11,7.081e-12,0.0,-0.01034,0.0,0.002853,0.01803,0.0,0.0,0.0,0.0,-0.08557,6.367e-12,1.016e-13,0.0003028,-0.01816,2.457e-13,0.0,-6.245e-12,-0.1374,3.765e-05,0.0,7.249e-14,0.0002502,0.0
8.361999999999999e-06,0.002386,9.676999999999999e-11,22.7,2.232e-13,390.4,-0.0197,-22.35,-44.71,-6.579,-23.3,-40.07,-9.086,-22.64,-36.33,-13.17,-28.04,-43.19,-18.87,-37.76,-56.96,-0.01722,0.04065,0.03505,1.096e-10,1.191e-10,1.191e-10,0.005659,0.006408,0.006328,1.357e-10,1.373e-10,1.372e-10,2.0,2.0,0.005229,5.754e-11,0.01121,3.288e-11,0.0053,-0.03542,0.01134,5.386e-11,0.003359,2.178e-11,5.746e-11,3.282e-11,1.995e-11,2.026e-11,-0.002251,0.0,0.0007569,8.809e-05,0.0,0.0,1.601e-11,0.0007667,-0.0336,2.806e-13,2.249e-13,0.0,-0.003062,0.0,0.0,0.0,-0.02626,1.285e-05,0.0,1.77e-13,7.825e-05,0.0
2.526e-06,0.0008135999999999,2.418e-09,814.9,5.536000000000001e-13,190.6,-0.01971,1.992,7.827,-6.58,-3.054,4.842,-9.075,-5.34,2.973,-13.14,-9.689,-1.381,-18.85,-16.57,-8.866,0.177,0.4704,0.3918,1.198e-10,1.266e-10,1.266e-10,0.4682,0.6042,0.5675,1.28e-10,1.323e-10,1.323e-10,1.0,2.0,0.4605,5.865e-11,0.2483,5.164e-11,0.5208,0.09351,0.3122,5.562e-11,0.3926,4.56e-11,5.864e-11,5.16e-11,2.214e-11,2.24e-11,0.1416,1.576e-11,0.2878,0.1124,1.295e-11,0.1265,2.047e-11,0.316,-0.06569,1.54e-11,9.65e-13,0.0,-0.1509,0.0,0.0,0.0,-0.2024,0.0008432,0.0,2.602e-13,0.001666,0.0
1.1899999999999998e-06,0.00196,1.6930000000000003e-09,659.3,3.866e-14,720.2,-0.01975,-14.18,-19.23,-6.58,-20.22,-24.58,-9.069,-21.84,-25.03,-13.13,-24.84,-26.54,-18.82,-29.66,-30.1,0.005647,0.06719,0.05035,9.784e-11,1.116e-10,1.116e-10,0.006648,0.03523,0.02568,1.141e-10,1.217e-10,1.217e-10,1.0,2.0,0.01626,4.869e-11,0.02458,3.53e-11,0.02142,0.001175,0.03088,4.806e-11,0.007777,2.929e-11,4.864e-11,3.531e-11,1.632e-11,0.0,0.009693,0.0,0.01331,0.002367,0.0,0.0,0.0,0.0,-0.02432,2.279e-12,9.922e-12,0.005539,-0.002614,1.021e-11,0.0,9.855e-12,-0.03516,0.004956,0.0,2.589e-13,0.0001818,0.0
9.702999999999998e-06,0.002357,1.213e-09,730.0,5.102e-13,451.9,-0.01954,-43.85,-38.5,-6.604,-55.8,-45.23,-9.111,-59.22,-53.82,-13.17,-63.7,-64.21,-18.86,-69.52,-76.0,-0.01147,0.05097,0.04595,1.262e-10,1.294e-10,1.286e-10,-0.0009813,0.00193,0.001929,1.191e-10,1.236e-10,1.232e-10,1.0,2.0,5.976e-06,0.0,0.01163,3.854e-11,0.0,-0.04147,0.01172,0.0,-0.002542,2.894e-11,4.674e-12,3.853e-11,4.004e-13,0.0,-0.001713,0.0,4.244e-06,0.0001982,0.0,0.0,0.0,0.0,-0.03579,6.589e-13,2.901e-13,0.0,-0.001112,0.0,0.0,0.0,-0.02531,2.249e-06,0.0,1.385e-13,1.86e-05,0.0
9.185e-06,0.0020009999999999,9.736e-10,99.38,6.322000000000002e-13,1313.0,-0.0197,-17.42,-34.84,-6.587,-5.527,-4.517,-9.111,-9.569,-10.06,-13.17,-17.17,-21.19,-18.87,-26.18,-33.51,0.01847,0.1069,0.08746,6.538e-11,7.811e-11,7.782e-11,-0.1251,0.0,0.0006395,0.0,0.0,2.903e-11,2.0,2.0,0.001309,1.187e-12,0.001478,0.0,0.001969,-0.08475,0.0,-2.361e-11,-0.09873,0.0,1.344e-12,2.05e-12,7.072e-13,0.0,-0.09525,0.0,0.001031,0.0003292,0.0,0.0,0.0,0.0,-0.1219,4.131e-13,8.86e-13,0.0,-0.06336,0.0,-1.024e-11,0.0,-0.07968,0.001049,0.0005913,4.674e-14,3.924e-05,4.674e-13
8.611000000000001e-06,0.0015429999999999,2.688e-09,1257.0,8.577000000000002e-13,13.44,-0.01957,-48.04,-32.51,-6.6,-54.09,-42.47,-9.11,-56.18,-48.99,-13.17,-60.49,-58.78,-18.87,-67.02,-71.18,0.05255,0.3588,0.3469,6.464e-11,8.687e-11,8.673e-11,-0.0007453,0.002164,0.002161,5.537e-11,7.955e-11,7.937e-11,1.0,2.0,3.668e-06,0.0,0.002658,0.0,0.0,-0.3291,0.0,0.0,-0.0024,0.0,1.745e-13,2.758e-13,2.243e-13,0.0,-0.002088,0.0,1.143e-05,0.0006714,0.0,0.0,0.0,0.0,-0.2622,2.306e-13,3.144e-13,0.0,-0.001955,0.0,0.0,0.0,-0.2499,4.411e-06,0.0,1.128e-13,0.000333,0.0
4.059999999999999e-06,0.0019219999999999,1.084e-10,516.4,5.689e-13,874.2,-0.01968,-18.98,-21.12,-6.583,-20.63,-12.01,-9.083,-23.35,-14.83,-13.16,-28.41,-21.41,-18.87,-36.63,-33.17,0.1715,0.2555,0.2513,1.215e-10,1.248e-10,1.248e-10,0.2772,0.1597,0.1596,9.986e-11,1.126e-10,1.124e-10,1.0,2.0,0.1699,3.529e-11,0.1835,5.407e-11,0.1725,0.08589,0.2036,2.957e-11,0.07291,5.343e-11,3.526e-11,5.354e-11,4.32e-12,2.5e-12,-0.1822,1.307e-11,0.00932,0.03331,1.054e-11,0.03398,-1.405e-13,0.01738,-0.1036,1.138e-11,2.789e-13,0.0,-0.2654,0.0,0.0,0.0,-0.1435,0.001557,0.0,8.686e-14,0.0003168,0.0
6.352e-06,0.0019,1.614e-09,1465.0,7.580000000000001e-13,1462.0,-0.01967,-49.76,-45.69,-6.592,-57.72,-43.78,-9.1,-58.11,-47.39,-13.17,-60.02,-54.25,-18.88,-64.61,-64.57,0.07947,0.171,0.1567,8.573e-11,9.564e-11,9.53e-11,-0.0001858,0.0,1.221e-06,0.0,0.0,2.737e-12,1.0,2.0,1.832e-06,0.0,0.06847,2.734e-11,0.0,-0.02499,0.07495,0.0,-0.0001899,2.817e-11,2.459e-12,2.467e-11,2.84e-13,0.0,-0.0002699,0.0,2.847e-06,0.0004613,0.0,0.0,0.0,0.0,-0.1485,8.794e-13,1.103e-13,0.0,-0.0002793,0.0,0.0,0.0,-0.139,7.4e-07,0.0,4.801e-13,0.0003373,0.0
1.361e-06,0.0020499999999999,1.537e-09,675.0,6.787000000000001e-13,1231.0,-0.01974,-20.33,-25.24,-6.58,-22.51,-20.9,-9.07,-24.97,-23.28,-13.13,-28.98,-27.19,-18.82,-34.55,-32.44,0.06509,0.1582,0.129,1.104e-10,1.141e-10,1.122e-10,0.04143,0.08721,0.08357,1.012e-10,1.062e-10,1.056e-10,1.0,2.0,0.0575,4.068e-11,0.08197,4.588e-11,0.07258,0.006415,0.1016,3.951e-11,0.03199,4.048e-11,3.836e-11,4.478e-11,9.673e-12,0.0,-0.02874,0.0,0.02399,0.01275,0.0,0.0,0.0,0.0,-0.05981,5.668e-12,2.644e-13,0.0,-0.07206,0.0,0.0,0.0,-0.08283,0.0002247,0.0,3.106e-14,0.0003662,0.0
4.535e-06,0.0006414999999999,3.379e-10,1279.0,1.538e-13,1411.0,-0.01967,-16.0,-14.6,-6.583,-19.43,-8.473,-9.084,-22.18,-10.59,-13.16,-27.43,-18.4,-18.88,-35.94,-31.76,0.2373,0.3145,0.3141,1.383e-10,1.394e-10,1.394e-10,-0.004541,0.03806,0.03799,1.35e-10,1.374e-10,1.374e-10,1.0,2.0,0.0385,5.726e-11,0.3183,6.24e-11,0.03854,0.2372,0.3187,5.098e-11,-0.005397,5.841e-11,5.723e-11,6.24e-11,1.636e-11,1.637e-11,-0.02778,2.458e-11,0.01399,0.1985,1.927e-11,0.1999,8.357e-12,0.01429,0.05123,2.458e-11,1.33e-13,0.0,-0.05046,0.0,0.0,0.0,-0.2289,3.522e-05,0.0,1.421e-13,0.000421,0.0
9.508e-06,0.0009832,2.764e-09,90.38,9.794000000000001e-14,484.2,-0.01968,-12.46,-24.93,-6.58,-14.7,-22.88,-9.088,-10.68,-12.43,-13.18,-12.3,-11.26,-18.87,-22.89,-27.15,0.2796,0.4002,0.3896,1.083e-10,1.181e-10,1.18e-10,0.03918,0.1358,0.1356,1.252e-10,1.192e-10,1.302e-10,2.0,2.0,0.06373,5.995e-11,0.2567,4.496e-11,0.09717,0.1741,0.269,5.803e-11,-0.1342,3.978e-11,5.985e-11,4.495e-11,1.438e-11,1.447e-11,-0.07268,0.0,0.0707,0.003498,0.0,0.0,2.204e-12,0.07797,-0.2467,1.521e-12,1.663e-13,0.0,-0.1461,0.0,0.0,0.0,-0.2163,0.0003758,0.0,1.782e-13,0.0001522,0.0
6.831999999999999e-06,0.001985,2.691e-09,309.1,3.035e-13,555.6,-0.01966,-4.374,-7.324,-6.583,-2.668,3.703,-9.112,-5.364,2.128,-13.18,-12.92,-8.582,-18.88,-23.19,-23.45,0.1426,0.224,0.2046,1.389e-10,1.393e-10,1.393e-10,0.04191,0.1859,0.1797,1.286e-10,1.329e-10,1.329e-10,2.0,2.0,0.1793,4.592e-11,0.1406,6.78e-11,0.1794,0.004403,0.145,3.362e-11,-0.01047,6.729e-11,4.592e-11,6.78e-11,5.676e-12,2.214e-12,-0.1811,1.749e-11,0.007066,0.01802,9.567e-12,0.01836,-4.109e-12,0.01072,-0.1207,1.748e-11,4.127e-13,0.0,-0.1678,0.0,0.0,0.0,-0.08683,0.001538,0.0,3.108e-13,0.0004398,0.0
