fW,current,ind,Rd,Cs,Rs,channel 0.1G attenuation,stage 1 0.1G attenuation,stage 2 0.1G attenuation,channel 3.5G attenuation,stage 1 3.5G attenuation,stage 2 3.5G attenuation,channel 7G attenuation,stage 1 7G attenuation,stage 2 7G attenuation,channel 14G attenuation,stage 1 14G attenuation,stage 2 14G attenuation,channel 28G attenuation,stage 1 28G attenuation,stage 2 28G attenuation,eye_height Vout_1 7G,eye_maxHeight Vout_1 7G,eye_height_XY Vout_1 7G,eye_width Vout_1 7G,eye_maxWidth Vout_1 7G,eye_width_XY Vout_1 7G,eye_height Vout_2 7G,eye_maxHeight Vout_2 7G,eye_height_XY Vout_2 7G,eye_width Vout_2 7G,eye_maxWidth Vout_2 7G,eye_width_XY Vout_2 7G,Stage 1 Region,Stage 2 Region,eye_height Vout_1 14G,eye_height_XY Vout_1 14G,eye_width_XY Vout_2 14G,eye_maxWidth Vout_2 14G,eye_maxHeight Vout_2 14G,eye_height Vout_2 14G,eye_width Vout_2 14G,eye_maxWidth Vout_1 14G,eye_maxHeight Vout_1 14G,eye_height_XY Vout_2 14G,eye_width Vout_1 14G,eye_width_XY Vout_1 14G,eye_maxHeight Vout_1 28G,eye_maxWidth Vout_1 28G,eye_maxWidth Vout_2 28G,eye_width Vout_2 28G,eye_height_XY Vout_1 28G,eye_maxHeight Vout_2 28G,eye_width_XY Vout_2 28G,eye_height Vout_1 28G,eye_height Vout_2 28G,eye_height_XY Vout_2 28G,eye_width_XY Vout_1 28G,eye_width Vout_1 28G,eye_height Vout_2 56G,eye_maxHeight Vout_2 56G,eye_height Vout_1 56G,eye_height_XY Vout_1 56G,eye_width_XY Vout_1 56G,eye_maxWidth Vout_1 56G,eye_width Vout_2 56G,eye_width Vout_1 56G,eye_height_XY Vout_2 56G,eye_width_XY Vout_2 56G,eye_maxHeight Vout_1 56G,eye_maxWidth Vout_2 56G
4.093e-06,0.002264,2.4820000000000003e-09,1449.0,4.464e-13,841.6,-0.01987,-39.0,-33.54,-6.592,-58.14,-44.73,-9.088,-58.77,-46.06,-13.16,-58.32,-48.23,-18.87,-60.37,-54.83,0.08478,0.1595,0.1381,1.226e-10,1.264e-10,1.264e-10,-0.0001336,7.566e-05,6.142e-05,2.206e-11,5.162e-11,5.076e-11,1.0,2.0,0.02787,0.09514,4.637e-13,0.0,0.0,-5.623e-05,0.0,5.684e-11,0.11,1.102e-06,5.607e-11,5.564e-11,0.03284,1.86e-11,0.0,0.0,0.03254,0.0,1.072e-12,-0.05002,-0.0003649,1.719e-06,1.728e-11,1.58e-11,-0.0002458,0.0,-0.08174,6.545e-05,2.943e-14,0.0,0.0,0.0,2.362e-07,1.013e-13,0.0,0.0
6.088e-06,0.001971,1.405e-09,749.0,4.4710000000000003e-13,692.9,-0.01963,-36.95,-34.43,-6.588,-44.22,-32.18,-9.098,-47.38,-37.07,-13.17,-52.82,-46.86,-18.88,-60.06,-59.56,0.1699,0.2453,0.2289,1.238e-10,1.281e-10,1.28e-10,0.01938,0.02262,0.02261,1.045e-10,1.174e-10,1.174e-10,1.0,2.0,0.01988,0.1559,4.808e-11,4.818e-11,0.01332,0.0002289,4.418e-11,5.796e-11,0.1627,0.01328,5.673e-11,5.775e-11,0.0,0.0,0.0,0.0,0.004963,0.0,3.791e-13,-0.1424,-0.01811,5.626e-05,6.001e-12,0.0,-0.01232,0.0,-0.1029,8.494e-05,5.468e-14,0.0,0.0,0.0,4.111e-05,3.904e-13,0.0,0.0
1.651e-06,0.001576,1.409e-09,1277.0,7.653e-13,229.8,-0.01973,-36.37,-29.41,-6.58,-42.77,-33.73,-9.07,-45.05,-35.9,-13.13,-48.39,-39.41,-18.82,-52.15,-43.93,0.1136,0.3465,0.2843,1.196e-10,1.263e-10,1.263e-10,0.004543,0.01177,0.009725,1.23e-10,1.287e-10,1.287e-10,1.0,2.0,0.02001,0.1671,5.166e-11,5.173e-11,0.007584,0.0007269,4.386e-11,4.877e-11,0.2068,0.005848,4.148e-11,4.869e-11,0.0,0.0,0.0,0.0,0.04819,0.0,1.228e-11,-0.08704,-0.002444,0.002043,9.969e-12,0.0,-0.006007,0.0,-0.1839,0.0005291,1.699e-13,0.0,0.0,0.0,9.189e-06,6.792e-14,0.0,0.0
5.224e-06,0.001107,1.881e-09,851.5,6.240000000000002e-13,1139.0,-0.01965,-21.37,-20.74,-6.585,-24.31,-12.37,-9.09,-27.41,-16.62,-13.17,-33.24,-25.63,-18.88,-42.44,-39.68,0.3791,0.365,0.3641,1.059e-10,1.148e-10,1.148e-10,0.07211,0.07476,0.07392,8.294e-11,1.046e-10,1.044e-10,1.0,2.0,0.2358,0.3581,2.945e-11,2.962e-11,0.08879,-0.04036,2.551e-11,4.826e-11,0.3919,0.08751,4.587e-11,4.74e-11,0.02754,8.104e-12,0.0,0.0,0.02631,0.0,7.607e-13,-0.2512,-0.2118,0.0008619,7.006e-12,2.64e-12,-0.1852,0.0,-0.2951,0.001622,1.999e-13,4.32e-13,0.0,-6.469e-12,0.0005613,3.138e-13,0.00562,0.0
4.622e-06,0.001574,2.8110000000000003e-09,848.5,7.125e-13,373.1,-0.01966,-31.16,-25.01,-6.584,-37.16,-25.26,-9.086,-39.97,-28.64,-13.16,-45.03,-36.08,-18.88,-52.67,-47.96,0.4331,0.5276,0.5064,1.36e-10,1.371e-10,1.371e-10,0.06097,0.06414,0.06413,1.368e-10,1.378e-10,1.378e-10,1.0,2.0,0.2284,0.4164,6.391e-11,6.391e-11,0.05438,0.02404,6.245e-11,6.18e-11,0.4405,0.05314,5.839e-11,6.18e-11,0.09945,1.633e-11,1.799e-11,1.317e-11,0.09886,0.009279,1.794e-11,-0.1147,-0.02821,0.009002,1.633e-11,1.093e-11,-0.03173,0.0,-0.216,0.0006373,1.034e-13,0.0,0.0,0.0,1.592e-05,1.104e-13,0.0,0.0
3.761e-06,0.001798,1.864e-09,190.3,2.364000000000001e-13,1359.0,-0.01974,-13.79,-27.53,-6.574,-7.186,-7.804,-9.069,-7.31,-5.571,-13.14,-9.498,-5.83,-18.88,-14.09,-8.595,0.209,0.2168,0.2167,1.322e-10,1.347e-10,1.346e-10,-0.125,0.0347,0.03437,1.34e-10,1.364e-10,1.361e-10,2.0,2.0,0.1868,0.2234,5.93e-11,5.931e-11,0.03272,0.03259,5.357e-11,6.111e-11,0.2239,0.03144,5.743e-11,6.111e-11,0.1466,2.52e-11,1.898e-11,1.224e-11,0.1462,0.03515,1.895e-11,0.02279,-0.07564,0.03444,2.514e-11,2.408e-11,-0.1168,0.0,-0.1629,0.003109,1.388e-12,0.0,0.0,0.0,0.00664,9.546e-13,0.0,0.0
2.173e-06,0.001362,1.561e-09,1292.0,6.072000000000001e-13,1178.0,-0.01972,-37.63,-35.19,-6.58,-42.2,-31.41,-9.072,-44.51,-33.71,-13.13,-47.98,-37.57,-18.83,-52.1,-43.03,0.2228,0.3078,0.3071,1.164e-10,1.207e-10,1.205e-10,0.004687,0.007137,0.007118,1.113e-10,1.156e-10,1.155e-10,1.0,2.0,0.1283,0.2274,4.74e-11,4.946e-11,0.007872,0.003391,4.727e-11,5.112e-11,0.2749,0.006367,4.997e-11,4.994e-11,0.1184,1.72e-11,1.685e-11,1.116e-11,0.1129,0.004212,1.586e-11,-0.06567,-0.00208,0.003747,1.592e-11,1.411e-11,-0.005936,0.0,-0.1918,0.002381,2.696e-13,0.0,0.0,0.0,9.556e-05,3.366e-13,0.0,0.0
5.993e-06,0.001937,2.841e-09,279.5,3.0210000000000005e-13,736.8,-0.01969,-6.267,-12.03,-6.576,-2.057,3.275,-9.101,-3.409,3.85,-13.19,-9.707,-3.86,-18.89,-19.44,-17.51,0.2423,0.2507,0.2507,1.325e-10,1.347e-10,1.347e-10,-0.06166,0.1285,0.1284,1.308e-10,1.341e-10,1.341e-10,2.0,2.0,0.06995,0.2018,4.927e-11,4.927e-11,0.1284,-0.07573,3.777e-11,6.427e-11,0.2137,0.1282,6.287e-11,6.411e-11,0.04641,2.076e-11,0.0,0.0,0.04556,0.0,1.922e-12,-0.09944,-0.1486,0.001116,2.042e-11,1.753e-11,-0.2071,0.0,-0.1076,4.556e-05,1.237e-14,0.0,0.0,0.0,0.0004486,1.606e-13,0.0,0.0
7.796e-06,0.0006538999999999,1.432e-09,581.7,1.911e-14,320.0,-0.01962,3.98,8.065,-6.591,-3.329,0.2719,-9.1,-7.364,-4.947,-13.17,-14.44,-14.9,-18.87,-24.41,-29.42,-0.07303,0.3202,0.2693,8.205e-11,9.94e-11,9.923e-11,0.1028,0.4195,0.3933,7.488e-11,9.365e-11,9.351e-11,2.0,2.0,-0.2126,0.02395,3.282e-13,0.0,0.0,-0.2962,0.0,9.211e-12,0.02938,0.0009945,-8.562e-12,9.193e-12,0.0,0.0,0.0,0.0,0.0003917,0.0,2.814e-13,-0.3091,-0.3157,0.0006907,6.893e-14,0.0,-0.2812,0.0,-0.2207,0.0006248,2.229e-13,0.0,0.0,0.0,0.000855,2.655e-13,0.0,0.0
6.867e-06,0.001911,2.675e-10,766.4,3.074e-13,321.8,-0.01961,-36.25,-29.38,-6.592,-46.44,-35.49,-9.103,-50.9,-41.59,-13.17,-56.36,-51.98,-18.88,-62.84,-64.29,0.08212,0.2152,0.1894,1.203e-10,1.263e-10,1.263e-10,0.008708,0.01986,0.01817,1.202e-10,1.265e-10,1.265e-10,1.0,2.0,-0.013,0.09787,4.514e-11,4.514e-11,0.00685,-0.005086,3.961e-11,4.731e-11,0.1021,0.00682,4.009e-11,4.73e-11,0.0,0.0,0.0,0.0,0.0001839,0.0,1.289e-13,-0.1607,-0.01331,5.325e-06,5.243e-14,0.0,-0.009923,0.0,-0.1134,8.799e-05,2.77e-14,0.0,0.0,0.0,4.641e-05,1.829e-13,0.0,0.0
8.876e-06,0.001994,3.269e-10,245.7,7.164000000000002e-13,778.0,-0.01966,-6.664,-13.05,-6.602,-0.8633,5.885,-9.119,-6.885,-3.425,-13.17,-16.19,-17.98,-18.87,-27.58,-35.14,0.02846,0.1453,0.1223,8.943e-11,9.918e-11,9.901e-11,-0.1183,0.06993,0.06789,4.82e-11,1.786e-11,7.628e-11,2.0,2.0,-0.1021,0.01248,1.698e-13,1.23e-12,0.005866,-0.2165,-2.96e-11,1.446e-11,0.01613,0.0009749,1.589e-11,9.644e-12,0.0,0.0,0.0,0.0,0.0003408,0.0,3.184e-13,-0.1347,-0.1989,0.0001125,3.26e-13,0.0,-0.1438,0.0,-0.08423,0.0001248,2.705e-13,0.0,0.0,0.0,0.0005062,3.661e-13,0.0,0.0
7.428999999999999e-06,0.001082,1.9600000000000003e-09,399.1,7.784e-13,1043.0,-0.01968,-4.491,-8.845,-6.596,1.239,9.702,-9.116,-3.741,2.574,-13.18,-12.01,-9.834,-18.88,-22.48,-25.18,0.311,0.4023,0.4013,9.28e-11,1.006e-10,1.005e-10,0.1648,0.09488,0.093,3.572e-11,7.119e-11,7.073e-11,2.0,2.0,0.06553,0.2054,1.742e-12,2.588e-12,0.0383,-0.2041,-1.296e-11,3.09e-11,0.2084,0.01833,3.01e-11,2.842e-11,0.0,0.0,0.0,0.0,0.001727,0.0,3.355e-13,-0.3464,-0.5326,0.01032,2.396e-13,0.0,-0.5229,0.01548,-0.3166,0.001912,3.525e-13,0.0,-9.448e-12,0.0,0.0151,7.69e-13,0.0,8.907e-13
7.641e-06,0.002451,1.2700000000000002e-09,862.3,4.5020000000000004e-13,1170.0,-0.01959,-50.78,-50.15,-6.595,-53.94,-41.28,-9.107,-56.44,-47.84,-13.17,-60.56,-57.51,-18.87,-66.28,-69.13,0.01285,0.0479,0.03961,9.648e-11,1.036e-10,1.035e-10,0.0001442,0.0005565,0.0004904,9.279e-11,9.98e-11,9.971e-11,1.0,2.0,-0.01376,0.01436,1.906e-11,2.062e-11,3.744e-05,-0.0003874,2.041e-11,3.127e-11,0.01541,3.706e-05,3.428e-11,2.872e-11,0.0,0.0,0.0,0.0,5.547e-05,0.0,4.651e-13,-0.03582,-0.0004421,1.136e-06,3.062e-13,0.0,-0.0003058,0.0,-0.02503,0.0001509,1.052e-13,0.0,0.0,0.0,8.777e-07,1.645e-13,0.0,0.0
7.472999999999999e-06,0.001971,7.216e-10,1044.0,3.187e-13,30.74,-0.01959,-46.77,-32.55,-6.595,-51.88,-39.96,-9.107,-52.93,-44.5,-13.17,-56.53,-53.17,-18.87,-63.4,-65.83,-0.07449,0.145,0.1308,7.468e-11,9.372e-11,9.363e-11,-0.001573,0.00156,0.001554,6.759e-11,8.805e-11,8.789e-11,1.0,2.0,-0.1968,0.0007736,9.98e-13,0.0,0.0,-0.002658,0.0,0.0,0.0,4.465e-06,0.0,1.692e-12,0.0,0.0,0.0,0.0,0.001637,0.0,4.336e-14,-0.1539,-0.002125,1.657e-06,2.445e-13,0.0,-0.001469,0.0,-0.1204,0.0007833,4.384e-13,0.0,0.0,0.0,2.313e-06,1.667e-13,0.0,0.0
5.45e-06,0.0024129999999999,6.124e-10,645.8,3.010000000000001e-13,121.5,-0.01964,-33.92,-25.08,-6.586,-41.44,-31.92,-9.093,-45.37,-35.99,-13.17,-51.25,-44.76,-18.88,-58.54,-57.15,-0.03735,0.06239,0.05097,9.23e-11,1.062e-10,1.061e-10,-0.01141,0.01685,0.01467,9.256e-11,1.07e-10,1.069e-10,1.0,2.0,-0.04823,0.01483,1.895e-11,1.895e-11,0.002737,-0.01604,1.646e-12,2.249e-11,0.01535,0.00261,5.601e-12,2.216e-11,0.0,0.0,0.0,0.0,0.0003075,0.0,2.045e-13,-0.05935,-0.01681,3.399e-05,7.025e-13,0.0,-0.01231,0.0,-0.04701,0.0001607,3.036e-13,0.0,0.0,0.0,4.89e-05,2.257e-13,0.0,0.0
2.958e-06,0.0009922,1.543e-10,423.1,9.622e-13,576.4,-0.01973,-2.276,-4.402,-6.58,-1.867,3.068,-9.076,-4.432,0.4909,-13.14,-9.134,-4.691,-18.86,-16.65,-13.78,0.3259,0.5232,0.4565,1.225e-10,1.254e-10,1.252e-10,0.442,0.3823,0.3818,1.019e-10,1.125e-10,1.124e-10,2.0,2.0,0.1162,0.3036,4.464e-11,4.521e-11,0.4421,0.2842,4.238e-11,5.125e-11,0.3599,0.406,4.934e-11,5.105e-11,0.0,0.0,1.079e-11,8.288e-12,0.05525,0.04237,1.078e-11,-0.2013,-0.1877,0.03954,1.038e-11,0.0,-0.4154,0.0,-0.2846,0.0002183,5.816e-14,0.0,0.0,0.0,0.00138,9.586e-14,0.0,0.0
8.477e-06,0.0006845999999999,2.216e-09,1182.0,8.647000000000001e-13,1495.0,-0.01959,-18.28,-15.41,-6.597,-22.86,-11.24,-9.108,-27.57,-20.28,-13.17,-35.7,-33.9,-18.87,-46.57,-50.66,0.248,0.3209,0.3144,6.032e-11,7.333e-11,7.263e-11,-0.1321,0.0,0.01509,0.0,0.0,3.186e-11,1.0,2.0,-0.1219,0.02229,1.955e-12,0.0,0.0,-0.2003,0.0,0.0,0.0,0.0004273,0.0,7.3e-12,0.0,0.0,0.0,0.0,0.002147,0.0,1.052e-12,-0.3718,-0.1682,0.0005067,5.254e-13,0.0,-0.1069,0.0,-0.3259,0.0002962,7.083e-13,0.0,0.0,0.0,0.0001807,1.835e-13,0.0,0.0
4.013e-06,0.001442,9.955e-10,585.4,4.689000000000002e-13,654.2,-0.01968,-11.53,-11.23,-6.582,-13.94,-5.075,-9.083,-16.62,-7.598,-13.16,-21.74,-14.0,-18.88,-30.03,-25.52,0.4435,0.4433,0.4431,1.356e-10,1.367e-10,1.367e-10,0.5103,0.3632,0.3628,1.211e-10,1.272e-10,1.272e-10,1.0,2.0,0.2957,0.4098,5.093e-11,5.093e-11,0.3688,0.2868,4.338e-11,6.549e-11,0.4382,0.3672,6.507e-11,6.542e-11,0.1981,2.44e-11,1.315e-11,1.269e-11,0.1952,0.1118,1.258e-11,-0.0707,-0.01635,0.1107,2.422e-11,2.161e-11,-0.2753,0.0,-0.2367,0.0006801,3.356e-14,0.0,0.0,0.0,0.003044,1.679e-13,0.0,0.0
6.07e-06,0.002342,2.09e-09,806.3,6.342000000000002e-13,675.9,-0.01963,-43.97,-40.6,-6.589,-53.43,-40.79,-9.098,-55.04,-44.56,-13.17,-57.75,-51.65,-18.88,-62.56,-61.86,0.02355,0.09351,0.07809,1.148e-10,1.192e-10,1.192e-10,0.001628,0.003328,0.002814,1.006e-10,1.069e-10,1.068e-10,1.0,2.0,-0.02545,0.03975,3.171e-11,3.462e-11,0.001121,-0.0009055,3.699e-11,4.367e-11,0.04332,0.001074,4.361e-11,4.355e-11,0.0,0.0,0.0,0.0,0.0004737,0.0,4.267e-13,-0.0657,-0.002349,2.403e-06,2.289e-12,0.0,-0.001755,0.0,-0.04844,0.0001012,8.656e-14,5.389e-13,0.0,-1.09e-11,6.685e-07,2.267e-13,0.0005851,0.0
7.065e-06,0.002312,9.627e-10,500.2,6.233e-13,1203.0,-0.01961,-30.1,-33.63,-6.592,-31.98,-21.13,-9.104,-35.92,-27.74,-13.17,-43.21,-39.85,-18.88,-53.43,-55.65,0.0199,0.06335,0.04974,8.621e-11,9.355e-11,9.31e-11,-0.07235,0.02881,0.02878,3.766e-11,6.725e-11,6.662e-11,1.0,2.0,-0.02847,0.0122,3.498e-12,4.664e-12,0.002186,-0.1083,-2.28e-11,1.941e-11,0.01416,0.001464,2.585e-11,1.718e-11,0.0,0.0,0.0,0.0,0.0001781,0.0,1.218e-13,-0.0518,-0.124,0.0003814,3.677e-13,0.0,-0.09147,0.0,-0.03975,0.0001859,2.509e-13,0.0,0.0,0.0,0.0003786,6.007e-13,0.0,0.0
5.138e-06,0.0008142,2.88e-09,1039.0,6.284e-13,893.8,-0.01966,-16.09,-12.84,-6.585,-19.9,-7.55,-9.09,-22.99,-11.78,-13.16,-28.78,-20.69,-18.88,-37.93,-34.63,0.4341,0.4525,0.4518,1.124e-10,1.2e-10,1.198e-10,0.07858,0.09542,0.09507,9.293e-11,1.111e-10,1.111e-10,1.0,2.0,0.2736,0.4035,3.696e-11,3.718e-11,0.09989,-0.02466,3.316e-11,5.245e-11,0.4497,0.08881,5.008e-11,5.139e-11,0.1192,1.309e-11,5.974e-12,1.481e-12,0.1172,0.005133,5.094e-12,-0.2006,-0.1756,0.005001,1.16e-11,1.022e-11,-0.1836,0.0,-0.3362,0.001416,7.998e-14,0.0,0.0,0.0,0.0007755,3.075e-13,0.0,0.0
9.113e-06,0.001356,2.7570000000000003e-09,1216.0,2.375e-13,464.1,-0.01955,-45.43,-37.08,-6.602,-45.42,-34.04,-9.111,-49.62,-42.72,-13.17,-57.11,-56.1,-18.87,-65.92,-70.89,0.4355,0.4962,0.4944,1.227e-10,1.28e-10,1.279e-10,-0.0008552,0.002381,0.002034,6.309e-11,8.619e-11,8.603e-11,1.0,2.0,0.2123,0.3202,4.515e-13,0.0,0.0,-0.003637,0.0,5.251e-11,0.3204,8.696e-06,5.115e-11,5.249e-11,0.0,0.0,0.0,0.0,0.01694,0.0,2.16e-13,-0.2626,-0.002745,1.716e-05,1.763e-12,0.0,-0.00219,0.0,-0.1786,0.0007886,2.444e-13,0.0,0.0,0.0,1.006e-05,3.387e-13,0.0,0.0
4.541e-06,0.00182,3.095e-10,646.2,2.466000000000001e-13,112.7,-0.01966,-23.65,-15.37,-6.584,-30.47,-21.79,-9.086,-33.53,-24.6,-13.16,-38.94,-31.45,-18.88,-47.33,-44.01,0.03122,0.266,0.2192,9.226e-11,1.073e-10,1.073e-10,0.04547,0.2202,0.1885,9.423e-11,1.082e-10,1.081e-10,1.0,2.0,-0.0383,0.07811,2.548e-11,2.548e-11,0.06317,-0.02263,1.176e-11,2.506e-11,0.0849,0.06261,1.141e-11,2.503e-11,0.0,0.0,0.0,0.0,0.0002676,0.0,7.214e-13,-0.1496,-0.1509,0.0003905,3.304e-13,0.0,-0.1299,0.0,-0.1603,0.001117,6.024e-14,0.0,0.0,0.0,0.0001243,1.737e-14,0.0,0.0
7.974e-06,0.001155,1.632e-09,576.1,3.711000000000001e-13,766.4,-0.01962,-4.746,-4.802,-6.598,-5.406,4.749,-9.114,-10.35,-3.087,-13.18,-18.88,-16.87,-18.87,-29.93,-33.6,0.485,0.4744,0.4742,1.26e-10,1.304e-10,1.303e-10,0.1326,0.3862,0.3862,9.938e-11,1.134e-10,1.134e-10,1.0,2.0,0.2223,0.4092,2.838e-11,2.847e-11,0.2976,-0.04391,1.424e-11,5.684e-11,0.4095,0.28,5.283e-11,5.683e-11,0.0,0.0,0.0,0.0,0.005168,0.0,8.21e-13,-0.3442,-0.3626,0.0005433,4.115e-12,0.0,-0.3324,0.0,-0.2434,0.0005679,1.523e-13,3.363e-13,0.0,-1.008e-11,0.0007167,4.03e-13,0.003728,0.0
6.733e-06,0.0005747999999999,3.4689999999999996e-10,85.84,2.643e-15,1348.0,-0.01972,-20.65,-41.3,-6.581,-27.22,-47.87,-9.074,-29.72,-50.4,-13.14,-33.82,-54.57,-18.85,-39.47,-60.25,0.003406,0.1256,0.101,8.781e-11,1.035e-10,1.034e-10,-0.003546,0.01168,0.009382,8.756e-11,1.033e-10,1.033e-10,2.0,2.0,-0.05524,0.02905,2.023e-11,2.028e-11,0.002834,-0.005029,3.46e-12,0.0,0.0,0.002685,0.0,2.021e-11,0.0,0.0,0.0,0.0,0.0002588,0.0,1.832e-13,-0.09231,-0.009187,5.782e-05,1.607e-13,0.0,-0.008154,0.0,-0.08806,0.0003429,1.425e-13,0.0,0.0,0.0,1.873e-05,1.607e-13,0.0,0.0
8.839e-06,0.001718,1.797e-09,1407.0,3.6740000000000003e-13,303.9,-0.01958,-55.82,-44.78,-6.601,-47.49,-35.78,-9.111,-51.53,-44.51,-13.17,-58.75,-57.52,-18.87,-67.19,-71.96,0.1912,0.3222,0.294,1.159e-10,1.234e-10,1.234e-10,-0.001908,0.0,0.0002667,0.0,0.0,5.073e-11,1.0,2.0,-0.06102,0.08721,3.406e-13,0.0,0.0,-0.001757,0.0,3.703e-11,0.08828,6.074e-06,2.571e-11,3.701e-11,0.0,0.0,0.0,0.0,0.0006241,0.0,8.096e-14,-0.1747,-0.001566,2.644e-06,9.193e-14,0.0,-0.001068,0.0,-0.145,0.0001323,4.812e-14,0.0,0.0,0.0,1.002e-06,4.736e-14,0.0,0.0
5.501e-06,0.001362,2.533e-09,1242.0,6.761000000000001e-13,796.0,-0.01964,-43.32,-37.87,-6.586,-52.22,-38.41,-9.093,-53.77,-41.89,-13.17,-56.25,-48.42,-18.88,-60.76,-58.26,0.3661,0.4152,0.4141,1.2e-10,1.232e-10,1.229e-10,0.004678,0.005567,0.005524,1.182e-10,1.217e-10,1.216e-10,1.0,2.0,0.2456,0.3932,5.154e-11,5.215e-11,0.004958,0.002842,5.129e-11,5.393e-11,0.4071,0.004904,5.314e-11,5.34e-11,0.0,0.0,0.0,0.0,0.04191,0.0,1.636e-12,-0.2194,-0.004042,6.438e-06,7.843e-12,0.0,-0.003477,0.0,-0.2524,0.002257,2.409e-13,0.0,0.0,0.0,3.28e-06,7.959e-14,0.0,0.0
3.615e-06,0.0006287,1.0249999999999999e-09,1442.0,8.116e-14,199.0,-0.01969,-17.04,-6.807,-6.582,-23.77,-13.45,-9.079,-26.67,-16.28,-13.15,-31.74,-22.03,-18.86,-39.32,-32.75,0.02265,0.3605,0.2763,9.436e-11,1.089e-10,1.088e-10,-0.02365,0.03839,0.03021,9.144e-11,1.067e-10,1.066e-10,1.0,2.0,-0.0633,0.1112,2.581e-11,2.582e-11,0.01119,-0.02552,1.27e-11,3.041e-11,0.134,0.01033,1.996e-11,3.038e-11,0.0,0.0,0.0,0.0,0.01377,0.0,5.908e-13,-0.1998,-0.0355,0.0001342,2.515e-12,0.0,-0.02971,0.0,-0.2186,0.0003367,4.101e-14,0.0,0.0,0.0,5.057e-05,1.856e-13,0.0,0.0
6.587e-06,0.0005592999999999,2.67e-09,1172.0,9.943000000000001e-13,896.5,-0.01963,-2.255,2.466,-6.593,-5.406,6.742,-9.106,-9.649,-0.09331,-13.18,-17.14,-12.09,-18.88,-27.7,-28.21,0.3559,0.4589,0.4076,9.233e-11,9.965e-11,9.932e-11,0.1441,0.164,0.1636,6.621e-11,7.755e-11,7.661e-11,1.0,2.0,0.1202,0.1839,1.595e-11,1.627e-11,0.02221,-0.08742,1.458e-11,2.916e-11,0.2075,0.02168,3.345e-11,2.787e-11,0.0,0.0,0.0,0.0,0.005757,0.0,6.058e-13,-0.3469,-0.277,0.0005729,6.169e-13,0.0,-0.2315,0.0,-0.2957,0.002011,4.941e-13,0.0,0.0,0.0,7.546e-05,6.529e-14,0.0,0.0
3.759e-06,0.0007298999999999,8.52e-10,739.2,6.676000000000001e-13,747.2,-0.0197,0.3233,1.413,-6.582,1.127,10.27,-9.086,-1.846,7.112,-13.16,-7.607,0.1078,-18.88,-16.52,-11.88,0.367,0.4871,0.4871,1.204e-10,1.24e-10,1.239e-10,0.4879,0.4072,0.4069,1.013e-10,1.123e-10,1.123e-10,2.0,2.0,0.192,0.3611,4.223e-11,4.238e-11,0.4621,0.3817,3.963e-11,5.465e-11,0.4073,0.4598,5.365e-11,5.331e-11,0.1299,1.693e-11,0.0,0.0,0.1294,0.0,1.784e-12,-0.1554,-0.07781,0.06575,1.555e-11,1.312e-11,-0.313,0.0,-0.2918,0.00268,1.006e-13,0.0,0.0,0.0,0.001678,6.711e-14,0.0,0.0
2.194e-06,0.002498,2.477e-09,1030.0,9.085e-13,256.4,-0.01973,-41.92,-35.34,-6.581,-48.29,-38.69,-9.072,-50.2,-40.49,-13.13,-52.54,-42.98,-18.83,-54.96,-46.13,0.05086,0.1969,0.1614,1.237e-10,1.293e-10,1.293e-10,0.001756,0.005594,0.004587,1.282e-10,1.323e-10,1.323e-10,1.0,2.0,-0.007759,0.09461,5.488e-11,5.502e-11,0.003614,-9.167e-05,4.928e-11,5.111e-11,0.1138,0.002848,4.447e-11,5.091e-11,0.0,0.0,0.0,0.0,0.02619,0.0,1.403e-11,-0.0552,-0.001264,0.001043,1.06e-11,0.0,-0.002498,0.0,-0.09001,0.000968,2.21e-13,0.0,0.0,0.0,7.261e-06,7.312e-14,0.0,0.0
7.005e-06,0.001974,4.53e-10,1063.0,6.703e-13,539.7,-0.01961,-49.03,-42.38,-6.593,-58.1,-45.01,-9.104,-58.24,-48.66,-13.17,-60.34,-55.96,-18.88,-65.18,-66.65,0.1056,0.2301,0.2051,1.209e-10,1.248e-10,1.248e-10,7.867e-05,0.001586,0.001395,1.163e-10,1.21e-10,1.209e-10,1.0,2.0,-0.04976,0.1017,3.019e-11,3.025e-11,0.0002725,-0.0008618,9.174e-12,4.73e-11,0.1038,0.0002672,4.575e-11,4.726e-11,0.0,0.0,1.024e-12,-1.598e-11,0.0004751,1.209e-05,1.214e-12,-0.1527,-0.001136,9.106e-06,4.675e-13,0.0,-0.0008056,0.0,-0.1099,0.0002098,9.217e-14,0.0,0.0,0.0,2.136e-06,2.231e-13,0.0,0.0
1.716e-06,0.001659,2.363e-09,1423.0,2.93e-13,477.5,-0.01973,-41.69,-35.76,-6.58,-49.25,-39.8,-9.071,-51.09,-41.14,-13.13,-52.92,-43.0,-18.82,-54.64,-45.41,0.1997,0.3207,0.2856,1.316e-10,1.348e-10,1.348e-10,0.002893,0.005064,0.004377,1.297e-10,1.338e-10,1.338e-10,1.0,2.0,0.1154,0.21,5.804e-11,5.817e-11,0.003993,0.001663,5.426e-11,6.089e-11,0.2555,0.003086,5.766e-11,6.078e-11,0.1442,2.407e-11,2.153e-11,1.859e-11,0.1221,0.002357,2.117e-11,-0.01478,-0.0001903,0.001763,2.383e-11,2.185e-11,-0.0009127,0.0,-0.0745,0.01527,4.554e-12,0.0,0.0,0.0,0.0004439,3.643e-12,0.0,0.0
